r2      ,q2       , beta    , q4     , q6     , q8     , ene     
3.064794 -1.291677 -0.454182 0.019975 -0.000631 0.000005 -160.793960 0 1 0 0 0 0
3.040899 -1.192317 -0.425860 0.017772 -0.000603 0.000009 -163.905108 0 1 0 0 0 0
3.018581 -1.092958 -0.396165 0.015469 -0.000556 0.000010 -167.885158 0 1 0 0 0 0
2.993989 -0.993598 -0.366091 0.013180 -0.000482 0.000010 -172.454076 0 1 0 0 0 0
2.966406 -0.894238 -0.335638 0.010969 -0.000367 0.000006 -176.064270 0 1 0 0 0 0
2.943180 -0.794878 -0.303072 0.008796 -0.000256 0.000003 -178.554227 0 1 0 0 0 0
2.923817 -0.695518 -0.268712 0.006688 -0.000158 0.000001 -180.162367 0 1 0 0 0 0
2.908057 -0.596159 -0.232828 0.004678 -0.000079 0.000000 -181.092818 0 1 0 0 0 0
2.895719 -0.496799 -0.195680 0.002825 -0.000023 -0.000000 -181.507464 0 1 0 0 0 0
2.886563 -0.397439 -0.157539 0.001255 0.000005 -0.000000 -181.525564 0 1 0 0 0 0
2.880226 -0.298079 -0.118674 0.000247 0.000009 -0.000000 -181.235517 0 1 0 0 0 0
2.876403 -0.198720 -0.079327 0.000012 0.000003 -0.000000 -180.727749 0 1 0 0 0 0
2.874512 -0.099360 -0.039716 -0.000022 0.000000 0.000000 -180.304642 0 1 0 0 0 0
2.873973 -0.000000 -0.000000 -0.000002 -0.000000 -0.000000 -180.163627 0 1 0 0 0 0
2.874570 0.099360 0.039714 0.000002 -0.000000 -0.000000 -180.315623 0 1 0 0 0 0
2.876218 0.198720 0.079337 -0.000066 -0.000002 -0.000000 -180.756746 0 1 0 0 0 0
2.878938 0.298079 0.118781 -0.000278 -0.000006 -0.000000 -181.477655 0 1 0 0 0 0
2.883034 0.397439 0.157925 -0.000833 -0.000017 -0.000000 -182.435844 0 1 0 0 0 0
2.888837 0.496799 0.196613 -0.001240 -0.000037 -0.000000 -183.516788 0 1 0 0 0 0
2.896207 0.596159 0.234737 -0.000520 -0.000061 -0.000001 -184.439188 0 1 0 0 0 0
2.905368 0.695518 0.272135 0.000611 -0.000083 -0.000002 -185.077778 0 1 0 0 0 0
2.916149 0.794878 0.308716 0.001918 -0.000104 -0.000003 -185.375763 0 1 0 0 0 0
2.928346 0.894238 0.344419 0.003328 -0.000125 -0.000004 -185.272103 0 1 0 0 0 0
2.941786 0.993598 0.379199 0.004787 -0.000146 -0.000006 -184.716910 0 1 0 0 0 0
2.956338 1.092958 0.413023 0.006256 -0.000168 -0.000009 -183.668363 0 1 0 0 0 0
2.971907 1.192317 0.445862 0.007710 -0.000195 -0.000011 -182.090574 0 1 0 0 0 0
2.988432 1.291677 0.477690 0.009132 -0.000225 -0.000015 -179.952193 0 1 0 0 0 0
3.005872 1.391037 0.508483 0.010511 -0.000262 -0.000019 -177.225355 0 1 0 0 0 0
3.024210 1.490397 0.538216 0.011842 -0.000305 -0.000023 -173.884735 0 1 0 0 0 0
3.043438 1.589756 0.566866 0.013124 -0.000355 -0.000028 -169.906480 0 1 0 0 0 0
3.063562 1.689116 0.594408 0.014360 -0.000413 -0.000033 -165.266785 0 1 0 0 0 0
3.084598 1.788476 0.620818 0.015557 -0.000478 -0.000038 -159.939910 0 1 0 0 0 0
3.106582 1.887836 0.646067 0.016723 -0.000550 -0.000044 -153.895560 0 1 0 0 0 0
3.129563 1.987196 0.670119 0.017868 -0.000630 -0.000050 -147.095721 0 1 0 0 0 0
3.153616 2.086555 0.692932 0.018999 -0.000719 -0.000056 -139.491193 0 1 0 0 0 0
3.178838 2.185915 0.714455 0.020119 -0.000817 -0.000062 -131.018166 0 1 0 0 0 0
3.205364 2.285275 0.734620 0.021224 -0.000927 -0.000069 -121.595416 0 1 0 0 0 0
3.233396 2.384635 0.753325 0.022294 -0.001054 -0.000078 -111.121744 0 1 0 0 0 0
3.263323 2.483994 0.770387 0.023162 -0.001281 -0.000093 -99.429850 0 1 0 0 0 0
