r2      ,q2       , beta    , q4     , q6     , q8     , ene     
3.074072 -1.291677 -0.451445 0.020392 -0.000698 0.000009 -158.984748 0 1 0 0 0 0
3.047984 -1.192317 -0.423882 0.018013 -0.000646 0.000011 -162.680807 0 1 0 0 0 0
3.023276 -1.092958 -0.394936 0.015610 -0.000585 0.000012 -167.071764 0 1 0 0 0 0
2.995694 -0.993598 -0.365674 0.013302 -0.000492 0.000010 -171.682408 0 1 0 0 0 0
2.968681 -0.894238 -0.335123 0.011087 -0.000375 0.000006 -175.099556 0 1 0 0 0 0
2.945919 -0.794878 -0.302509 0.008921 -0.000263 0.000003 -177.422222 0 1 0 0 0 0
2.926930 -0.695518 -0.268141 0.006818 -0.000164 0.000001 -178.883948 0 1 0 0 0 0
2.911469 -0.596159 -0.232282 0.004808 -0.000084 0.000000 -179.685609 0 1 0 0 0 0
2.899384 -0.496799 -0.195186 0.002945 -0.000028 -0.000000 -179.989123 0 1 0 0 0 0
2.890484 -0.397439 -0.157112 0.001349 0.000002 -0.000000 -179.917765 0 1 0 0 0 0
2.884435 -0.298079 -0.118328 0.000299 0.000008 -0.000000 -179.567039 0 1 0 0 0 0
2.880828 -0.198720 -0.079083 0.000015 0.000003 -0.000000 -179.032451 0 1 0 0 0 0
2.879006 -0.099360 -0.039592 -0.000025 0.000000 0.000000 -178.612937 0 1 0 0 0 0
2.878482 -0.000000 -0.000000 -0.000002 -0.000000 -0.000000 -178.473922 0 1 0 0 0 0
2.879067 0.099360 0.039590 -0.000002 -0.000000 -0.000000 -178.624503 0 1 0 0 0 0
2.880697 0.198720 0.079090 -0.000078 -0.000002 -0.000000 -179.060016 0 1 0 0 0 0
2.883402 0.298079 0.118413 -0.000295 -0.000006 -0.000000 -179.771274 0 1 0 0 0 0
2.887456 0.397439 0.157441 -0.000824 -0.000017 -0.000000 -180.722942 0 1 0 0 0 0
2.893228 0.496799 0.196017 -0.001276 -0.000038 -0.000000 -181.808696 0 1 0 0 0 0
2.900548 0.596159 0.234035 -0.000584 -0.000061 -0.000001 -182.757153 0 1 0 0 0 0
2.909621 0.695518 0.271341 0.000577 -0.000084 -0.000002 -183.424559 0 1 0 0 0 0
2.920280 0.794878 0.307844 0.001921 -0.000104 -0.000003 -183.756622 0 1 0 0 0 0
2.932317 0.894238 0.343487 0.003365 -0.000124 -0.000004 -183.692033 0 1 0 0 0 0
2.945563 0.993598 0.378227 0.004856 -0.000143 -0.000006 -183.180384 0 1 0 0 0 0
2.959893 1.092958 0.412031 0.006354 -0.000165 -0.000008 -182.179017 0 1 0 0 0 0
2.975219 1.192317 0.444870 0.007836 -0.000190 -0.000011 -180.650833 0 1 0 0 0 0
2.991488 1.291677 0.476714 0.009286 -0.000219 -0.000015 -178.562816 0 1 0 0 0 0
3.008675 1.391037 0.507536 0.010694 -0.000254 -0.000019 -175.884920 0 1 0 0 0 0
3.026772 1.490397 0.537305 0.012054 -0.000296 -0.000023 -172.589127 0 1 0 0 0 0
3.045786 1.589756 0.565992 0.013365 -0.000345 -0.000028 -168.648539 0 1 0 0 0 0
3.065734 1.689116 0.593566 0.014627 -0.000401 -0.000033 -164.036299 0 1 0 0 0 0
3.086638 1.788476 0.619998 0.015844 -0.000465 -0.000038 -158.724117 0 1 0 0 0 0
3.108530 1.887836 0.645257 0.017023 -0.000536 -0.000044 -152.680198 0 1 0 0 0 0
3.131449 1.987196 0.669312 0.018172 -0.000616 -0.000050 -145.866438 0 1 0 0 0 0
3.155451 2.086555 0.692127 0.019298 -0.000704 -0.000056 -138.234978 0 1 0 0 0 0
3.180612 2.185915 0.713659 0.020406 -0.000801 -0.000062 -129.724374 0 1 0 0 0 0
3.207057 2.285275 0.733844 0.021492 -0.000911 -0.000069 -120.254451 0 1 0 0 0 0
3.236205 2.384635 0.752018 0.022240 -0.001135 -0.000083 -109.686200 0 1 0 0 0 0
3.268644 2.483994 0.767881 0.022470 -0.001557 -0.000111 -98.479081 0 1 0 0 0 0
