r2      ,q2       , beta    , q4     , q6     , q8     , ene     
3.067897 -1.291677 -0.453264 0.019922 -0.000625 0.000005 -158.372058 0 1 0 0 0 0
3.043624 -1.192317 -0.425098 0.017752 -0.000600 0.000008 -161.588121 0 1 0 0 0 0
3.021289 -1.092958 -0.395455 0.015468 -0.000555 0.000010 -165.627773 0 1 0 0 0 0
2.997025 -0.993598 -0.365350 0.013191 -0.000483 0.000010 -170.242906 0 1 0 0 0 0
2.969787 -0.894238 -0.334874 0.010981 -0.000368 0.000006 -173.905806 0 1 0 0 0 0
2.946818 -0.794878 -0.302324 0.008812 -0.000257 0.000003 -176.439694 0 1 0 0 0 0
2.927640 -0.695518 -0.268011 0.006708 -0.000159 0.000001 -178.085131 0 1 0 0 0 0
2.912004 -0.596159 -0.232197 0.004702 -0.000079 0.000000 -179.047472 0 1 0 0 0 0
2.899742 -0.496799 -0.195138 0.002854 -0.000024 -0.000000 -179.489385 0 1 0 0 0 0
2.890628 -0.397439 -0.157096 0.001286 0.000004 -0.000000 -179.530917 0 1 0 0 0 0
2.884318 -0.298079 -0.118338 0.000275 0.000008 -0.000000 -179.261463 0 1 0 0 0 0
2.880511 -0.198720 -0.079101 0.000024 0.000002 -0.000000 -178.771448 0 1 0 0 0 0
2.878623 -0.099360 -0.039602 -0.000019 0.000000 0.000000 -178.362761 0 1 0 0 0 0
2.878085 0.000000 0.000000 -0.000002 -0.000000 -0.000000 -178.226819 0 1 0 0 0 0
2.878685 0.099360 0.039601 0.000005 -0.000000 -0.000000 -178.374952 0 1 0 0 0 0
2.880336 0.198720 0.079110 -0.000052 -0.000002 -0.000000 -178.803705 0 1 0 0 0 0
2.883053 0.298079 0.118442 -0.000245 -0.000006 -0.000000 -179.503967 0 1 0 0 0 0
2.887134 0.397439 0.157476 -0.000773 -0.000016 -0.000000 -180.433763 0 1 0 0 0 0
2.892924 0.496799 0.196058 -0.001194 -0.000036 -0.000000 -181.483267 0 1 0 0 0 0
2.900282 0.596159 0.234078 -0.000506 -0.000059 -0.000001 -182.380141 0 1 0 0 0 0
2.909414 0.695518 0.271379 0.000617 -0.000082 -0.000001 -182.987000 0 1 0 0 0 0
2.920151 0.794878 0.307871 0.001919 -0.000103 -0.000003 -183.248437 0 1 0 0 0 0
2.932286 0.894238 0.343494 0.003326 -0.000124 -0.000004 -183.102966 0 1 0 0 0 0
2.945648 0.993598 0.378205 0.004782 -0.000145 -0.000006 -182.500407 0 1 0 0 0 0
2.960105 1.092958 0.411972 0.006251 -0.000168 -0.000008 -181.398748 0 1 0 0 0 0
2.975564 1.192317 0.444767 0.007706 -0.000195 -0.000011 -179.761931 0 1 0 0 0 0
2.991960 1.291677 0.476564 0.009131 -0.000226 -0.000015 -177.558409 0 1 0 0 0 0
3.009255 1.391037 0.507340 0.010514 -0.000262 -0.000019 -174.760060 0 1 0 0 0 0
3.027430 1.490397 0.537072 0.011851 -0.000305 -0.000023 -171.341217 0 1 0 0 0 0
3.046476 1.589756 0.565736 0.013139 -0.000355 -0.000028 -167.277582 0 1 0 0 0 0
3.066400 1.689116 0.593308 0.014383 -0.000412 -0.000033 -162.544781 0 1 0 0 0 0
3.087220 1.788476 0.619764 0.015588 -0.000477 -0.000038 -157.116391 0 1 0 0 0 0
3.108972 1.887836 0.645074 0.016764 -0.000549 -0.000044 -150.961337 0 1 0 0 0 0
3.131709 1.987196 0.669201 0.017919 -0.000628 -0.000050 -144.040789 0 1 0 0 0 0
3.155510 2.086555 0.692101 0.019059 -0.000716 -0.000056 -136.304768 0 1 0 0 0 0
3.180475 2.185915 0.713720 0.020188 -0.000813 -0.000062 -127.688801 0 1 0 0 0 0
3.206743 2.285275 0.733988 0.021301 -0.000923 -0.000069 -118.111155 0 1 0 0 0 0
3.234520 2.384635 0.752802 0.022378 -0.001049 -0.000078 -107.469420 0 1 0 0 0 0
3.264328 2.483994 0.769913 0.023209 -0.001293 -0.000094 -95.599848 0 1 0 0 0 0
