r2      ,q2       , beta    , q4     , q6     , q8     , ene     
3.068603 -1.291677 -0.453055 0.019985 -0.000634 0.000005 -158.347754 0 1 0 0 0 0
3.044219 -1.192317 -0.424931 0.017786 -0.000606 0.000009 -161.621218 0 1 0 0 0 0
3.021568 -1.092958 -0.395382 0.015489 -0.000559 0.000011 -165.713407 0 1 0 0 0 0
2.996832 -0.993598 -0.365397 0.013210 -0.000485 0.000010 -170.348117 0 1 0 0 0 0
2.969625 -0.894238 -0.334910 0.011000 -0.000369 0.000006 -173.992095 0 1 0 0 0 0
2.946696 -0.794878 -0.302349 0.008830 -0.000258 0.000003 -176.507652 0 1 0 0 0 0
2.927561 -0.695518 -0.268025 0.006723 -0.000159 0.000001 -178.135394 0 1 0 0 0 0
2.911971 -0.596159 -0.232202 0.004713 -0.000080 0.000000 -179.081080 0 1 0 0 0 0
2.899755 -0.496799 -0.195136 0.002859 -0.000024 -0.000000 -179.507983 0 1 0 0 0 0
2.890689 -0.397439 -0.157089 0.001284 0.000004 -0.000000 -179.536791 0 1 0 0 0 0
2.884427 -0.298079 -0.118329 0.000267 0.000008 -0.000000 -179.257339 0 1 0 0 0 0
2.880658 -0.198720 -0.079093 0.000018 0.000002 -0.000000 -178.760400 0 1 0 0 0 0
2.878791 -0.099360 -0.039598 -0.000021 0.000000 0.000000 -178.347892 0 1 0 0 0 0
2.878260 -0.000000 -0.000000 -0.000002 -0.000000 -0.000000 -178.210722 0 1 0 0 0 0
2.878853 0.099360 0.039596 0.000003 -0.000000 -0.000000 -178.359962 0 1 0 0 0 0
2.880487 0.198720 0.079102 -0.000059 -0.000002 -0.000000 -178.791985 0 1 0 0 0 0
2.883179 0.298079 0.118432 -0.000261 -0.000006 -0.000000 -179.497641 0 1 0 0 0 0
2.887226 0.397439 0.157466 -0.000798 -0.000016 -0.000000 -180.435402 0 1 0 0 0 0
2.892977 0.496799 0.196051 -0.001222 -0.000036 -0.000000 -181.494529 0 1 0 0 0 0
2.900298 0.596159 0.234075 -0.000527 -0.000059 -0.000001 -182.400081 0 1 0 0 0 0
2.909395 0.695518 0.271383 0.000601 -0.000082 -0.000001 -183.016723 0 1 0 0 0 0
2.920101 0.794878 0.307882 0.001909 -0.000103 -0.000003 -183.288172 0 1 0 0 0 0
2.932206 0.894238 0.343513 0.003321 -0.000124 -0.000004 -183.152598 0 1 0 0 0 0
2.945540 0.993598 0.378233 0.004783 -0.000145 -0.000006 -182.559515 0 1 0 0 0 0
2.959973 1.092958 0.412009 0.006256 -0.000168 -0.000008 -181.466620 0 1 0 0 0 0
2.975410 1.192317 0.444813 0.007716 -0.000194 -0.000011 -179.837578 0 1 0 0 0 0
2.991789 1.291677 0.476618 0.009144 -0.000225 -0.000015 -177.640572 0 1 0 0 0 0
3.009074 1.391037 0.507401 0.010531 -0.000261 -0.000019 -174.847217 0 1 0 0 0 0
3.027245 1.490397 0.537137 0.011870 -0.000304 -0.000023 -171.431587 0 1 0 0 0 0
3.046297 1.589756 0.565802 0.013161 -0.000354 -0.000028 -167.369157 0 1 0 0 0 0
3.066236 1.689116 0.593372 0.014406 -0.000411 -0.000033 -162.635401 0 1 0 0 0 0
3.087079 1.788476 0.619821 0.015612 -0.000475 -0.000038 -157.203868 0 1 0 0 0 0
3.108861 1.887836 0.645120 0.016787 -0.000547 -0.000044 -151.043629 0 1 0 0 0 0
3.131635 1.987196 0.669233 0.017939 -0.000627 -0.000050 -144.116175 0 1 0 0 0 0
3.155474 2.086555 0.692117 0.019076 -0.000715 -0.000056 -136.371995 0 1 0 0 0 0
3.180478 2.185915 0.713719 0.020200 -0.000812 -0.000062 -127.747170 0 1 0 0 0 0
3.206784 2.285275 0.733969 0.021308 -0.000922 -0.000069 -118.160539 0 1 0 0 0 0
3.234613 2.384635 0.752759 0.022376 -0.001050 -0.000078 -107.507834 0 1 0 0 0 0
3.264668 2.483994 0.769753 0.023127 -0.001325 -0.000096 -95.645845 0 1 0 0 0 0
