r2      ,q2       , beta    , q4     , q6     , q8     , ene     
3.158169 -1.291677 -0.427722 0.029098 -0.001962 0.000114 -171.623205 0 1 0 0 0 0
3.125012 -1.192317 -0.403243 0.025922 -0.001703 0.000098 -174.571254 0 1 0 0 0 0
3.084976 -1.092958 -0.379296 0.022334 -0.001377 0.000074 -177.080353 0 1 0 0 0 0
3.048398 -0.993598 -0.353139 0.018777 -0.001065 0.000052 -179.065713 0 1 0 0 0 0
3.015529 -0.894238 -0.324792 0.015318 -0.000781 0.000034 -180.550135 0 1 0 0 0 0
2.986637 -0.794878 -0.294316 0.012008 -0.000533 0.000020 -181.574517 0 1 0 0 0 0
2.961926 -0.695518 -0.261842 0.008893 -0.000330 0.000010 -182.192260 0 1 0 0 0 0
2.941491 -0.596159 -0.227565 0.006016 -0.000173 0.000004 -182.462547 0 1 0 0 0 0
2.925291 -0.496799 -0.191744 0.003449 -0.000064 0.000001 -182.442701 0 1 0 0 0 0
2.913160 -0.397439 -0.154675 0.001350 -0.000004 -0.000000 -182.180920 0 1 0 0 0 0
2.904826 -0.298079 -0.116673 0.000093 0.000011 -0.000000 -181.719497 0 1 0 0 0 0
2.900161 -0.198720 -0.078032 -0.000090 0.000004 0.000000 -181.120556 0 1 0 0 0 0
2.898105 -0.099360 -0.039072 -0.000043 0.000001 0.000000 -180.661876 0 1 0 0 0 0
2.897488 -0.000000 -0.000000 -0.000001 0.000000 0.000000 -180.506135 0 1 0 0 0 0
2.898041 0.099360 0.039073 -0.000067 -0.000001 0.000000 -180.661144 0 1 0 0 0 0
2.899686 0.198720 0.078058 -0.000318 -0.000006 0.000000 -181.123264 0 1 0 0 0 0
2.902494 0.298079 0.116861 -0.000836 -0.000020 0.000000 -181.885667 0 1 0 0 0 0
2.906885 0.397439 0.155344 -0.001799 -0.000051 0.000001 -182.919394 0 1 0 0 0 0
2.913416 0.496799 0.193310 -0.002549 -0.000098 0.000002 -184.116807 0 1 0 0 0 0
2.922080 0.596159 0.230598 -0.001688 -0.000132 0.000001 -185.220864 0 1 0 0 0 0
2.933110 0.695518 0.267012 -0.000099 -0.000145 -0.000001 -186.150153 0 1 0 0 0 0
2.946342 0.794878 0.302422 0.001911 -0.000134 -0.000003 -186.888863 0 1 0 0 0 0
2.961548 0.894238 0.336740 0.004245 -0.000096 -0.000005 -187.419484 0 1 0 0 0 0
2.978492 0.993598 0.369910 0.006825 -0.000035 -0.000007 -187.735370 0 1 0 0 0 0
2.996949 1.092958 0.401905 0.009586 0.000045 -0.000009 -187.836647 0 1 0 0 0 0
3.016715 1.192317 0.432715 0.012472 0.000141 -0.000011 -187.727474 0 1 0 0 0 0
3.037613 1.291677 0.462347 0.015437 0.000245 -0.000013 -187.414471 0 1 0 0 0 0
3.059492 1.391037 0.490816 0.018440 0.000352 -0.000016 -186.905858 0 1 0 0 0 0
3.082222 1.490397 0.518147 0.021446 0.000458 -0.000020 -186.211016 0 1 0 0 0 0
3.105689 1.589756 0.544369 0.024425 0.000557 -0.000025 -185.340309 0 1 0 0 0 0
3.129793 1.689116 0.569517 0.027350 0.000645 -0.000031 -184.305055 0 1 0 0 0 0
3.154439 1.788476 0.593632 0.030204 0.000720 -0.000040 -183.117557 0 1 0 0 0 0
3.179533 1.887836 0.616760 0.032974 0.000778 -0.000050 -181.791104 0 1 0 0 0 0
3.204980 1.987196 0.638953 0.035657 0.000820 -0.000061 -180.339840 0 1 0 0 0 0
3.230687 2.086555 0.660266 0.038261 0.000846 -0.000074 -178.778378 0 1 0 0 0 0
3.256567 2.185915 0.680757 0.040806 0.000860 -0.000089 -177.121112 0 1 0 0 0 0
3.282552 2.285275 0.700477 0.043320 0.000863 -0.000104 -175.381263 0 1 0 0 0 0
3.308601 2.384635 0.719468 0.045834 0.000860 -0.000120 -173.569868 0 1 0 0 0 0
3.334706 2.483994 0.737759 0.048378 0.000854 -0.000138 -171.694955 0 1 0 0 0 0
