r2      ,q2       , beta    , q4     , q6     , q8     , ene     
3.186182 -1.291677 -0.420234 0.034983 -0.003249 0.000294 -173.966664 0 1 0 0 0 0
3.143019 -1.192317 -0.398636 0.030129 -0.002601 0.000220 -176.561575 0 1 0 0 0 0
3.101555 -1.092958 -0.375252 0.025407 -0.002001 0.000155 -178.719840 0 1 0 0 0 0
3.063310 -0.993598 -0.349709 0.020963 -0.001480 0.000104 -180.447054 0 1 0 0 0 0
3.028785 -0.894238 -0.321955 0.016826 -0.001042 0.000064 -181.754245 0 1 0 0 0 0
2.998393 -0.794878 -0.292013 0.013010 -0.000687 0.000037 -182.667702 0 1 0 0 0 0
2.972409 -0.695518 -0.259998 0.009522 -0.000413 0.000018 -183.226698 0 1 0 0 0 0
2.950940 -0.596159 -0.226110 0.006373 -0.000213 0.000007 -183.478150 0 1 0 0 0 0
2.933938 -0.496799 -0.190615 0.003609 -0.000082 0.000002 -183.468810 0 1 0 0 0 0
2.921232 -0.397439 -0.153822 0.001384 -0.000012 -0.000000 -183.236602 0 1 0 0 0 0
2.912563 -0.298079 -0.116054 0.000089 0.000006 -0.000000 -182.812618 0 1 0 0 0 0
2.907829 -0.198720 -0.077621 -0.000071 0.000002 -0.000000 -182.248556 0 1 0 0 0 0
2.905787 -0.099360 -0.038865 -0.000034 0.000000 -0.000000 -181.813344 0 1 0 0 0 0
2.905171 0.000000 0.000000 0.000000 0.000000 0.000000 -181.665050 0 1 0 0 0 0
2.905715 0.099360 0.038867 -0.000063 -0.000000 0.000000 -181.813305 0 1 0 0 0 0
2.907332 0.198720 0.077648 -0.000299 -0.000003 0.000000 -182.255789 0 1 0 0 0 0
2.910060 0.298079 0.116254 -0.000806 -0.000010 0.000000 -182.985839 0 1 0 0 0 0
2.914303 0.397439 0.154554 -0.001811 -0.000028 0.000001 -183.974064 0 1 0 0 0 0
2.920671 0.496799 0.192351 -0.002725 -0.000064 0.000002 -185.125022 0 1 0 0 0 0
2.929347 0.596159 0.229456 -0.002002 -0.000103 0.000001 -186.203983 0 1 0 0 0 0
2.940543 0.695518 0.265664 -0.000439 -0.000125 -0.000002 -187.113006 0 1 0 0 0 0
2.954060 0.794878 0.300844 0.001599 -0.000119 -0.000005 -187.840807 0 1 0 0 0 0
2.969669 0.894238 0.334900 0.004034 -0.000076 -0.000007 -188.371877 0 1 0 0 0 0
2.987134 0.993598 0.367773 0.006809 0.000007 -0.000008 -188.702684 0 1 0 0 0 0
3.006223 1.092958 0.399429 0.009882 0.000131 -0.000007 -188.837723 0 1 0 0 0 0
3.026715 1.192317 0.429860 0.013215 0.000298 -0.000004 -188.786394 0 1 0 0 0 0
3.048410 1.291677 0.459077 0.016774 0.000505 0.000002 -188.560964 0 1 0 0 0 0
3.071128 1.391037 0.487104 0.020524 0.000747 0.000010 -188.175226 0 1 0 0 0 0
3.094709 1.490397 0.513974 0.024431 0.001019 0.000020 -187.643651 0 1 0 0 0 0
3.119015 1.589756 0.539727 0.028455 0.001314 0.000031 -186.980883 0 1 0 0 0 0
3.143921 1.689116 0.564410 0.032557 0.001624 0.000043 -186.201509 0 1 0 0 0 0
3.169314 1.788476 0.588073 0.036696 0.001940 0.000054 -185.320036 0 1 0 0 0 0
3.195084 1.887836 0.610771 0.040829 0.002253 0.000063 -184.351026 0 1 0 0 0 0
3.221122 1.987196 0.632565 0.044921 0.002556 0.000070 -183.309318 0 1 0 0 0 0
3.247309 2.086555 0.653524 0.048945 0.002842 0.000074 -182.210248 0 1 0 0 0 0
3.273520 2.185915 0.673724 0.052892 0.003109 0.000074 -181.069699 0 1 0 0 0 0
3.299629 2.285275 0.693245 0.056776 0.003361 0.000072 -179.903810 0 1 0 0 0 0
3.325529 2.384635 0.712163 0.060635 0.003605 0.000068 -178.728241 0 1 0 0 0 0
3.351151 2.483994 0.730535 0.064519 0.003851 0.000064 -177.557138 0 1 0 0 0 0
