r2      ,q2       , beta    , q4     , q6     , q8     , ene     
3.188955 -1.291677 -0.419504 0.035026 -0.003255 0.000295 -173.302013 0 1 0 0 0 0
3.145661 -1.192317 -0.397967 0.030144 -0.002602 0.000220 -175.882491 0 1 0 0 0 0
3.104291 -1.092958 -0.374591 0.025417 -0.002001 0.000155 -178.029542 0 1 0 0 0 0
3.066133 -0.993598 -0.349066 0.020970 -0.001480 0.000103 -179.747794 0 1 0 0 0 0
3.031684 -0.894238 -0.321339 0.016831 -0.001042 0.000064 -181.048514 0 1 0 0 0 0
3.001357 -0.794878 -0.291436 0.013013 -0.000687 0.000036 -181.957937 0 1 0 0 0 0
2.975423 -0.695518 -0.259472 0.009525 -0.000413 0.000018 -182.515003 0 1 0 0 0 0
2.953988 -0.596159 -0.225644 0.006377 -0.000213 0.000007 -182.766123 0 1 0 0 0 0
2.937008 -0.496799 -0.190217 0.003617 -0.000082 0.000002 -182.757581 0 1 0 0 0 0
2.924312 -0.397439 -0.153498 0.001398 -0.000012 -0.000000 -182.527170 0 1 0 0 0 0
2.915651 -0.298079 -0.115808 0.000109 0.000005 -0.000000 -182.106374 0 1 0 0 0 0
2.910926 -0.198720 -0.077456 -0.000061 0.000002 -0.000000 -181.546987 0 1 0 0 0 0
2.908878 -0.099360 -0.038783 -0.000031 0.000000 -0.000000 -181.116965 0 1 0 0 0 0
2.908260 0.000000 0.000000 0.000000 0.000000 0.000000 -180.970407 0 1 0 0 0 0
2.908806 0.099360 0.038785 -0.000060 -0.000000 0.000000 -181.116977 0 1 0 0 0 0
2.910428 0.198720 0.077483 -0.000288 -0.000003 0.000000 -181.554506 0 1 0 0 0 0
2.913163 0.298080 0.116006 -0.000779 -0.000010 0.000000 -182.276434 0 1 0 0 0 0
2.917404 0.397439 0.154225 -0.001762 -0.000028 0.000001 -183.253800 0 1 0 0 0 0
2.923768 0.496799 0.191943 -0.002688 -0.000064 0.000002 -184.394052 0 1 0 0 0 0
2.932436 0.596159 0.228973 -0.001996 -0.000103 0.000001 -185.468286 0 1 0 0 0 0
2.943620 0.695518 0.265109 -0.000440 -0.000125 -0.000002 -186.372349 0 1 0 0 0 0
2.957121 0.794878 0.300221 0.001594 -0.000119 -0.000005 -187.096154 0 1 0 0 0 0
2.972709 0.894238 0.334216 0.004027 -0.000077 -0.000007 -187.624266 0 1 0 0 0 0
2.990150 0.993598 0.367032 0.006800 0.000006 -0.000008 -187.953098 0 1 0 0 0 0
3.009210 1.092958 0.398636 0.009872 0.000131 -0.000007 -188.087072 0 1 0 0 0 0
3.029671 1.192317 0.429022 0.013204 0.000297 -0.000004 -188.035500 0 1 0 0 0 0
3.051333 1.291677 0.458198 0.016763 0.000503 0.000002 -187.810540 0 1 0 0 0 0
3.074017 1.391037 0.486189 0.020513 0.000745 0.000010 -187.425865 0 1 0 0 0 0
3.097563 1.490397 0.513027 0.024419 0.001016 0.000020 -186.895819 0 1 0 0 0 0
3.121833 1.589756 0.538753 0.028443 0.001311 0.000031 -186.234917 0 1 0 0 0 0
3.146702 1.689116 0.563413 0.032545 0.001620 0.000042 -185.457614 0 1 0 0 0 0
3.172058 1.788476 0.587056 0.036683 0.001935 0.000053 -184.578291 0 1 0 0 0 0
3.197793 1.887836 0.609737 0.040815 0.002248 0.000063 -183.611379 0 1 0 0 0 0
3.223796 1.987196 0.631516 0.044907 0.002549 0.000069 -182.571589 0 1 0 0 0 0
3.249949 2.086555 0.652462 0.048930 0.002834 0.000073 -181.474122 0 1 0 0 0 0
3.276128 2.185915 0.672652 0.052877 0.003101 0.000073 -180.334731 0 1 0 0 0 0
3.302207 2.285275 0.692163 0.056759 0.003352 0.000071 -179.169427 0 1 0 0 0 0
3.328079 2.384635 0.711071 0.060616 0.003594 0.000067 -177.993763 0 1 0 0 0 0
3.353676 2.483994 0.729436 0.064496 0.003838 0.000062 -176.821807 0 1 0 0 0 0
