r2      ,q2       , beta    , q4     , q6     , q8     , ene     
3.193780 -1.291677 -0.418237 0.035122 -0.003267 0.000296 -172.168728 0 1 0 0 0 0
3.150139 -1.192317 -0.396836 0.030182 -0.002601 0.000219 -174.702280 0 1 0 0 0 0
3.109017 -1.092958 -0.373453 0.025458 -0.002002 0.000155 -176.808058 0 1 0 0 0 0
3.071110 -0.993598 -0.347935 0.021012 -0.001480 0.000103 -178.486112 0 1 0 0 0 0
3.036912 -0.894238 -0.320234 0.016871 -0.001042 0.000064 -179.748438 0 1 0 0 0 0
3.006830 -0.794878 -0.290377 0.013050 -0.000688 0.000036 -180.622025 0 1 0 0 0 0
2.981130 -0.695518 -0.258479 0.009556 -0.000413 0.000018 -181.146500 0 1 0 0 0 0
2.959914 -0.596159 -0.224741 0.006402 -0.000213 0.000007 -181.368912 0 1 0 0 0 0
2.943129 -0.496799 -0.189426 0.003634 -0.000082 0.000002 -181.336347 0 1 0 0 0 0
2.930604 -0.397439 -0.152839 0.001408 -0.000013 -0.000000 -181.087910 0 1 0 0 0 0
2.922082 -0.298079 -0.115299 0.000116 0.000005 -0.000000 -180.656549 0 1 0 0 0 0
2.917463 -0.198720 -0.077110 -0.000060 0.000002 -0.000000 -180.094575 0 1 0 0 0 0
2.915455 -0.099360 -0.038608 -0.000032 0.000000 -0.000000 -179.667869 0 1 0 0 0 0
2.914850 0.000000 0.000000 0.000000 0.000000 0.000000 -179.522502 0 1 0 0 0 0
2.915385 0.099360 0.038610 -0.000061 -0.000000 0.000000 -179.667834 0 1 0 0 0 0
2.916974 0.198717 0.077135 -0.000291 -0.000003 0.000000 -180.101700 0 1 0 0 0 0
2.919655 0.298079 0.115491 -0.000783 -0.000010 0.000000 -180.817727 0 1 0 0 0 0
2.923808 0.397439 0.153551 -0.001761 -0.000028 0.000001 -181.788503 0 1 0 0 0 0
2.930067 0.496799 0.191119 -0.002722 -0.000064 0.000002 -182.925044 0 1 0 0 0 0
2.938615 0.596159 0.228011 -0.002075 -0.000104 0.000001 -184.004435 0 1 0 0 0 0
2.949676 0.695518 0.264021 -0.000520 -0.000127 -0.000002 -184.914987 0 1 0 0 0 0
2.963052 0.794878 0.299020 0.001519 -0.000122 -0.000004 -185.647253 0 1 0 0 0 0
2.978519 0.894238 0.332913 0.003960 -0.000080 -0.000007 -186.185451 0 1 0 0 0 0
2.995841 0.993598 0.365638 0.006743 0.000002 -0.000008 -186.525571 0 1 0 0 0 0
3.014787 1.092958 0.397163 0.009826 0.000127 -0.000007 -186.671654 0 1 0 0 0 0
3.035140 1.192317 0.427477 0.013171 0.000293 -0.000004 -186.632666 0 1 0 0 0 0
3.056698 1.291677 0.456591 0.016743 0.000500 0.000002 -186.420444 0 1 0 0 0 0
3.079283 1.391037 0.484527 0.020508 0.000742 0.000010 -186.048360 0 1 0 0 0 0
3.102736 1.490397 0.511318 0.024431 0.001015 0.000019 -185.530460 0 1 0 0 0 0
3.126920 1.589756 0.537002 0.028474 0.001311 0.000031 -184.880953 0 1 0 0 0 0
3.151712 1.689116 0.561624 0.032599 0.001622 0.000042 -184.113961 0 1 0 0 0 0
3.177001 1.788476 0.585231 0.036763 0.001940 0.000053 -183.243478 0 1 0 0 0 0
3.202685 1.887836 0.607875 0.040927 0.002256 0.000063 -182.283481 0 1 0 0 0 0
3.228659 1.987196 0.629615 0.045054 0.002561 0.000069 -181.248135 0 1 0 0 0 0
3.254812 2.086555 0.650514 0.049115 0.002850 0.000073 -180.152024 0 1 0 0 0 0
3.281026 2.185915 0.670645 0.053095 0.003120 0.000073 -179.010256 0 1 0 0 0 0
3.307180 2.285275 0.690083 0.057002 0.003371 0.000070 -177.838298 0 1 0 0 0 0
3.333163 2.384635 0.708904 0.060867 0.003611 0.000065 -176.651407 0 1 0 0 0 0
3.358896 2.483994 0.727171 0.064737 0.003848 0.000059 -175.463705 0 1 0 0 0 0
