r2      ,q2       , beta    , q4     , q6     , q8     , ene     
3.198182 -1.291677 -0.417087 0.035141 -0.003267 0.000295 -171.047251 0 1 0 0 0 0
3.154714 -1.192317 -0.395686 0.030191 -0.002601 0.000219 -173.572520 0 1 0 0 0 0
3.113700 -1.092958 -0.372330 0.025456 -0.002001 0.000154 -175.674273 0 1 0 0 0 0
3.075879 -0.993598 -0.346857 0.021001 -0.001479 0.000103 -177.353913 0 1 0 0 0 0
3.041738 -0.894238 -0.319219 0.016854 -0.001041 0.000064 -178.623632 0 1 0 0 0 0
3.011680 -0.794878 -0.289442 0.013030 -0.000687 0.000036 -179.509797 0 1 0 0 0 0
2.985967 -0.695518 -0.257642 0.009540 -0.000413 0.000018 -180.050655 0 1 0 0 0 0
2.964706 -0.596159 -0.224015 0.006395 -0.000214 0.000007 -180.291426 0 1 0 0 0 0
2.947852 -0.496799 -0.188820 0.003643 -0.000083 0.000002 -180.277349 0 1 0 0 0 0
2.935245 -0.397439 -0.152356 0.001440 -0.000013 -0.000000 -180.046229 0 1 0 0 0 0
2.926652 -0.298079 -0.114939 0.000166 0.000005 -0.000000 -179.630979 0 1 0 0 0 0
2.921985 -0.198720 -0.076871 -0.000032 0.000001 -0.000000 -179.083966 0 1 0 0 0 0
2.919934 -0.099360 -0.038490 -0.000024 0.000000 -0.000000 -178.669497 0 1 0 0 0 0
2.919314 0.000000 0.000000 0.000000 0.000000 0.000000 -178.528168 0 1 0 0 0 0
2.919864 0.099360 0.038491 -0.000053 -0.000000 0.000000 -178.669632 0 1 0 0 0 0
2.921491 0.198720 0.076897 -0.000258 -0.000003 0.000000 -179.092151 0 1 0 0 0 0
2.924226 0.298079 0.115130 -0.000707 -0.000010 0.000000 -179.789509 0 1 0 0 0 0
2.928435 0.397439 0.153066 -0.001626 -0.000028 0.000001 -180.734520 0 1 0 0 0 0
2.934753 0.496799 0.190509 -0.002588 -0.000063 0.000002 -181.842642 0 1 0 0 0 0
2.943356 0.596159 0.227277 -0.002005 -0.000103 0.000001 -182.904818 0 1 0 0 0 0
2.954465 0.695518 0.263166 -0.000467 -0.000126 -0.000002 -183.796919 0 1 0 0 0 0
2.967877 0.794878 0.298049 0.001557 -0.000120 -0.000004 -184.512045 0 1 0 0 0 0
2.983365 0.894238 0.331833 0.003984 -0.000079 -0.000007 -185.034975 0 1 0 0 0 0
3.000694 0.993598 0.364457 0.006756 0.000003 -0.000008 -185.361830 0 1 0 0 0 0
3.019635 1.092958 0.395889 0.009828 0.000127 -0.000007 -185.496697 0 1 0 0 0 0
3.039970 1.192317 0.426120 0.013162 0.000292 -0.000004 -185.448509 0 1 0 0 0 0
3.061502 1.291677 0.455159 0.016724 0.000497 0.000001 -185.229005 0 1 0 0 0 0
3.084053 1.391037 0.483029 0.020478 0.000738 0.000009 -184.851412 0 1 0 0 0 0
3.107465 1.490397 0.509763 0.024388 0.001008 0.000019 -184.329608 0 1 0 0 0 0
3.131602 1.589756 0.535397 0.028417 0.001301 0.000030 -183.677632 0 1 0 0 0 0
3.156339 1.689116 0.559978 0.032523 0.001608 0.000041 -182.909459 0 1 0 0 0 0
3.181568 1.788476 0.583552 0.036667 0.001922 0.000051 -182.038971 0 1 0 0 0 0
3.207182 1.887836 0.606172 0.040807 0.002233 0.000060 -181.080083 0 1 0 0 0 0
3.233073 1.987196 0.627897 0.044908 0.002533 0.000066 -180.046957 0 1 0 0 0 0
3.259130 2.086555 0.648792 0.048941 0.002817 0.000070 -178.954216 0 1 0 0 0 0
3.285229 2.185915 0.668930 0.052896 0.003081 0.000069 -177.817023 0 1 0 0 0 0
3.311247 2.285275 0.688389 0.056783 0.003329 0.000066 -176.650857 0 1 0 0 0 0
3.337079 2.384635 0.707241 0.060634 0.003567 0.000061 -175.470873 0 1 0 0 0 0
3.362649 2.483994 0.725548 0.064498 0.003803 0.000055 -174.290943 0 1 0 0 0 0
