r2      ,q2       , beta    , q4     , q6     , q8     , ene     
3.200068 -1.291677 -0.416595 0.035148 -0.003266 0.000295 -170.564408 0 1 0 0 0 0
3.156658 -1.192317 -0.395199 0.030193 -0.002601 0.000219 -173.083847 0 1 0 0 0 0
3.115699 -1.092958 -0.371853 0.025455 -0.002000 0.000154 -175.181553 0 1 0 0 0 0
3.077925 -0.993598 -0.346396 0.020997 -0.001479 0.000103 -176.859226 0 1 0 0 0 0
3.043820 -0.894238 -0.318782 0.016848 -0.001041 0.000064 -178.129164 0 1 0 0 0 0
3.013785 -0.794878 -0.289038 0.013025 -0.000687 0.000036 -179.017555 0 1 0 0 0 0
2.988084 -0.695518 -0.257278 0.009535 -0.000413 0.000018 -179.562201 0 1 0 0 0 0
2.966820 -0.596159 -0.223696 0.006393 -0.000214 0.000007 -179.807717 0 1 0 0 0 0
2.949953 -0.496799 -0.188551 0.003647 -0.000083 0.000002 -179.798738 0 1 0 0 0 0
2.937329 -0.397439 -0.152140 0.001452 -0.000014 -0.000000 -179.572689 0 1 0 0 0 0
2.928718 -0.298079 -0.114777 0.000184 0.000004 -0.000000 -179.162539 0 1 0 0 0 0
2.924041 -0.198720 -0.076763 -0.000022 0.000001 -0.000000 -178.620706 0 1 0 0 0 0
2.921977 -0.099360 -0.038436 -0.000022 0.000000 -0.000000 -178.210786 0 1 0 0 0 0
2.921352 -0.000000 -0.000000 0.000000 0.000000 0.000000 -178.070965 0 1 0 0 0 0
2.921906 0.099360 0.038438 -0.000050 -0.000000 0.000000 -178.210979 0 1 0 0 0 0
2.923545 0.198720 0.076789 -0.000246 -0.000003 0.000000 -178.629238 0 1 0 0 0 0
2.926297 0.298079 0.114967 -0.000680 -0.000010 0.000000 -179.319614 0 1 0 0 0 0
2.930521 0.397439 0.152848 -0.001579 -0.000028 0.000001 -180.255103 0 1 0 0 0 0
2.936853 0.496799 0.190237 -0.002541 -0.000063 0.000002 -181.352746 0 1 0 0 0 0
2.945468 0.596159 0.226951 -0.001985 -0.000103 0.000001 -182.409012 0 1 0 0 0 0
2.956586 0.695518 0.262788 -0.000453 -0.000125 -0.000002 -183.294941 0 1 0 0 0 0
2.970004 0.794878 0.297622 0.001566 -0.000120 -0.000004 -184.004468 0 1 0 0 0 0
2.985492 0.894238 0.331360 0.003989 -0.000079 -0.000007 -184.522577 0 1 0 0 0 0
3.002816 0.993598 0.363942 0.006757 0.000003 -0.000008 -184.845406 0 1 0 0 0 0
3.021747 1.092958 0.395335 0.009826 0.000126 -0.000007 -184.977037 0 1 0 0 0 0
3.042070 1.192317 0.425532 0.013157 0.000292 -0.000004 -184.926366 0 1 0 0 0 0
3.063587 1.291677 0.454540 0.016716 0.000496 0.000001 -184.705077 0 1 0 0 0 0
3.086119 1.391037 0.482383 0.020466 0.000736 0.000009 -184.326328 0 1 0 0 0 0
3.109511 1.490397 0.509092 0.024373 0.001005 0.000019 -183.803920 0 1 0 0 0 0
3.133625 1.589756 0.534706 0.028397 0.001297 0.000029 -183.151812 0 1 0 0 0 0
3.158338 1.689116 0.559269 0.032498 0.001603 0.000040 -182.383909 0 1 0 0 0 0
3.183541 1.788476 0.582829 0.036636 0.001915 0.000051 -181.514029 0 1 0 0 0 0
3.209126 1.887836 0.605438 0.040769 0.002225 0.000059 -180.556042 0 1 0 0 0 0
3.234986 1.987196 0.627155 0.044862 0.002523 0.000065 -179.524073 0 1 0 0 0 0
3.261006 2.086555 0.648045 0.048888 0.002805 0.000068 -178.432723 0 1 0 0 0 0
3.287065 2.185915 0.668183 0.052836 0.003069 0.000068 -177.297134 0 1 0 0 0 0
3.313039 2.285275 0.687644 0.056716 0.003315 0.000065 -176.132749 0 1 0 0 0 0
3.338822 2.384635 0.706503 0.060563 0.003552 0.000060 -174.954662 0 1 0 0 0 0
3.364342 2.483994 0.724818 0.064425 0.003787 0.000054 -173.776647 0 1 0 0 0 0
