r2      ,q2       , beta    , q4     , q6     , q8     , ene     
3.196349 -1.291677 -0.417565 0.035127 -0.003266 0.000295 -171.506416 0 1 0 0 0 0
3.152861 -1.192317 -0.396151 0.030185 -0.002602 0.000219 -174.040303 0 1 0 0 0 0
3.111783 -1.092958 -0.372789 0.025452 -0.002001 0.000155 -176.148861 0 1 0 0 0 0
3.073904 -0.993598 -0.347303 0.020999 -0.001480 0.000103 -177.833665 0 1 0 0 0 0
3.039713 -0.894238 -0.319644 0.016853 -0.001042 0.000064 -179.106759 0 1 0 0 0 0
3.009613 -0.794878 -0.289840 0.013031 -0.000687 0.000036 -179.994569 0 1 0 0 0 0
2.983871 -0.695518 -0.258005 0.009540 -0.000413 0.000018 -180.535612 0 1 0 0 0 0
2.962591 -0.596159 -0.224335 0.006394 -0.000213 0.000007 -180.775501 0 1 0 0 0 0
2.945727 -0.496799 -0.189092 0.003639 -0.000082 0.000002 -180.759851 0 1 0 0 0 0
2.933118 -0.397439 -0.152577 0.001431 -0.000013 -0.000000 -180.526633 0 1 0 0 0 0
2.924524 -0.298079 -0.115107 0.000152 0.000005 -0.000000 -180.108578 0 1 0 0 0 0
2.919855 -0.198720 -0.076983 -0.000039 0.000001 -0.000000 -179.557950 0 1 0 0 0 0
2.917811 -0.099360 -0.038546 -0.000026 0.000000 -0.000000 -179.139790 0 1 0 0 0 0
2.917192 0.000000 0.000000 0.000000 0.000000 0.000000 -178.997230 0 1 0 0 0 0
2.917740 0.099360 0.038547 -0.000055 -0.000000 0.000000 -179.139887 0 1 0 0 0 0
2.919362 0.198720 0.077009 -0.000266 -0.000003 0.000000 -179.565912 0 1 0 0 0 0
2.922090 0.298079 0.115298 -0.000726 -0.000010 0.000000 -180.269015 0 1 0 0 0 0
2.926296 0.397439 0.153290 -0.001662 -0.000028 0.000001 -181.221734 0 1 0 0 0 0
2.932613 0.496799 0.190787 -0.002620 -0.000064 0.000002 -182.337983 0 1 0 0 0 0
2.941219 0.596159 0.227607 -0.002013 -0.000103 0.000001 -183.404061 0 1 0 0 0 0
2.952332 0.695518 0.263546 -0.000470 -0.000126 -0.000002 -184.300158 0 1 0 0 0 0
2.965753 0.794878 0.298476 0.001557 -0.000120 -0.000004 -185.018668 0 1 0 0 0 0
2.981252 0.894238 0.332303 0.003987 -0.000079 -0.000007 -185.544254 0 1 0 0 0 0
2.998596 0.993598 0.364967 0.006760 0.000003 -0.000008 -185.873062 0 1 0 0 0 0
3.017554 1.092958 0.396435 0.009834 0.000127 -0.000007 -186.009223 0 1 0 0 0 0
3.037909 1.192317 0.426698 0.013169 0.000293 -0.000004 -185.961724 0 1 0 0 0 0
3.059463 1.291677 0.455766 0.016732 0.000498 0.000002 -185.742377 0 1 0 0 0 0
3.082036 1.391037 0.483662 0.020487 0.000739 0.000009 -185.364489 0 1 0 0 0 0
3.105473 1.490397 0.510417 0.024398 0.001010 0.000019 -184.842025 0 1 0 0 0 0
3.129634 1.589756 0.536071 0.028428 0.001303 0.000030 -184.189109 0 1 0 0 0 0
3.154397 1.689116 0.560668 0.032537 0.001612 0.000041 -183.419803 0 1 0 0 0 0
3.179651 1.788476 0.584255 0.036682 0.001926 0.000052 -182.548071 0 1 0 0 0 0
3.205291 1.887836 0.606887 0.040825 0.002238 0.000061 -181.587906 0 1 0 0 0 0
3.231209 1.987196 0.628621 0.044928 0.002539 0.000067 -180.553547 0 1 0 0 0 0
3.257292 2.086555 0.649524 0.048963 0.002824 0.000070 -179.459689 0 1 0 0 0 0
3.283417 2.185915 0.669669 0.052920 0.003089 0.000070 -178.321572 0 1 0 0 0 0
3.309462 2.285275 0.689132 0.056809 0.003338 0.000067 -177.154748 0 1 0 0 0 0
3.335318 2.384635 0.707988 0.060663 0.003576 0.000062 -175.974444 0 1 0 0 0 0
3.360913 2.483994 0.726298 0.064530 0.003814 0.000057 -174.794595 0 1 0 0 0 0
