r2      ,q2       , beta    , q4     , q6     , q8     , ene     
3.159028 -1.291677 -0.427490 0.029065 -0.001955 0.000113 -171.174915 0 1 0 0 0 0
3.126473 -1.192317 -0.402866 0.025903 -0.001700 0.000097 -174.123543 0 1 0 0 0 0
3.086499 -1.092958 -0.378922 0.022312 -0.001374 0.000073 -176.643776 0 1 0 0 0 0
3.049967 -0.993598 -0.352776 0.018753 -0.001062 0.000052 -178.641201 0 1 0 0 0 0
3.017129 -0.894238 -0.324447 0.015294 -0.000778 0.000034 -180.138791 0 1 0 0 0 0
2.988251 -0.794878 -0.293999 0.011986 -0.000531 0.000020 -181.177228 0 1 0 0 0 0
2.963536 -0.695518 -0.261557 0.008875 -0.000328 0.000010 -181.809366 0 1 0 0 0 0
2.943079 -0.596159 -0.227319 0.006006 -0.000172 0.000004 -182.093643 0 1 0 0 0 0
2.926844 -0.496799 -0.191540 0.003449 -0.000064 0.000001 -182.086604 0 1 0 0 0 0
2.914669 -0.397439 -0.154515 0.001363 -0.000005 -0.000000 -181.835900 0 1 0 0 0 0
2.906295 -0.298079 -0.116555 0.000116 0.000011 -0.000000 -181.383891 0 1 0 0 0 0
2.901601 -0.198720 -0.077955 -0.000075 0.000004 0.000000 -180.792770 0 1 0 0 0 0
2.899522 -0.099360 -0.039033 -0.000039 0.000001 0.000000 -180.339779 0 1 0 0 0 0
2.898898 0.000000 0.000000 -0.000001 0.000000 0.000000 -180.185902 0 1 0 0 0 0
2.899458 0.099360 0.039035 -0.000063 -0.000001 0.000000 -180.339158 0 1 0 0 0 0
2.901124 0.198720 0.077981 -0.000300 -0.000006 0.000000 -180.796082 0 1 0 0 0 0
2.903960 0.298079 0.116743 -0.000794 -0.000020 0.000000 -181.549834 0 1 0 0 0 0
2.908380 0.397439 0.155184 -0.001729 -0.000050 0.000001 -182.571182 0 1 0 0 0 0
2.914944 0.496799 0.193107 -0.002480 -0.000097 0.000001 -183.755496 0 1 0 0 0 0
2.923640 0.596159 0.230352 -0.001641 -0.000131 0.000001 -184.850504 0 1 0 0 0 0
2.934696 0.695518 0.266723 -0.000061 -0.000143 -0.000001 -185.769698 0 1 0 0 0 0
2.947946 0.794878 0.302093 0.001939 -0.000132 -0.000003 -186.498595 0 1 0 0 0 0
2.963161 0.894238 0.336373 0.004263 -0.000095 -0.000005 -187.019842 0 1 0 0 0 0
2.980106 0.993598 0.369510 0.006832 -0.000035 -0.000007 -187.326848 0 1 0 0 0 0
2.998557 1.092958 0.401474 0.009582 0.000045 -0.000009 -187.419771 0 1 0 0 0 0
3.018312 1.192317 0.432257 0.012458 0.000140 -0.000011 -187.302780 0 1 0 0 0 0
3.039195 1.291677 0.461866 0.015413 0.000243 -0.000013 -186.982494 0 1 0 0 0 0
3.061054 1.391037 0.490315 0.018406 0.000349 -0.000016 -186.467130 0 1 0 0 0 0
3.083760 1.490397 0.517630 0.021401 0.000454 -0.000020 -185.766073 0 1 0 0 0 0
3.107201 1.589756 0.543839 0.024369 0.000551 -0.000025 -184.889709 0 1 0 0 0 0
3.131273 1.689116 0.568979 0.027284 0.000639 -0.000032 -183.849401 0 1 0 0 0 0
3.155881 1.788476 0.593090 0.030127 0.000712 -0.000040 -182.657521 0 1 0 0 0 0
3.180930 1.887836 0.616218 0.032887 0.000770 -0.000050 -181.327445 0 1 0 0 0 0
3.206323 1.987196 0.638418 0.035561 0.000811 -0.000061 -179.873399 0 1 0 0 0 0
3.231965 2.086555 0.659744 0.038159 0.000837 -0.000074 -178.310044 0 1 0 0 0 0
3.257772 2.185915 0.680253 0.040700 0.000850 -0.000088 -176.651752 0 1 0 0 0 0
3.283676 2.285275 0.699997 0.043213 0.000854 -0.000104 -174.911622 0 1 0 0 0 0
3.309641 2.384635 0.719016 0.045730 0.000852 -0.000120 -173.100468 0 1 0 0 0 0
3.335662 2.483994 0.737336 0.048281 0.000848 -0.000137 -171.226022 0 1 0 0 0 0
