r2      ,q2       , beta    , q4     , q6     , q8     , ene     
3.198411 -1.291677 -0.417027 0.035167 -0.003269 0.000295 -170.996657 0 1 0 0 0 0
3.154853 -1.192317 -0.395651 0.030212 -0.002601 0.000219 -173.495835 0 1 0 0 0 0
3.113948 -1.092958 -0.372271 0.025487 -0.002002 0.000154 -175.570721 0 1 0 0 0 0
3.076253 -0.993598 -0.346773 0.021039 -0.001481 0.000103 -177.220452 0 1 0 0 0 0
3.042257 -0.894238 -0.319110 0.016895 -0.001042 0.000064 -178.457619 0 1 0 0 0 0
3.012361 -0.794878 -0.289311 0.013070 -0.000688 0.000036 -179.309558 0 1 0 0 0 0
2.986829 -0.695518 -0.257494 0.009573 -0.000413 0.000018 -179.815949 0 1 0 0 0 0
2.965757 -0.596159 -0.223856 0.006417 -0.000214 0.000007 -180.023701 0 1 0 0 0 0
2.949093 -0.496799 -0.188661 0.003649 -0.000082 0.000002 -179.979854 0 1 0 0 0 0
2.936666 -0.397439 -0.152209 0.001425 -0.000013 -0.000000 -179.723998 0 1 0 0 0 0
2.928223 -0.298079 -0.114816 0.000137 0.000005 -0.000000 -179.290116 0 1 0 0 0 0
2.923665 -0.198720 -0.076783 -0.000051 0.000002 -0.000000 -178.731092 0 1 0 0 0 0
2.921673 -0.099360 -0.038444 -0.000030 0.000000 -0.000000 -178.310659 0 1 0 0 0 0
2.921072 -0.000000 -0.000000 0.000000 0.000000 0.000000 -178.167430 0 1 0 0 0 0
2.921603 0.099360 0.038446 -0.000059 -0.000000 0.000000 -178.310643 0 1 0 0 0 0
2.923181 0.198720 0.076808 -0.000283 -0.000003 0.000000 -178.738287 0 1 0 0 0 0
2.925840 0.298079 0.115003 -0.000762 -0.000010 0.000000 -179.444108 0 1 0 0 0 0
2.929948 0.397439 0.152908 -0.001717 -0.000028 0.000001 -180.401887 0 1 0 0 0 0
2.936148 0.496799 0.190328 -0.002704 -0.000064 0.000002 -181.526546 0 1 0 0 0 0
2.944627 0.596159 0.227081 -0.002111 -0.000105 0.000001 -182.604069 0 1 0 0 0 0
2.955613 0.695518 0.262962 -0.000563 -0.000128 -0.000001 -183.513367 0 1 0 0 0 0
2.968910 0.794878 0.297841 0.001475 -0.000123 -0.000004 -184.246208 0 1 0 0 0 0
2.984294 0.894238 0.331626 0.003917 -0.000082 -0.000007 -184.786769 0 1 0 0 0 0
3.001531 0.993598 0.364253 0.006704 -0.000001 -0.000008 -185.130774 0 1 0 0 0 0
3.020392 1.092958 0.395690 0.009792 0.000124 -0.000007 -185.282007 0 1 0 0 0 0
3.040659 1.192317 0.425927 0.013142 0.000290 -0.000004 -185.249170 0 1 0 0 0 0
3.062133 1.291677 0.454972 0.016721 0.000496 0.000001 -185.043836 0 1 0 0 0 0
3.084634 1.391037 0.482848 0.020493 0.000738 0.000009 -184.679112 0 1 0 0 0 0
3.108005 1.490397 0.509586 0.024423 0.001011 0.000019 -184.168778 0 1 0 0 0 0
3.132109 1.589756 0.535224 0.028475 0.001307 0.000030 -183.526769 0 1 0 0 0 0
3.156825 1.689116 0.559806 0.032609 0.001618 0.000042 -182.766926 0 1 0 0 0 0
3.182044 1.788476 0.583377 0.036786 0.001937 0.000052 -181.902942 0 1 0 0 0 0
3.207665 1.887836 0.605989 0.040964 0.002253 0.000062 -180.948459 0 1 0 0 0 0
3.233587 1.987196 0.627697 0.045106 0.002560 0.000068 -179.917270 0 1 0 0 0 0
3.259704 2.086555 0.648563 0.049184 0.002850 0.000072 -178.823539 0 1 0 0 0 0
3.285901 2.185915 0.668657 0.053181 0.003120 0.000072 -177.681938 0 1 0 0 0 0
3.312059 2.285275 0.688052 0.057100 0.003371 0.000068 -176.507537 0 1 0 0 0 0
3.338068 2.384635 0.706822 0.060969 0.003608 0.000063 -175.315308 0 1 0 0 0 0
3.363843 2.483994 0.725033 0.064832 0.003840 0.000056 -174.119283 0 1 0 0 0 0
