r2      ,q2       , beta    , q4     , q6     , q8     , ene     
3.195784 -1.291677 -0.417713 0.035153 -0.003268 0.000295 -171.653857 0 1 0 0 0 0
3.152155 -1.192317 -0.396329 0.030210 -0.002601 0.000219 -174.151128 0 1 0 0 0 0
3.111215 -1.092958 -0.372925 0.025495 -0.002002 0.000154 -176.220713 0 1 0 0 0 0
3.073505 -0.993598 -0.347393 0.021055 -0.001481 0.000103 -177.860868 0 1 0 0 0 0
3.039516 -0.894238 -0.319686 0.016916 -0.001043 0.000064 -179.084157 0 1 0 0 0 0
3.009653 -0.794878 -0.289832 0.013093 -0.000688 0.000036 -179.918564 0 1 0 0 0 0
2.984180 -0.695518 -0.257951 0.009592 -0.000413 0.000018 -180.405033 0 1 0 0 0 0
2.963189 -0.596159 -0.224244 0.006428 -0.000213 0.000007 -180.592091 0 1 0 0 0 0
2.946622 -0.496799 -0.188978 0.003646 -0.000082 0.000002 -180.528439 0 1 0 0 0 0
2.934295 -0.397439 -0.152455 0.001402 -0.000013 -0.000000 -180.254987 0 1 0 0 0 0
2.925940 -0.298079 -0.114995 0.000098 0.000005 -0.000000 -179.806064 0 1 0 0 0 0
2.921441 -0.198720 -0.076900 -0.000074 0.000002 -0.000000 -179.234604 0 1 0 0 0 0
2.919492 -0.099360 -0.038501 -0.000036 0.000000 -0.000000 -178.805179 0 1 0 0 0 0
2.918905 -0.000000 -0.000000 0.000000 0.000000 0.000000 -178.659005 0 1 0 0 0 0
2.919424 0.099360 0.038503 -0.000066 -0.000000 0.000000 -178.805019 0 1 0 0 0 0
2.920964 0.198720 0.076925 -0.000311 -0.000003 0.000000 -179.240897 0 1 0 0 0 0
2.923570 0.298079 0.115182 -0.000826 -0.000010 0.000000 -179.960278 0 1 0 0 0 0
2.927615 0.397439 0.153151 -0.001826 -0.000029 0.000001 -180.937162 0 1 0 0 0 0
2.933746 0.496799 0.190640 -0.002820 -0.000065 0.000002 -182.083531 0 1 0 0 0 0
2.942156 0.596159 0.227462 -0.002183 -0.000106 0.000001 -183.175774 0 1 0 0 0 0
2.953077 0.695518 0.263413 -0.000622 -0.000130 -0.000001 -184.101107 0 1 0 0 0 0
2.966320 0.794878 0.298362 0.001430 -0.000125 -0.000004 -184.849356 0 1 0 0 0 0
2.981661 0.894238 0.332212 0.003884 -0.000084 -0.000007 -185.404189 0 1 0 0 0 0
2.998867 0.993598 0.364901 0.006683 -0.000002 -0.000008 -185.761134 0 1 0 0 0 0
3.017709 1.092958 0.396394 0.009782 0.000123 -0.000007 -185.923848 0 1 0 0 0 0
3.037966 1.192317 0.426682 0.013142 0.000290 -0.000004 -185.900982 0 1 0 0 0 0
3.059439 1.291677 0.455774 0.016731 0.000498 0.000001 -185.704122 0 1 0 0 0 0
3.081946 1.391037 0.483690 0.020514 0.000741 0.000009 -185.346431 0 1 0 0 0 0
3.105330 1.490397 0.510464 0.024457 0.001016 0.000019 -184.841768 0 1 0 0 0 0
3.129453 1.589756 0.536133 0.028524 0.001314 0.000031 -184.204152 0 1 0 0 0 0
3.154193 1.689116 0.560740 0.032675 0.001629 0.000043 -183.447488 0 1 0 0 0 0
3.179445 1.788476 0.584331 0.036872 0.001951 0.000054 -182.585497 0 1 0 0 0 0
3.205106 1.887836 0.606957 0.041074 0.002272 0.000063 -181.631803 0 1 0 0 0 0
3.231081 1.987196 0.628671 0.045243 0.002583 0.000071 -180.600119 0 1 0 0 0 0
3.257267 2.086555 0.649534 0.049348 0.002878 0.000074 -179.504474 0 1 0 0 0 0
3.283552 2.185915 0.669613 0.053372 0.003153 0.000074 -178.359375 0 1 0 0 0 0
3.309822 2.285275 0.688982 0.057315 0.003407 0.000071 -177.179751 0 1 0 0 0 0
3.335964 2.384635 0.707714 0.061199 0.003646 0.000065 -175.980538 0 1 0 0 0 0
3.361889 2.483994 0.725876 0.065066 0.003877 0.000058 -174.775902 0 1 0 0 0 0
