r2      ,q2       , beta    , q4     , q6     , q8     , ene     
3.196621 -1.291677 -0.417494 0.035156 -0.003268 0.000295 -171.444239 0 1 0 0 0 0
3.153001 -1.192317 -0.396116 0.030206 -0.002601 0.000219 -173.947539 0 1 0 0 0 0
3.112047 -1.092958 -0.372726 0.025486 -0.002002 0.000154 -176.024831 0 1 0 0 0 0
3.074313 -0.993598 -0.347211 0.021041 -0.001481 0.000103 -177.674790 0 1 0 0 0 0
3.040289 -0.894238 -0.319523 0.016900 -0.001043 0.000064 -178.909902 0 1 0 0 0 0
3.010378 -0.794878 -0.289692 0.013076 -0.000688 0.000036 -179.757716 0 1 0 0 0 0
2.984845 -0.695518 -0.257836 0.009578 -0.000413 0.000018 -180.258431 0 1 0 0 0 0
2.963786 -0.596159 -0.224154 0.006419 -0.000213 0.000007 -180.459656 0 1 0 0 0 0
2.947145 -0.496799 -0.188911 0.003645 -0.000082 0.000002 -180.409135 0 1 0 0 0 0
2.934745 -0.397439 -0.152408 0.001413 -0.000013 -0.000000 -180.146948 0 1 0 0 0 0
2.926327 -0.298079 -0.114965 0.000118 0.000005 -0.000000 -179.707076 0 1 0 0 0 0
2.921785 -0.198720 -0.076882 -0.000062 0.000002 -0.000000 -179.142338 0 1 0 0 0 0
2.919812 -0.099510 -0.038551 -0.000035 0.000000 -0.000000 -178.717578 0 1 0 0 0 0
2.919213 -0.000000 -0.000000 0.000000 0.000000 0.000000 -178.572353 0 1 0 0 0 0
2.919740 0.099360 0.038495 -0.000062 -0.000000 0.000000 -178.717071 0 1 0 0 0 0
2.921303 0.198720 0.076907 -0.000295 -0.000003 0.000000 -179.149139 0 1 0 0 0 0
2.923943 0.298079 0.115152 -0.000792 -0.000010 0.000000 -179.862232 0 1 0 0 0 0
2.928031 0.397439 0.153108 -0.001769 -0.000028 0.000001 -180.830045 0 1 0 0 0 0
2.934210 0.496799 0.190580 -0.002755 -0.000064 0.000002 -181.965723 0 1 0 0 0 0
2.942670 0.596159 0.227383 -0.002136 -0.000105 0.000001 -183.049793 0 1 0 0 0 0
2.953640 0.695518 0.263313 -0.000581 -0.000129 -0.000001 -183.966084 0 1 0 0 0 0
2.966926 0.794878 0.298240 0.001463 -0.000124 -0.000004 -184.705380 0 1 0 0 0 0
2.982305 0.894238 0.332069 0.003910 -0.000083 -0.000007 -185.251643 0 1 0 0 0 0
2.999542 0.993598 0.364737 0.006701 -0.000001 -0.000008 -185.600554 0 1 0 0 0 0
3.018408 1.092958 0.396211 0.009793 0.000124 -0.000007 -185.755884 0 1 0 0 0 0
3.038684 1.192317 0.426481 0.013146 0.000291 -0.000004 -185.726356 0 1 0 0 0 0
3.060171 1.291677 0.455556 0.016728 0.000497 0.000001 -185.523588 0 1 0 0 0 0
3.082688 1.391037 0.483458 0.020504 0.000740 0.000009 -185.160754 0 1 0 0 0 0
3.106077 1.490397 0.510218 0.024439 0.001014 0.000019 -184.651707 0 1 0 0 0 0
3.130202 1.589756 0.535876 0.028496 0.001311 0.000030 -184.010460 0 1 0 0 0 0
3.154940 1.689116 0.560475 0.032636 0.001623 0.000042 -183.250921 0 1 0 0 0 0
3.180184 1.788476 0.584060 0.036819 0.001943 0.000053 -182.386840 0 1 0 0 0 0
3.205833 1.887836 0.606682 0.041005 0.002262 0.000063 -181.431899 0 1 0 0 0 0
3.231786 1.987196 0.628397 0.045157 0.002570 0.000069 -180.399909 0 1 0 0 0 0
3.257939 2.086555 0.649266 0.049244 0.002862 0.000073 -179.305038 0 1 0 0 0 0
3.284177 2.185915 0.669359 0.053250 0.003134 0.000073 -178.161951 0 1 0 0 0 0
3.310384 2.285275 0.688748 0.057177 0.003386 0.000070 -176.985719 0 1 0 0 0 0
3.336446 2.384635 0.707510 0.061052 0.003625 0.000064 -175.791346 0 1 0 0 0 0
3.362279 2.483994 0.725708 0.064917 0.003857 0.000057 -174.592941 0 1 0 0 0 0
