r2      ,q2       , beta    , q4     , q6     , q8     , ene     
3.167865 -1.291677 -0.425108 0.034721 -0.003215 0.000292 -178.684198 0 1 0 0 0 0
3.124358 -1.192317 -0.403412 0.029982 -0.002585 0.000220 -181.330889 0 1 0 0 0 0
3.082424 -1.092958 -0.379925 0.025329 -0.001993 0.000155 -183.521382 0 1 0 0 0 0
3.043792 -0.993598 -0.354209 0.020940 -0.001477 0.000104 -185.258275 0 1 0 0 0 0
3.008983 -0.894238 -0.326206 0.016842 -0.001041 0.000065 -186.551305 0 1 0 0 0 0
2.978434 -0.794878 -0.295940 0.013046 -0.000687 0.000037 -187.428882 0 1 0 0 0 0
2.952431 -0.695518 -0.263529 0.009556 -0.000413 0.000018 -187.935728 0 1 0 0 0 0
2.931072 -0.596159 -0.229186 0.006378 -0.000212 0.000007 -188.126247 0 1 0 0 0 0
2.914281 -0.496799 -0.193195 0.003555 -0.000079 0.000002 -188.054653 0 1 0 0 0 0
2.901833 -0.397439 -0.155885 0.001238 -0.000008 -0.000000 -187.763487 0 1 0 0 0 0
2.893392 -0.298079 -0.117597 -0.000136 0.000009 -0.000000 -187.281991 0 1 0 0 0 0
2.888785 -0.198720 -0.078648 -0.000203 0.000002 -0.000000 -186.660828 0 1 0 0 0 0
2.886888 -0.099360 -0.039376 -0.000068 0.000000 -0.000000 -186.175312 0 1 0 0 0 0
2.886322 0.000000 0.000000 0.000000 0.000000 0.000000 -186.010380 0 1 0 0 0 0
2.886817 0.099360 0.039378 -0.000100 -0.000000 0.000000 -186.174602 0 1 0 0 0 0
2.888303 0.198720 0.078674 -0.000449 -0.000003 0.000000 -186.664091 0 1 0 0 0 0
2.890858 0.298079 0.117803 -0.001150 -0.000011 0.000000 -187.471821 0 1 0 0 0 0
2.894939 0.397439 0.156628 -0.002386 -0.000029 0.000001 -188.567781 0 1 0 0 0 0
2.901108 0.496799 0.194954 -0.003169 -0.000066 0.000002 -189.821714 0 1 0 0 0 0
2.909602 0.596159 0.232581 -0.002231 -0.000106 0.000000 -190.963333 0 1 0 0 0 0
2.920647 0.695518 0.269296 -0.000601 -0.000129 -0.000002 -191.940359 0 1 0 0 0 0
2.934066 0.794878 0.304958 0.001497 -0.000122 -0.000005 -192.729734 0 1 0 0 0 0
2.949635 0.894238 0.339465 0.003983 -0.000079 -0.000007 -193.314733 0 1 0 0 0 0
2.967115 0.993598 0.372753 0.006801 0.000006 -0.000008 -193.691400 0 1 0 0 0 0
2.986264 1.092958 0.404786 0.009908 0.000134 -0.000007 -193.864100 0 1 0 0 0 0
3.006857 1.192317 0.435557 0.013272 0.000304 -0.000004 -193.842412 0 1 0 0 0 0
3.028686 1.291677 0.465076 0.016859 0.000516 0.000002 -193.639059 0 1 0 0 0 0
3.051564 1.391037 0.493370 0.020641 0.000764 0.000011 -193.268485 0 1 0 0 0 0
3.075329 1.490397 0.520472 0.024582 0.001044 0.000022 -192.745917 0 1 0 0 0 0
3.099839 1.589756 0.546426 0.028648 0.001348 0.000035 -192.086769 0 1 0 0 0 0
3.124969 1.689116 0.571277 0.032800 0.001670 0.000048 -191.306340 0 1 0 0 0 0
3.150609 1.788476 0.595076 0.036998 0.002000 0.000061 -190.419729 0 1 0 0 0 0
3.176655 1.887836 0.617878 0.041199 0.002328 0.000072 -189.441922 0 1 0 0 0 0
3.203005 1.987196 0.639741 0.045366 0.002647 0.000080 -188.388008 0 1 0 0 0 0
3.229551 2.086555 0.660730 0.049468 0.002950 0.000086 -187.273417 0 1 0 0 0 0
3.256177 2.185915 0.680920 0.053486 0.003232 0.000087 -186.114083 0 1 0 0 0 0
3.282760 2.285275 0.700388 0.057427 0.003495 0.000086 -184.926334 0 1 0 0 0 0
3.309186 2.384635 0.719214 0.061321 0.003745 0.000082 -183.726360 0 1 0 0 0 0
3.335366 2.483994 0.737466 0.065215 0.003992 0.000077 -182.529287 0 1 0 0 0 0
