r2      ,q2       , beta    , q4     , q6     , q8     , ene     
3.171076 -1.291677 -0.424247 0.034785 -0.003224 0.000293 -177.857133 0 1 0 0 0 0
3.127576 -1.192317 -0.402582 0.030017 -0.002590 0.000220 -180.494981 0 1 0 0 0 0
3.085720 -1.092958 -0.379113 0.025349 -0.001996 0.000156 -182.680213 0 1 0 0 0 0
3.047151 -0.993598 -0.353428 0.020948 -0.001478 0.000104 -184.415887 0 1 0 0 0 0
3.012387 -0.894238 -0.325469 0.016842 -0.001042 0.000065 -185.711996 0 1 0 0 0 0
2.981862 -0.794878 -0.295260 0.013041 -0.000688 0.000037 -186.596569 0 1 0 0 0 0
2.955858 -0.695518 -0.262918 0.009551 -0.000413 0.000018 -187.113309 0 1 0 0 0 0
2.934476 -0.596159 -0.228654 0.006378 -0.000212 0.000007 -187.315206 0 1 0 0 0 0
2.917643 -0.496799 -0.192750 0.003565 -0.000079 0.000002 -187.255062 0 1 0 0 0 0
2.905146 -0.397439 -0.155530 0.001265 -0.000009 -0.000000 -186.974550 0 1 0 0 0 0
2.896663 -0.298079 -0.117332 -0.000093 0.000008 -0.000000 -186.503345 0 1 0 0 0 0
2.892034 -0.198719 -0.078472 -0.000177 0.000002 -0.000000 -185.892429 0 1 0 0 0 0
2.890121 -0.100702 -0.039818 -0.000060 0.000000 -0.000000 -185.420417 0 1 0 0 0 0
2.889536 -0.000000 -0.000000 0.000000 0.000000 0.000000 -185.254002 0 1 0 0 0 0
2.890040 0.099360 0.039290 -0.000093 -0.000000 0.000000 -185.415360 0 1 0 0 0 0
2.891549 0.198720 0.078498 -0.000420 -0.000003 0.000000 -185.896401 0 1 0 0 0 0
2.894134 0.298079 0.117537 -0.001083 -0.000010 0.000000 -186.690099 0 1 0 0 0 0
2.898243 0.397473 0.156285 -0.002278 -0.000029 0.000001 -187.766866 0 1 0 0 0 0
2.904449 0.496799 0.194505 -0.003094 -0.000066 0.000002 -189.003090 0 1 0 0 0 0
2.912978 0.596159 0.232042 -0.002189 -0.000106 0.000001 -190.133458 0 1 0 0 0 0
2.924053 0.695518 0.268669 -0.000572 -0.000128 -0.000002 -191.098412 0 1 0 0 0 0
2.937491 0.794878 0.304247 0.001514 -0.000122 -0.000005 -191.876848 0 1 0 0 0 0
2.953069 0.894238 0.338676 0.003991 -0.000078 -0.000007 -192.452225 0 1 0 0 0 0
2.970547 0.993598 0.371892 0.006801 0.000006 -0.000008 -192.820682 0 1 0 0 0 0
2.989688 1.092958 0.403860 0.009902 0.000133 -0.000007 -192.986620 0 1 0 0 0 0
3.010264 1.192317 0.434572 0.013261 0.000303 -0.000004 -192.959601 0 1 0 0 0 0
3.032071 1.291677 0.464039 0.016844 0.000514 0.000002 -192.752274 0 1 0 0 0 0
3.054922 1.391037 0.492286 0.020620 0.000761 0.000011 -192.378972 0 1 0 0 0 0
3.078657 1.490397 0.519348 0.024556 0.001040 0.000022 -191.854787 0 1 0 0 0 0
3.103132 1.589756 0.545266 0.028615 0.001343 0.000034 -191.194996 0 1 0 0 0 0
3.128225 1.689116 0.570088 0.032759 0.001662 0.000047 -190.414770 0 1 0 0 0 0
3.153823 1.788476 0.593864 0.036947 0.001990 0.000059 -189.529099 0 1 0 0 0 0
3.179823 1.887836 0.616647 0.041138 0.002316 0.000070 -188.552892 0 1 0 0 0 0
3.206121 1.987196 0.638498 0.045293 0.002632 0.000079 -187.501188 0 1 0 0 0 0
3.232606 2.086555 0.659482 0.049381 0.002932 0.000084 -186.389400 0 1 0 0 0 0
3.259162 2.185915 0.679673 0.053388 0.003211 0.000085 -185.233458 0 1 0 0 0 0
3.285665 2.285275 0.699150 0.057319 0.003473 0.000083 -184.049667 0 1 0 0 0 0
3.312000 2.384635 0.717992 0.061207 0.003722 0.000079 -182.854139 0 1 0 0 0 0
3.338083 2.483994 0.736267 0.065101 0.003969 0.000075 -181.661843 0 1 0 0 0 0
