r2      ,q2       , beta    , q4     , q6     , q8     , ene     
3.190753 -1.291677 -0.419031 0.035085 -0.003263 0.000296 -172.924777 0 1 0 0 0 0
3.147128 -1.192317 -0.397596 0.030163 -0.002601 0.000220 -175.479491 0 1 0 0 0 0
3.105876 -1.092958 -0.374209 0.025441 -0.002002 0.000155 -177.603501 0 1 0 0 0 0
3.067843 -0.993598 -0.348677 0.020998 -0.001480 0.000103 -179.297916 0 1 0 0 0 0
3.033527 -0.894238 -0.320949 0.016859 -0.001042 0.000064 -180.574376 0 1 0 0 0 0
3.003337 -0.794878 -0.291052 0.013039 -0.000688 0.000036 -181.459711 0 1 0 0 0 0
2.977542 -0.695518 -0.259102 0.009547 -0.000413 0.000018 -181.993617 0 1 0 0 0 0
2.956246 -0.596159 -0.225299 0.006393 -0.000213 0.000007 -182.223348 0 1 0 0 0 0
2.939397 -0.496799 -0.189908 0.003625 -0.000082 0.000002 -182.196139 0 1 0 0 0 0
2.926821 -0.397439 -0.153235 0.001396 -0.000012 -0.000000 -181.950883 0 1 0 0 0 0
2.918260 -0.298079 -0.115601 0.000100 0.000006 -0.000000 -181.519906 0 1 0 0 0 0
2.913608 -0.198720 -0.077314 -0.000068 0.000002 -0.000000 -180.955257 0 1 0 0 0 0
2.911595 -0.099360 -0.038710 -0.000033 0.000000 -0.000000 -180.524080 0 1 0 0 0 0
2.910987 0.000000 0.000000 0.000000 0.000000 0.000000 -180.377197 0 1 0 0 0 0
2.911524 0.099360 0.038712 -0.000063 -0.000000 0.000000 -180.524020 0 1 0 0 0 0
2.913117 0.198720 0.077340 -0.000298 -0.000003 0.000000 -180.962291 0 1 0 0 0 0
2.915807 0.298079 0.115796 -0.000801 -0.000010 0.000000 -181.685487 0 1 0 0 0 0
2.919983 0.397439 0.153953 -0.001796 -0.000028 0.000001 -182.665552 0 1 0 0 0 0
2.926271 0.496799 0.191615 -0.002741 -0.000064 0.000002 -183.810701 0 1 0 0 0 0
2.934855 0.596159 0.228595 -0.002059 -0.000104 0.000001 -184.892204 0 1 0 0 0 0
2.945955 0.695518 0.264689 -0.000499 -0.000126 -0.000002 -185.804672 0 1 0 0 0 0
2.959374 0.794878 0.299764 0.001542 -0.000121 -0.000004 -186.537687 0 1 0 0 0 0
2.974886 0.894238 0.333727 0.003982 -0.000079 -0.000007 -187.075487 0 1 0 0 0 0
2.992256 0.993598 0.366515 0.006765 0.000003 -0.000008 -187.414201 0 1 0 0 0 0
3.011251 1.092958 0.398096 0.009846 0.000128 -0.000007 -187.558019 0 1 0 0 0 0
3.031653 1.192317 0.428461 0.013188 0.000295 -0.000004 -187.516056 0 1 0 0 0 0
3.053261 1.291677 0.457620 0.016757 0.000502 0.000002 -187.300306 0 1 0 0 0 0
3.075896 1.391037 0.485595 0.020518 0.000744 0.000010 -186.924304 0 1 0 0 0 0
3.099398 1.490397 0.512420 0.024438 0.001017 0.000020 -186.402260 0 1 0 0 0 0
3.123630 1.589756 0.538134 0.028477 0.001313 0.000031 -185.748551 0 1 0 0 0 0
3.148468 1.689116 0.562781 0.032596 0.001625 0.000043 -184.977474 0 1 0 0 0 0
3.173801 1.788476 0.586412 0.036755 0.001943 0.000054 -184.103208 0 1 0 0 0 0
3.199524 1.887836 0.609077 0.040912 0.002258 0.000063 -183.139931 0 1 0 0 0 0
3.225531 1.987196 0.630837 0.045031 0.002564 0.000070 -182.102032 0 1 0 0 0 0
3.251710 2.086555 0.651756 0.049083 0.002852 0.000074 -181.004338 0 1 0 0 0 0
3.277940 2.185915 0.671908 0.053055 0.003122 0.000074 -179.862211 0 1 0 0 0 0
3.304098 2.285275 0.691371 0.056957 0.003374 0.000071 -178.691350 0 1 0 0 0 0
3.330074 2.384635 0.710220 0.060820 0.003615 0.000067 -177.507171 0 1 0 0 0 0
3.355792 2.483994 0.728516 0.064695 0.003855 0.000061 -176.323856 0 1 0 0 0 0
