r2      ,q2       , beta    , q4     , q6     , q8     , ene     
3.184775 -1.291677 -0.420606 0.035003 -0.003253 0.000295 -174.398194 0 1 0 0 0 0
3.141271 -1.192317 -0.399080 0.030129 -0.002600 0.000220 -176.984044 0 1 0 0 0 0
3.099812 -1.092958 -0.375674 0.025417 -0.002001 0.000155 -179.132404 0 1 0 0 0 0
3.061588 -0.993598 -0.350103 0.020982 -0.001481 0.000104 -180.846088 0 1 0 0 0 0
3.027103 -0.894238 -0.322313 0.016849 -0.001043 0.000064 -182.136201 0 1 0 0 0 0
2.996772 -0.794878 -0.292329 0.013034 -0.000688 0.000037 -183.029707 0 1 0 0 0 0
2.970871 -0.695518 -0.260267 0.009543 -0.000413 0.000018 -183.567085 0 1 0 0 0 0
2.949502 -0.596159 -0.226331 0.006385 -0.000213 0.000007 -183.796778 0 1 0 0 0 0
2.932610 -0.496799 -0.190788 0.003608 -0.000081 0.000002 -183.767128 0 1 0 0 0 0
2.920013 -0.397439 -0.153950 0.001364 -0.000012 -0.000000 -183.517387 0 1 0 0 0 0
2.911438 -0.298079 -0.116144 0.000054 0.000006 -0.000000 -183.079010 0 1 0 0 0 0
2.906768 -0.198720 -0.077678 -0.000093 0.000002 -0.000000 -182.503736 0 1 0 0 0 0
2.904768 -0.099360 -0.038893 -0.000039 0.000000 -0.000000 -182.060912 0 1 0 0 0 0
2.904166 -0.000000 -0.000000 0.000000 0.000000 0.000000 -181.910135 0 1 0 0 0 0
2.904697 0.099360 0.038894 -0.000069 -0.000000 0.000000 -182.060737 0 1 0 0 0 0
2.906277 0.198720 0.077704 -0.000325 -0.000003 0.000000 -182.510120 0 1 0 0 0 0
2.908952 0.298079 0.116342 -0.000864 -0.000010 0.000000 -183.251557 0 1 0 0 0 0
2.913130 0.397439 0.154678 -0.001908 -0.000029 0.000001 -184.256091 0 1 0 0 0 0
2.919425 0.496799 0.192515 -0.002825 -0.000064 0.000002 -185.425188 0 1 0 0 0 0
2.928025 0.596159 0.229663 -0.002074 -0.000104 0.000001 -186.517452 0 1 0 0 0 0
2.939148 0.695518 0.265916 -0.000500 -0.000127 -0.000002 -187.441264 0 1 0 0 0 0
2.952601 0.794878 0.301141 0.001551 -0.000120 -0.000005 -188.183482 0 1 0 0 0 0
2.968158 0.894238 0.335242 0.003998 -0.000078 -0.000007 -188.728179 0 1 0 0 0 0
2.985581 0.993598 0.368156 0.006785 0.000005 -0.000008 -189.071596 0 1 0 0 0 0
3.004639 1.092958 0.399850 0.009869 0.000130 -0.000007 -189.218069 0 1 0 0 0 0
3.025108 1.192317 0.430317 0.013212 0.000298 -0.000004 -189.176909 0 1 0 0 0 0
3.046789 1.291677 0.459566 0.016782 0.000506 0.000002 -188.960346 0 1 0 0 0 0
3.069500 1.391037 0.487621 0.020545 0.000749 0.000010 -188.582179 0 1 0 0 0 0
3.093080 1.490397 0.514515 0.024465 0.001023 0.000020 -188.056898 0 1 0 0 0 0
3.117392 1.589756 0.540289 0.028505 0.001321 0.000032 -187.399168 0 1 0 0 0 0
3.142311 1.689116 0.564989 0.032627 0.001634 0.000044 -186.623571 0 1 0 0 0 0
3.167725 1.788476 0.588663 0.036787 0.001954 0.000055 -185.744567 0 1 0 0 0 0
3.193528 1.887836 0.611366 0.040947 0.002271 0.000065 -184.776613 0 1 0 0 0 0
3.219614 1.987196 0.633157 0.045067 0.002579 0.000072 -183.734376 0 1 0 0 0 0
3.245870 2.086555 0.654103 0.049121 0.002869 0.000076 -182.632966 0 1 0 0 0 0
3.272174 2.185915 0.674279 0.053094 0.003141 0.000077 -181.488027 0 1 0 0 0 0
3.298401 2.285275 0.693762 0.056999 0.003395 0.000074 -180.315535 0 1 0 0 0 0
3.324441 2.384635 0.712628 0.060868 0.003639 0.000070 -179.131150 0 1 0 0 0 0
3.350219 2.483994 0.730942 0.064750 0.003883 0.000065 -177.949242 0 1 0 0 0 0
