r2      ,q2       , beta    , q4     , q6     , q8     , ene     
5.208494 -15.667920 -0.293462 0.542733 -0.025140 -0.015847 -1264.057328 0 1 0 0 0 0
5.188644 -14.462695 -0.272965 0.530591 -0.031535 -0.012325 -1264.360603 0 1 0 0 0 0
5.176334 -13.257471 -0.251409 0.571243 -0.045638 -0.006891 -1264.759574 0 1 0 0 0 0
5.161693 -12.052246 -0.229852 0.544444 -0.050040 -0.002546 -1265.431852 0 1 0 0 0 0
5.145469 -10.847022 -0.208174 0.481724 -0.050949 0.000869 -1265.872651 0 1 0 0 0 0
5.131100 -9.641797 -0.186081 0.432381 -0.050962 0.002538 -1265.602078 0 1 0 0 0 0
5.119526 -8.436572 -0.163558 0.362542 -0.045321 0.003034 -1264.563247 0 1 0 0 0 0
5.110708 -7.231348 -0.140677 0.230742 -0.014557 0.000887 -1263.603369 0 1 0 0 0 0
5.104456 -6.026123 -0.117518 0.148644 0.007654 -0.000540 -1263.197375 0 1 0 0 0 0
5.100195 -4.820898 -0.094172 0.156715 0.005853 0.000079 -1262.661768 0 1 0 0 0 0
5.098169 -3.615674 -0.070685 0.215287 0.001572 0.001177 -1261.933264 0 1 0 0 0 0
5.097769 -2.410449 -0.047131 0.292757 0.000948 0.002555 -1261.182359 0 1 0 0 0 0
5.097669 -1.205225 -0.023566 0.332227 0.002924 0.003225 -1260.474031 0 1 0 0 0 0
5.097342 0.000000 0.000000 0.324180 0.006643 0.002690 -1260.142105 0 1 0 0 0 0
5.096826 1.205225 0.023574 0.261339 0.008487 0.001232 -1260.363393 0 1 0 0 0 0
5.097398 2.410449 0.047137 0.215186 0.009160 0.000512 -1260.787172 0 1 0 0 0 0
5.099767 3.615674 0.070641 0.165419 0.006746 -0.000354 -1261.060532 0 1 0 0 0 0
5.103395 4.820898 0.094054 0.082606 -0.001059 -0.001270 -1261.443203 0 1 0 0 0 0
5.108287 6.026123 0.117342 -0.019002 -0.008373 -0.000544 -1262.019503 0 1 0 0 0 0
5.112691 7.231348 0.140568 -0.035220 -0.005247 0.001762 -1262.761873 0 1 0 0 0 0
5.118544 8.436572 0.163621 -0.049168 -0.004993 0.002910 -1263.816833 0 1 0 0 0 0
5.126815 9.641797 0.186392 -0.020308 -0.007557 0.003626 -1264.924131 0 1 0 0 0 0
5.128240 10.847022 0.209575 0.337681 0.037484 0.008488 -1266.126236 0 1 0 0 0 0
5.134624 12.052246 0.232282 0.463946 0.057815 0.009795 -1267.432471 0 1 0 0 0 0
5.142757 13.257471 0.254703 0.553048 0.070412 0.007696 -1268.138239 0 1 0 0 0 0
5.152107 14.462695 0.276850 0.631301 0.075497 0.003820 -1268.234079 0 1 0 0 0 0
5.162108 15.667920 0.298760 0.692277 0.063952 -0.001961 -1267.687448 0 1 0 0 0 0
5.173623 16.873145 0.320311 0.701754 0.038740 -0.006907 -1266.569622 0 1 0 0 0 0
5.186312 18.078369 0.341513 0.659818 0.005194 -0.013928 -1265.422669 0 1 0 0 0 0
5.200202 19.283594 0.362337 0.666850 -0.015870 -0.021566 -1264.329886 0 1 0 0 0 0
5.215353 20.488819 0.382750 0.696443 -0.029637 -0.028114 -1262.419046 0 1 0 0 0 0
5.230216 21.694043 0.402964 0.659043 -0.053240 -0.030907 -1259.960646 0 1 0 0 0 0
5.247739 22.899268 0.422515 0.595975 -0.073356 -0.028212 -1257.354583 0 1 0 0 0 0
5.274187 24.104492 0.440304 0.440132 -0.096423 -0.020619 -1254.497501 0 1 0 0 0 0
5.296311 25.309717 0.458464 0.354665 -0.128322 -0.016381 -1251.845952 0 1 0 0 0 0
5.315466 26.514942 0.476841 0.330389 -0.158978 -0.016583 -1248.798993 0 1 0 0 0 0
5.333991 27.720166 0.495059 0.331246 -0.187004 -0.019201 -1245.480515 0 1 0 0 0 0
5.352741 28.925391 0.512970 0.343700 -0.212885 -0.022334 -1241.847756 0 1 0 0 0 0
5.372002 30.130616 0.530519 0.367085 -0.235259 -0.025622 -1237.792428 0 1 0 0 0 0
