r2      ,q2       , beta    , q4     , q6     , q8     , ene     
5.200621 -15.667920 -0.294351 0.608667 -0.049118 -0.011408 -1258.568750 0 1 0 0 0 0
5.182563 -14.462695 -0.273606 0.586884 -0.054131 -0.007572 -1258.789054 0 1 0 0 0 0
5.169157 -13.257471 -0.252108 0.579480 -0.056535 -0.004014 -1259.253777 0 1 0 0 0 0
5.154886 -12.052246 -0.230460 0.562133 -0.055937 -0.000658 -1260.210075 0 1 0 0 0 0
5.138552 -10.847022 -0.208735 0.527068 -0.056632 0.001408 -1260.574137 0 1 0 0 0 0
5.125309 -9.641797 -0.186502 0.498014 -0.057015 0.002911 -1260.020887 0 1 0 0 0 0
5.114167 -8.436572 -0.163901 0.311087 -0.027901 0.001040 -1259.163924 0 1 0 0 0 0
5.106396 -7.231348 -0.140914 0.121964 0.013443 -0.001837 -1259.115145 0 1 0 0 0 0
5.098386 -6.026123 -0.117798 0.072019 0.017220 -0.001538 -1258.750398 0 1 0 0 0 0
5.092653 -4.820898 -0.094451 0.074688 0.010904 -0.000735 -1257.999793 0 1 0 0 0 0
5.089068 -3.615674 -0.070938 0.175686 0.001413 0.000909 -1257.154268 0 1 0 0 0 0
5.089383 -2.410449 -0.047286 0.336417 -0.000029 0.003909 -1256.380812 0 1 0 0 0 0
5.086692 -1.205215 -0.023668 -0.038506 0.001483 0.000022 -1255.386914 0 1 0 0 0 0
5.086446 0.000421 0.000008 0.000516 0.000002 -0.000000 -1255.086059 0 1 0 0 0 0
5.086954 1.189497 0.023357 -0.045392 -0.001002 0.000027 -1255.331192 0 1 0 0 0 0
5.089406 2.410449 0.047286 0.226562 0.003587 0.000041 -1256.034026 0 1 0 0 0 0
5.092155 3.615674 0.070852 0.139680 -0.002058 -0.000822 -1256.719363 0 1 0 0 0 0
5.096612 4.820898 0.094304 0.043589 -0.011837 -0.000869 -1257.579212 0 1 0 0 0 0
5.102071 6.026123 0.117628 -0.023477 -0.021572 -0.000081 -1258.462494 0 1 0 0 0 0
5.108745 7.231348 0.140785 -0.079068 -0.027227 0.001396 -1259.065548 0 1 0 0 0 0
5.114765 8.436572 0.163863 -0.078691 -0.022738 0.003809 -1259.528990 0 1 0 0 0 0
5.120801 9.641797 0.186830 -0.072948 -0.020784 0.004565 -1260.251959 0 1 0 0 0 0
5.129464 10.847022 0.209475 -0.015849 -0.026318 0.003967 -1260.864541 0 1 0 0 0 0
5.132939 12.052246 0.232435 0.263073 0.016945 0.009360 -1261.064763 0 1 0 0 0 0
5.138849 13.257471 0.255091 0.457602 0.050205 0.012010 -1261.615803 0 1 0 0 0 0
5.148621 14.462695 0.277225 0.553052 0.062585 0.009851 -1261.494070 0 1 0 0 0 0
5.159659 15.667920 0.299044 0.613370 0.066613 0.006168 -1260.771066 0 1 0 0 0 0
5.172643 16.873145 0.320432 0.586497 0.055127 0.005166 -1259.964335 0 1 0 0 0 0
5.187015 18.078369 0.341420 0.563871 0.036522 0.005141 -1259.054900 0 1 0 0 0 0
5.199849 19.283594 0.362386 0.614298 0.013746 -0.002923 -1257.419716 0 1 0 0 0 0
5.212775 20.488819 0.383128 0.675442 -0.013481 -0.015255 -1255.273824 0 1 0 0 0 0
5.228261 21.694043 0.403266 0.636290 -0.040125 -0.019810 -1252.656489 0 1 0 0 0 0
5.250341 22.899268 0.422097 0.497049 -0.065006 -0.018271 -1250.451606 0 1 0 0 0 0
5.270241 24.104492 0.440963 0.449291 -0.090976 -0.019182 -1248.266113 0 1 0 0 0 0
5.291507 25.309717 0.459297 0.383898 -0.121933 -0.014743 -1245.525033 0 1 0 0 0 0
5.312399 26.514942 0.477392 0.330510 -0.155726 -0.010940 -1242.514963 0 1 0 0 0 0
5.331749 27.720166 0.495475 0.324865 -0.183215 -0.012212 -1239.258664 0 1 0 0 0 0
5.350825 28.925391 0.513338 0.342058 -0.207188 -0.015658 -1235.689462 0 1 0 0 0 0
5.370747 30.130616 0.530767 0.364849 -0.227334 -0.018890 -1231.639308 0 1 0 0 0 0
