r2      ,q2       , beta    , q4     , q6     , q8     , ene     
5.206520 -15.667920 -0.293685 0.598868 -0.045904 -0.011688 -1261.471658 0 1 0 0 0 0
5.189072 -14.462695 -0.272920 0.589915 -0.052730 -0.007740 -1261.769690 0 1 0 0 0 0
5.175482 -13.257471 -0.251492 0.581294 -0.055151 -0.004199 -1262.289565 0 1 0 0 0 0
5.160770 -12.052246 -0.229935 0.556448 -0.054761 -0.000798 -1263.194254 0 1 0 0 0 0
5.144574 -10.847022 -0.208246 0.519708 -0.055566 0.001369 -1263.558588 0 1 0 0 0 0
5.131357 -9.641797 -0.186063 0.490770 -0.056308 0.002873 -1263.013115 0 1 0 0 0 0
5.120439 -8.436572 -0.163500 0.302850 -0.027727 0.001082 -1262.094372 0 1 0 0 0 0
5.113208 -7.231348 -0.140539 0.104229 0.015851 -0.001965 -1262.017151 0 1 0 0 0 0
5.105378 -6.026123 -0.117476 0.051301 0.019818 -0.001686 -1261.661894 0 1 0 0 0 0
5.099858 -4.820898 -0.094184 0.043500 0.013889 -0.000978 -1260.902125 0 1 0 0 0 0
5.096214 -3.615674 -0.070739 0.101713 0.004521 0.000020 -1259.991229 0 1 0 0 0 0
5.096476 -2.410450 -0.047155 0.344642 0.000950 0.003947 -1259.235864 0 1 0 0 0 0
5.097641 -1.205225 -0.023566 0.416451 0.004208 0.005205 -1258.587101 0 1 0 0 0 0
5.097220 0.000259 0.000005 0.401001 0.006127 0.003926 -1258.264577 0 1 0 0 0 0
5.096044 1.205225 0.023581 0.319642 0.004405 0.001527 -1258.431868 0 1 0 0 0 0
5.096462 2.410449 0.047155 0.215247 0.001628 -0.000058 -1258.946308 0 1 0 0 0 0
5.099024 3.615674 0.070661 0.126334 -0.003565 -0.000739 -1259.672586 0 1 0 0 0 0
5.103248 4.820898 0.094059 0.037018 -0.012734 -0.000673 -1260.533064 0 1 0 0 0 0
5.108379 6.026123 0.117338 -0.026744 -0.021892 0.000043 -1261.363411 0 1 0 0 0 0
5.114589 7.231348 0.140463 -0.077368 -0.025880 0.001637 -1261.922264 0 1 0 0 0 0
5.120422 8.436572 0.163501 -0.076297 -0.020930 0.003865 -1262.437351 0 1 0 0 0 0
5.126828 9.641797 0.186391 -0.072280 -0.019322 0.004510 -1263.252124 0 1 0 0 0 0
5.135813 10.847022 0.208957 -0.008218 -0.024892 0.003899 -1263.879356 0 1 0 0 0 0
5.139038 12.052246 0.231883 0.277621 0.020603 0.009469 -1264.149931 0 1 0 0 0 0
5.145335 13.257471 0.254448 0.459164 0.051310 0.011633 -1264.701948 0 1 0 0 0 0
5.155163 14.462695 0.276522 0.551014 0.063032 0.009653 -1264.604145 0 1 0 0 0 0
5.166160 15.667920 0.298292 0.615508 0.067216 0.005982 -1263.898485 0 1 0 0 0 0
5.178714 16.873145 0.319681 0.596964 0.055128 0.004260 -1263.012245 0 1 0 0 0 0
5.192522 18.078369 0.340697 0.568458 0.032937 0.003558 -1262.091223 0 1 0 0 0 0
5.204907 19.283594 0.361682 0.620944 0.008872 -0.005421 -1260.607723 0 1 0 0 0 0
5.218109 20.488819 0.382345 0.679156 -0.016175 -0.016806 -1258.627368 0 1 0 0 0 0
5.233474 21.694043 0.402463 0.659373 -0.039607 -0.021833 -1256.047120 0 1 0 0 0 0
5.255709 22.899268 0.421235 0.511114 -0.063590 -0.018336 -1253.679068 0 1 0 0 0 0
5.276175 24.104492 0.439972 0.453413 -0.089537 -0.019392 -1251.506511 0 1 0 0 0 0
5.297190 25.309717 0.458312 0.392842 -0.119263 -0.015441 -1248.783902 0 1 0 0 0 0
5.317663 26.514942 0.476447 0.344667 -0.152324 -0.012737 -1245.753124 0 1 0 0 0 0
5.336797 27.720166 0.494538 0.337617 -0.180706 -0.014257 -1242.501630 0 1 0 0 0 0
5.355831 28.925391 0.512378 0.350329 -0.205954 -0.017440 -1238.957434 0 1 0 0 0 0
5.375575 30.130616 0.529814 0.370425 -0.227939 -0.020594 -1234.988371 0 1 0 0 0 0
