r2      ,q2       , beta    , q4     , q6     , q8     , ene     
5.199649 -15.667920 -0.294462 0.577144 -0.037077 -0.014168 -1261.462445 0 1 0 0 0 0
5.179587 -14.462695 -0.273920 0.562865 -0.044218 -0.010262 -1261.664304 0 1 0 0 0 0
5.167322 -13.257471 -0.252287 0.583895 -0.054056 -0.005421 -1261.984838 0 1 0 0 0 0
5.153467 -12.052246 -0.230587 0.562445 -0.055035 -0.001642 -1262.743240 0 1 0 0 0 0
5.137123 -10.847022 -0.208851 0.513199 -0.055855 0.001243 -1263.220201 0 1 0 0 0 0
5.123072 -9.641797 -0.186665 0.474526 -0.056509 0.002971 -1262.800441 0 1 0 0 0 0
5.111448 -8.436572 -0.164075 0.373489 -0.044109 0.002765 -1261.709281 0 1 0 0 0 0
5.102335 -7.231348 -0.141139 0.222680 -0.006964 0.000134 -1261.062559 0 1 0 0 0 0
5.095648 -6.026123 -0.117925 0.156175 0.008455 -0.000598 -1260.799304 0 1 0 0 0 0
5.090907 -4.820898 -0.094515 0.177370 0.003790 0.000416 -1260.213616 0 1 0 0 0 0
5.088785 -3.615674 -0.070946 0.238103 -0.000283 0.001695 -1259.442005 0 1 0 0 0 0
5.088420 -2.410449 -0.047304 0.313616 -0.000301 0.003215 -1258.668267 0 1 0 0 0 0
5.086246 -1.205225 -0.023672 -0.060968 0.002778 0.000068 -1257.634885 0 1 0 0 0 0
5.086085 0.000000 0.000000 0.000119 0.000001 0.000000 -1257.321427 0 1 0 0 0 0
5.087345 1.205225 0.023662 0.284109 0.009910 0.001444 -1257.831548 0 1 0 0 0 0
5.087888 2.410449 0.047314 0.241584 0.010453 0.000506 -1258.276998 0 1 0 0 0 0
5.090817 3.615674 0.070889 0.188009 0.005915 -0.000698 -1258.624620 0 1 0 0 0 0
5.095482 4.820898 0.094346 0.097135 -0.005422 -0.001728 -1259.140626 0 1 0 0 0 0
5.100971 6.026123 0.117679 -0.012280 -0.015218 -0.001014 -1259.870259 0 1 0 0 0 0
5.105987 7.231348 0.140937 -0.046421 -0.014452 0.001601 -1260.483067 0 1 0 0 0 0
5.111121 8.436572 0.164096 -0.060814 -0.011843 0.003387 -1261.333735 0 1 0 0 0 0
5.118246 9.641797 0.187017 -0.054562 -0.014621 0.003863 -1262.450326 0 1 0 0 0 0
5.122171 10.847022 0.210072 0.196215 0.012505 0.007306 -1263.203994 0 1 0 0 0 0
5.126641 12.052246 0.233006 0.422525 0.046068 0.010361 -1264.452291 0 1 0 0 0 0
5.134649 13.257471 0.255508 0.525696 0.062611 0.009235 -1265.069681 0 1 0 0 0 0
5.143936 14.462695 0.277730 0.618482 0.073315 0.005064 -1265.114933 0 1 0 0 0 0
5.154646 15.667920 0.299626 0.688773 0.072923 0.000120 -1264.485296 0 1 0 0 0 0
5.167446 16.873145 0.321077 0.654070 0.047283 -0.001788 -1263.258089 0 1 0 0 0 0
5.180738 18.078369 0.342248 0.603405 0.014436 -0.005345 -1262.198606 0 1 0 0 0 0
5.192613 19.283594 0.363397 0.660140 -0.011853 -0.017363 -1260.943095 0 1 0 0 0 0
5.207338 20.488819 0.383929 0.696767 -0.028454 -0.025677 -1258.964571 0 1 0 0 0 0
5.222227 21.694043 0.404198 0.653554 -0.053543 -0.028715 -1256.473392 0 1 0 0 0 0
5.241512 22.899268 0.423520 0.565420 -0.074983 -0.026683 -1253.921225 0 1 0 0 0 0
5.267795 24.104492 0.441373 0.416638 -0.097466 -0.018869 -1251.452513 0 1 0 0 0 0
5.288969 25.309717 0.459738 0.343515 -0.130850 -0.014529 -1248.761723 0 1 0 0 0 0
5.309943 26.514942 0.477833 0.293460 -0.164622 -0.011003 -1245.778459 0 1 0 0 0 0
5.329309 27.720166 0.495929 0.288563 -0.192387 -0.012288 -1242.497263 0 1 0 0 0 0
5.347786 28.925391 0.513921 0.315215 -0.215006 -0.016584 -1238.880052 0 1 0 0 0 0
5.366842 30.130616 0.531540 0.349445 -0.232928 -0.020746 -1234.735619 0 1 0 0 0 0
