r2      ,q2       , beta    , q4     , q6     , q8     , ene     
5.203859 -15.667920 -0.293985 0.588741 -0.041902 -0.012588 -1261.708021 0 1 0 0 0 0
5.185734 -14.462695 -0.273271 0.582745 -0.049996 -0.008429 -1261.990674 0 1 0 0 0 0
5.172356 -13.257471 -0.251796 0.580260 -0.054493 -0.004488 -1262.484372 0 1 0 0 0 0
5.157791 -12.052246 -0.230200 0.555762 -0.054428 -0.000995 -1263.352613 0 1 0 0 0 0
5.141405 -10.847022 -0.208503 0.514737 -0.055109 0.001367 -1263.775919 0 1 0 0 0 0
5.127736 -9.641797 -0.186325 0.480542 -0.055594 0.002920 -1263.278054 0 1 0 0 0 0
5.115851 -8.436572 -0.163793 0.346294 -0.036228 0.001988 -1262.301579 0 1 0 0 0 0
5.108776 -7.231348 -0.140783 0.136417 0.009979 -0.001467 -1261.956951 0 1 0 0 0 0
5.101261 -6.026123 -0.117665 0.078949 0.016479 -0.001456 -1261.677467 0 1 0 0 0 0
5.095565 -4.820898 -0.094343 0.092491 0.009405 -0.000547 -1260.992958 0 1 0 0 0 0
5.092392 -3.615674 -0.070845 0.189013 0.001374 0.001017 -1260.209858 0 1 0 0 0 0
5.092362 -2.410449 -0.047231 0.313653 0.000673 0.003280 -1259.446338 0 1 0 0 0 0
5.092818 -1.205225 -0.023611 0.371236 0.003412 0.004343 -1258.753128 0 1 0 0 0 0
5.090054 -0.008972 -0.000176 -0.024984 -0.000038 0.000050 -1258.183336 0 1 0 0 0 0
5.091607 1.205225 0.023622 0.283100 0.006012 0.001402 -1258.626264 0 1 0 0 0 0
5.092520 2.410449 0.047228 0.213776 0.004603 0.000161 -1259.074578 0 1 0 0 0 0
5.095373 3.615674 0.070762 0.141613 -0.000282 -0.000753 -1259.670144 0 1 0 0 0 0
5.099764 4.820898 0.094187 0.054587 -0.009725 -0.001090 -1260.412368 0 1 0 0 0 0
5.104959 6.026123 0.117495 -0.024401 -0.018758 -0.000320 -1261.198479 0 1 0 0 0 0
5.110847 7.231348 0.140669 -0.067676 -0.021269 0.001636 -1261.743157 0 1 0 0 0 0
5.116521 8.436572 0.163750 -0.070084 -0.017120 0.003690 -1262.353511 0 1 0 0 0 0
5.123286 9.641797 0.186649 -0.067725 -0.016961 0.004265 -1263.265407 0 1 0 0 0 0
5.131890 10.847022 0.209277 0.018138 -0.019646 0.004118 -1263.893409 0 1 0 0 0 0
5.132926 12.052246 0.232436 0.376332 0.040695 0.010602 -1264.567940 0 1 0 0 0 0
5.141308 13.257471 0.254847 0.485310 0.056488 0.010947 -1265.147719 0 1 0 0 0 0
5.151028 14.462695 0.276966 0.575575 0.067266 0.008038 -1265.109687 0 1 0 0 0 0
5.161916 15.667920 0.298782 0.648207 0.071691 0.003871 -1264.460249 0 1 0 0 0 0
5.174737 16.873145 0.320173 0.621602 0.054491 0.002147 -1263.448848 0 1 0 0 0 0
5.188483 18.078369 0.341227 0.581593 0.027581 0.000653 -1262.457203 0 1 0 0 0 0
5.200563 19.283594 0.362287 0.636521 0.001758 -0.009878 -1261.078885 0 1 0 0 0 0
5.214193 20.488819 0.382920 0.690335 -0.020873 -0.020598 -1259.182494 0 1 0 0 0 0
5.229259 21.694043 0.403112 0.668517 -0.044087 -0.025266 -1256.669862 0 1 0 0 0 0
5.250444 22.899268 0.422080 0.533937 -0.068031 -0.022005 -1254.224955 0 1 0 0 0 0
5.273253 24.104492 0.440460 0.445756 -0.091212 -0.019447 -1252.049852 0 1 0 0 0 0
5.294217 25.309717 0.458827 0.382394 -0.121779 -0.015553 -1249.358170 0 1 0 0 0 0
5.314523 26.514942 0.477010 0.339015 -0.154458 -0.013498 -1246.361289 0 1 0 0 0 0
5.333660 27.720166 0.495120 0.333732 -0.182812 -0.015324 -1243.133589 0 1 0 0 0 0
5.352670 28.925391 0.512984 0.347241 -0.208215 -0.018717 -1239.617516 0 1 0 0 0 0
5.372223 30.130616 0.530475 0.370774 -0.229745 -0.022240 -1235.673437 0 1 0 0 0 0
