r2      ,q2       , beta    , q4     , q6     , q8     , ene     
5.200287 -15.667920 -0.294389 0.542540 -0.024985 -0.016261 -1264.333942 0 1 0 0 0 0
5.178736 -14.462695 -0.274010 0.514524 -0.028877 -0.013085 -1264.599499 0 1 0 0 0 0
5.166859 -13.257471 -0.252332 0.566291 -0.045178 -0.007365 -1264.815402 0 1 0 0 0 0
5.153026 -12.052246 -0.230626 0.551895 -0.051297 -0.002632 -1265.471485 0 1 0 0 0 0
5.136749 -10.847022 -0.208881 0.486607 -0.052237 0.000942 -1265.946347 0 1 0 0 0 0
5.122219 -9.641797 -0.186727 0.437780 -0.052508 0.002678 -1265.715135 0 1 0 0 0 0
5.110655 -8.436572 -0.164126 0.379317 -0.049156 0.003401 -1264.671415 0 1 0 0 0 0
5.101779 -7.231348 -0.141170 0.246306 -0.018324 0.001189 -1263.614431 0 1 0 0 0 0
5.095467 -6.026123 -0.117933 0.161641 0.006403 -0.000447 -1263.188634 0 1 0 0 0 0
5.091108 -4.820898 -0.094508 0.172697 0.004822 0.000241 -1262.663762 0 1 0 0 0 0
5.089056 -3.615674 -0.070938 0.230445 0.000756 0.001409 -1261.934762 0 1 0 0 0 0
5.088493 -2.410449 -0.047303 0.298328 0.000287 0.002670 -1261.180608 0 1 0 0 0 0
5.088127 -1.205225 -0.023655 0.329632 0.002377 0.003142 -1260.455169 0 1 0 0 0 0
5.087740 -0.003599 -0.000071 0.324413 0.007356 0.002653 -1260.118021 0 1 0 0 0 0
5.087259 1.205225 0.023663 0.272706 0.010576 0.001339 -1260.363361 0 1 0 0 0 0
5.088045 2.410449 0.047311 0.236344 0.011936 0.000594 -1260.803575 0 1 0 0 0 0
5.090246 3.615674 0.070905 0.197550 0.009615 -0.000300 -1261.030775 0 1 0 0 0 0
5.094176 4.820898 0.094394 0.108459 0.000520 -0.001482 -1261.264772 0 1 0 0 0 0
5.099388 6.026123 0.117752 -0.003836 -0.007272 -0.000770 -1261.775125 0 1 0 0 0 0
5.103736 7.231348 0.141061 -0.028201 -0.004281 0.001580 -1262.566580 0 1 0 0 0 0
5.109316 8.436572 0.164212 -0.045638 -0.003752 0.002767 -1263.686615 0 1 0 0 0 0
5.116916 9.641797 0.187114 0.002521 -0.003754 0.003853 -1264.847591 0 1 0 0 0 0
5.117784 10.847022 0.210432 0.384198 0.044594 0.008920 -1266.314329 0 1 0 0 0 0
5.124092 12.052246 0.233238 0.495867 0.064013 0.009302 -1267.711436 0 1 0 0 0 0
5.132177 13.257471 0.255754 0.583088 0.075731 0.006465 -1268.507633 0 1 0 0 0 0
5.141821 14.462695 0.277959 0.653451 0.078929 0.002718 -1268.650503 0 1 0 0 0 0
5.152284 15.667920 0.299900 0.703643 0.063727 -0.002763 -1268.053746 0 1 0 0 0 0
5.163711 16.873145 0.321542 0.721076 0.037149 -0.008935 -1266.858424 0 1 0 0 0 0
5.176431 18.078369 0.342818 0.676376 0.001996 -0.017215 -1265.649800 0 1 0 0 0 0
5.190611 19.283594 0.363677 0.680043 -0.018420 -0.024713 -1264.532404 0 1 0 0 0 0
5.205698 20.488819 0.384171 0.702495 -0.033372 -0.031162 -1262.566871 0 1 0 0 0 0
5.220864 21.694043 0.404409 0.650307 -0.057375 -0.032014 -1260.167575 0 1 0 0 0 0
5.239131 22.899268 0.423905 0.589337 -0.074923 -0.028249 -1257.569526 0 1 0 0 0 0
5.265818 24.104492 0.441704 0.420433 -0.100406 -0.020292 -1254.722920 0 1 0 0 0 0
5.288006 25.309717 0.459906 0.334920 -0.133972 -0.015701 -1252.104682 0 1 0 0 0 0
5.308106 26.514942 0.478164 0.302011 -0.165404 -0.014224 -1249.095223 0 1 0 0 0 0
5.326950 27.720166 0.496368 0.303589 -0.192562 -0.016420 -1245.780876 0 1 0 0 0 0
5.345405 28.925391 0.514379 0.325069 -0.216430 -0.020164 -1242.136123 0 1 0 0 0 0
5.363952 30.130616 0.532113 0.364461 -0.235166 -0.024824 -1238.002519 0 1 0 0 0 0
