r2      ,q2       , beta    , q4     , q6     , q8     , ene     
3.170820 -1.291677 -0.424316 0.033483 -0.002964 0.000257 -174.616802 0 1 0 0 0 0
3.141093 -1.192317 -0.399125 0.029957 -0.002593 0.000220 -177.295226 0 1 0 0 0 0
3.099010 -1.092958 -0.375869 0.025193 -0.001990 0.000155 -179.606573 0 1 0 0 0 0
3.060056 -0.993598 -0.350454 0.020726 -0.001469 0.000103 -181.501928 0 1 0 0 0 0
3.024728 -0.894238 -0.322819 0.016587 -0.001033 0.000064 -182.989702 0 1 0 0 0 0
2.993441 -0.794878 -0.292980 0.012790 -0.000681 0.000037 -184.090889 0 1 0 0 0 0
2.966482 -0.695518 -0.261038 0.009342 -0.000410 0.000018 -184.837310 0 1 0 0 0 0
2.943992 -0.596159 -0.227179 0.006256 -0.000212 0.000007 -185.267015 0 1 0 0 0 0
2.925974 -0.496799 -0.191654 0.003579 -0.000082 0.000002 -185.416928 0 1 0 0 0 0
2.912324 -0.397439 -0.154764 0.001460 -0.000014 -0.000000 -185.315233 0 1 0 0 0 0
2.902870 -0.298079 -0.116830 0.000235 0.000004 -0.000000 -184.988253 0 1 0 0 0 0
2.897569 -0.198720 -0.078172 0.000023 0.000001 -0.000000 -184.486847 0 1 0 0 0 0
2.895214 -0.099360 -0.039150 -0.000007 0.000000 -0.000000 -184.082660 0 1 0 0 0 0
2.894497 0.000000 0.000000 0.000000 0.000000 0.000000 -183.944243 0 1 0 0 0 0
2.895136 0.099360 0.039152 -0.000034 -0.000000 0.000000 -184.083438 0 1 0 0 0 0
2.897017 0.198720 0.078202 -0.000179 -0.000002 0.000000 -184.499413 0 1 0 0 0 0
2.900151 0.298079 0.117049 -0.000535 -0.000009 0.000000 -185.185769 0 1 0 0 0 0
2.904938 0.397439 0.155552 -0.001362 -0.000027 0.000000 -186.107495 0 1 0 0 0 0
2.911932 0.496799 0.193507 -0.002157 -0.000061 0.000001 -187.174270 0 1 0 0 0 0
2.921265 0.596159 0.230727 -0.001479 -0.000095 0.000000 -188.173823 0 1 0 0 0 0
2.933107 0.695518 0.267012 0.000039 -0.000112 -0.000002 -188.993238 0 1 0 0 0 0
2.947230 0.794878 0.302240 0.002011 -0.000102 -0.000005 -189.628743 0 1 0 0 0 0
2.963389 0.894238 0.336321 0.004368 -0.000058 -0.000007 -190.067926 0 1 0 0 0 0
2.981341 0.993598 0.369204 0.007061 0.000024 -0.000007 -190.309341 0 1 0 0 0 0
3.000855 1.092958 0.400859 0.010045 0.000146 -0.000006 -190.359107 0 1 0 0 0 0
3.021713 1.192317 0.431285 0.013283 0.000307 -0.000003 -190.227899 0 1 0 0 0 0
3.043719 1.291677 0.460494 0.016737 0.000504 0.000002 -189.929000 0 1 0 0 0 0
3.066692 1.391037 0.488514 0.020369 0.000734 0.000009 -189.477080 0 1 0 0 0 0
3.090472 1.490397 0.515384 0.024137 0.000989 0.000018 -188.887490 0 1 0 0 0 0
3.114912 1.589756 0.541150 0.027998 0.001262 0.000028 -188.175919 0 1 0 0 0 0
3.139871 1.689116 0.565867 0.031908 0.001545 0.000038 -187.358330 0 1 0 0 0 0
3.165210 1.788476 0.589599 0.035823 0.001829 0.000046 -186.451097 0 1 0 0 0 0
3.190784 1.887836 0.612418 0.039707 0.002105 0.000053 -185.471217 0 1 0 0 0 0
3.216438 1.987196 0.634408 0.043538 0.002371 0.000058 -184.436452 0 1 0 0 0 0
3.242020 2.086555 0.655658 0.047319 0.002626 0.000060 -183.365127 0 1 0 0 0 0
3.267393 2.185915 0.676253 0.051080 0.002875 0.000061 -182.275411 0 1 0 0 0 0
3.292464 2.285275 0.696266 0.054871 0.003127 0.000062 -181.184125 0 1 0 0 0 0
3.317198 2.384635 0.715744 0.058749 0.003394 0.000064 -180.105475 0 1 0 0 0 0
3.341610 2.483994 0.734713 0.062761 0.003682 0.000068 -179.050179 0 1 0 0 0 0
