r2      ,q2       , beta    , q4     , q6     , q8     , ene     
3.185871 -1.291677 -0.420316 0.035055 -0.003258 0.000296 -174.177241 0 1 0 0 0 0
3.141953 -1.192317 -0.398906 0.030153 -0.002596 0.000219 -176.696082 0 1 0 0 0 0
3.100768 -1.092958 -0.375443 0.025473 -0.002000 0.000155 -178.776580 0 1 0 0 0 0
3.062861 -0.993598 -0.349812 0.021061 -0.001481 0.000103 -180.414859 0 1 0 0 0 0
3.028737 -0.894238 -0.321965 0.016942 -0.001044 0.000064 -181.622846 0 1 0 0 0 0
2.998815 -0.794878 -0.291931 0.013128 -0.000689 0.000036 -182.429847 0 1 0 0 0 0
2.973360 -0.695518 -0.259832 0.009625 -0.000414 0.000018 -182.880028 0 1 0 0 0 0
2.952464 -0.596159 -0.225877 0.006443 -0.000213 0.000007 -183.026288 0 1 0 0 0 0
2.936047 -0.496799 -0.190341 0.003626 -0.000081 0.000002 -182.921735 0 1 0 0 0 0
2.923896 -0.397439 -0.153541 0.001329 -0.000011 -0.000000 -182.610320 0 1 0 0 0 0
2.915699 -0.298079 -0.115804 -0.000021 0.000007 -0.000000 -182.126159 0 1 0 0 0 0
2.911299 -0.198720 -0.077437 -0.000145 0.000002 -0.000000 -181.521464 0 1 0 0 0 0
2.909442 -0.099360 -0.038768 -0.000055 0.000000 -0.000000 -181.064584 0 1 0 0 0 0
2.908886 -0.000000 -0.000000 0.000000 0.000000 0.000000 -180.909353 0 1 0 0 0 0
2.909374 0.099360 0.038769 -0.000086 -0.000000 0.000000 -181.064043 0 1 0 0 0 0
2.910834 0.198720 0.077461 -0.000394 -0.000003 0.000000 -181.525469 0 1 0 0 0 0
2.913328 0.298079 0.115993 -0.001016 -0.000011 0.000000 -182.287029 0 1 0 0 0 0
2.917260 0.397439 0.154241 -0.002149 -0.000029 0.000001 -183.322665 0 1 0 0 0 0
2.923264 0.496799 0.192010 -0.003110 -0.000066 0.000002 -184.530624 0 1 0 0 0 0
2.931552 0.596159 0.229111 -0.002333 -0.000108 0.000001 -185.660239 0 1 0 0 0 0
2.942367 0.695518 0.265335 -0.000730 -0.000132 -0.000002 -186.626348 0 1 0 0 0 0
2.955532 0.794878 0.300544 0.001357 -0.000128 -0.000005 -187.412249 0 1 0 0 0 0
2.970830 0.894238 0.334639 0.003843 -0.000086 -0.000007 -188.000589 0 1 0 0 0 0
2.988026 0.993598 0.367553 0.006668 -0.000003 -0.000008 -188.386559 0 1 0 0 0 0
3.006887 1.092958 0.399253 0.009788 0.000123 -0.000007 -188.573673 0 1 0 0 0 0
3.027188 1.192317 0.429726 0.013168 0.000293 -0.000004 -188.570633 0 1 0 0 0 0
3.048724 1.291677 0.458983 0.016776 0.000503 0.000002 -188.389251 0 1 0 0 0 0
3.071311 1.391037 0.487046 0.020579 0.000751 0.000010 -188.043038 0 1 0 0 0 0
3.094789 1.490397 0.513947 0.024545 0.001030 0.000021 -187.546273 0 1 0 0 0 0
3.119018 1.589756 0.539726 0.028638 0.001335 0.000033 -186.913406 0 1 0 0 0 0
3.143877 1.689116 0.564426 0.032821 0.001656 0.000045 -186.158743 0 1 0 0 0 0
3.169258 1.788476 0.588094 0.037055 0.001987 0.000058 -185.296341 0 1 0 0 0 0
3.195064 1.887836 0.610778 0.041300 0.002317 0.000068 -184.340058 0 1 0 0 0 0
3.221203 1.987196 0.632533 0.045518 0.002639 0.000076 -183.303732 0 1 0 0 0 0
3.247578 2.086555 0.653416 0.049676 0.002944 0.000081 -182.201406 0 1 0 0 0 0
3.274086 2.185915 0.673491 0.053750 0.003229 0.000082 -181.047530 0 1 0 0 0 0
3.300615 2.285275 0.692831 0.057738 0.003492 0.000080 -179.856988 0 1 0 0 0 0
3.327054 2.384635 0.711510 0.061654 0.003736 0.000074 -178.644812 0 1 0 0 0 0
3.353304 2.483994 0.729598 0.065538 0.003970 0.000066 -177.425515 0 1 0 0 0 0
