r2      ,q2       , beta    , q4     , q6     , q8     , ene     
3.187515 -1.291677 -0.419883 0.034963 -0.003244 0.000294 -173.562244 0 1 0 0 0 0
3.144654 -1.192317 -0.398222 0.030129 -0.002601 0.000220 -176.162291 0 1 0 0 0 0
3.103199 -1.092958 -0.374855 0.025399 -0.002001 0.000155 -178.326331 0 1 0 0 0 0
3.064951 -0.993598 -0.349335 0.020950 -0.001479 0.000104 -180.062248 0 1 0 0 0 0
3.030406 -0.894238 -0.321611 0.016810 -0.001041 0.000064 -181.381027 0 1 0 0 0 0
2.999978 -0.794878 -0.291705 0.012993 -0.000687 0.000037 -182.308454 0 1 0 0 0 0
2.973941 -0.695518 -0.259730 0.009508 -0.000413 0.000018 -182.882891 0 1 0 0 0 0
2.952404 -0.596159 -0.225886 0.006365 -0.000213 0.000007 -183.150096 0 1 0 0 0 0
2.935324 -0.496799 -0.190435 0.003612 -0.000082 0.000002 -183.155620 0 1 0 0 0 0
2.922540 -0.397439 -0.153684 0.001400 -0.000012 -0.000000 -182.936418 0 1 0 0 0 0
2.913805 -0.298079 -0.115955 0.000116 0.000005 -0.000000 -182.523366 0 1 0 0 0 0
2.909025 -0.198720 -0.077558 -0.000055 0.000002 -0.000000 -181.968108 0 1 0 0 0 0
2.906951 -0.099306 -0.038813 -0.000030 0.000000 -0.000000 -181.538999 0 1 0 0 0 0
2.906325 -0.000000 -0.000000 0.000000 0.000000 0.000000 -181.392910 0 1 0 0 0 0
2.906879 0.099360 0.038836 -0.000058 -0.000000 0.000000 -181.539223 0 1 0 0 0 0
2.908523 0.198720 0.077584 -0.000280 -0.000003 0.000000 -181.976004 0 1 0 0 0 0
2.911291 0.298079 0.116155 -0.000761 -0.000010 0.000000 -182.696662 0 1 0 0 0 0
2.915581 0.397439 0.154418 -0.001735 -0.000028 0.000001 -183.671581 0 1 0 0 0 0
2.922003 0.496799 0.192176 -0.002647 -0.000064 0.000002 -184.807747 0 1 0 0 0 0
2.930733 0.596159 0.229239 -0.001950 -0.000102 0.000001 -185.876345 0 1 0 0 0 0
2.941979 0.695518 0.265404 -0.000395 -0.000124 -0.000002 -186.773914 0 1 0 0 0 0
2.955540 0.794878 0.300542 0.001633 -0.000117 -0.000005 -187.490658 0 1 0 0 0 0
2.971185 0.894238 0.334559 0.004059 -0.000075 -0.000007 -188.011394 0 1 0 0 0 0
2.988678 0.993598 0.367393 0.006827 0.000008 -0.000008 -188.332743 0 1 0 0 0 0
3.007786 1.092958 0.399014 0.009891 0.000132 -0.000007 -188.459301 0 1 0 0 0 0
3.028290 1.192317 0.429413 0.013216 0.000298 -0.000004 -188.400522 0 1 0 0 0 0
3.049991 1.291677 0.458602 0.016766 0.000504 0.000002 -188.168682 0 1 0 0 0 0
3.072709 1.391037 0.486603 0.020508 0.000745 0.000010 -187.777560 0 1 0 0 0 0
3.096286 1.490397 0.513450 0.024404 0.001015 0.000020 -187.241595 0 1 0 0 0 0
3.120583 1.589756 0.539185 0.028416 0.001308 0.000031 -186.575408 0 1 0 0 0 0
3.145474 1.689116 0.563853 0.032503 0.001616 0.000042 -185.793578 0 1 0 0 0 0
3.170844 1.788476 0.587506 0.036624 0.001929 0.000053 -184.910639 0 1 0 0 0 0
3.196584 1.887836 0.610198 0.040738 0.002239 0.000062 -183.941224 0 1 0 0 0 0
3.222580 1.987196 0.631993 0.044809 0.002537 0.000069 -182.900292 0 1 0 0 0 0
3.248709 2.086555 0.652961 0.048810 0.002820 0.000072 -181.803335 0 1 0 0 0 0
3.274843 2.185915 0.673180 0.052737 0.003084 0.000072 -180.666392 0 1 0 0 0 0
3.300857 2.285275 0.692730 0.056607 0.003335 0.000070 -179.505695 0 1 0 0 0 0
3.326647 2.384635 0.711684 0.060459 0.003578 0.000067 -178.336864 0 1 0 0 0 0
3.352150 2.483994 0.730100 0.064345 0.003826 0.000063 -177.173838 0 1 0 0 0 0
