r2      ,q2       , beta    , q4     , q6     , q8     , ene     
3.180887 -1.291677 -0.421635 0.034874 -0.003233 0.000293 -175.197569 0 1 0 0 0 0
3.138124 -1.192317 -0.399881 0.030094 -0.002600 0.000221 -177.824050 0 1 0 0 0 0
3.096470 -1.092958 -0.376485 0.025379 -0.002000 0.000156 -180.007465 0 1 0 0 0 0
3.058046 -0.993598 -0.350914 0.020941 -0.001479 0.000104 -181.756131 0 1 0 0 0 0
3.023356 -0.894238 -0.323112 0.016810 -0.001042 0.000065 -183.080555 0 1 0 0 0 0
2.992821 -0.794878 -0.293101 0.012998 -0.000687 0.000037 -184.006960 0 1 0 0 0 0
2.966719 -0.695518 -0.260996 0.009511 -0.000413 0.000018 -184.575017 0 1 0 0 0 0
2.945159 -0.596159 -0.226999 0.006361 -0.000213 0.000007 -184.832318 0 1 0 0 0 0
2.928090 -0.496799 -0.191377 0.003592 -0.000081 0.000002 -184.826198 0 1 0 0 0 0
2.915336 -0.397439 -0.154444 0.001358 -0.000011 -0.000000 -184.594522 0 1 0 0 0 0
2.906631 -0.298079 -0.116528 0.000055 0.000006 -0.000000 -184.167464 0 1 0 0 0 0
2.901864 -0.198720 -0.077941 -0.000089 0.000002 -0.000000 -183.596573 0 1 0 0 0 0
2.899823 -0.099360 -0.039025 -0.000038 0.000000 -0.000000 -183.152550 0 1 0 0 0 0
2.899209 -0.000000 -0.000000 0.000000 0.000000 0.000000 -183.001297 0 1 0 0 0 0
2.899751 0.099360 0.039027 -0.000067 -0.000000 0.000000 -183.152440 0 1 0 0 0 0
2.901364 0.198720 0.077968 -0.000317 -0.000003 0.000000 -183.603414 0 1 0 0 0 0
2.904093 0.298076 0.116731 -0.000849 -0.000010 0.000000 -184.347345 0 1 0 0 0 0
2.908354 0.397439 0.155187 -0.001889 -0.000028 0.000001 -185.353956 0 1 0 0 0 0
2.914746 0.496799 0.193134 -0.002773 -0.000064 0.000002 -186.521993 0 1 0 0 0 0
2.923456 0.596159 0.230381 -0.001997 -0.000103 0.000001 -187.607308 0 1 0 0 0 0
2.934691 0.695518 0.266724 -0.000425 -0.000125 -0.000002 -188.522876 0 1 0 0 0 0
2.948255 0.794878 0.302029 0.001619 -0.000118 -0.000005 -189.255330 0 1 0 0 0 0
2.963919 0.894238 0.336201 0.004057 -0.000075 -0.000007 -189.789149 0 1 0 0 0 0
2.981444 0.993598 0.369178 0.006834 0.000008 -0.000008 -190.120964 0 1 0 0 0 0
3.000597 1.092958 0.400928 0.009906 0.000134 -0.000007 -190.255449 0 1 0 0 0 0
3.021156 1.192317 0.431444 0.013237 0.000301 -0.000004 -190.202209 0 1 0 0 0 0
3.042921 1.291677 0.460735 0.016794 0.000508 0.000002 -189.973736 0 1 0 0 0 0
3.065710 1.391037 0.488827 0.020541 0.000750 0.000010 -189.584068 0 1 0 0 0 0
3.089363 1.490397 0.515754 0.024445 0.001023 0.000020 -189.047926 0 1 0 0 0 0
3.113740 1.589756 0.541558 0.028466 0.001319 0.000032 -188.380215 0 1 0 0 0 0
3.138716 1.689116 0.566284 0.032565 0.001629 0.000044 -187.595790 0 1 0 0 0 0
3.164177 1.788476 0.589984 0.036698 0.001946 0.000055 -186.709433 0 1 0 0 0 0
3.190011 1.887836 0.612715 0.040827 0.002260 0.000065 -185.735995 0 1 0 0 0 0
3.216108 1.987196 0.634539 0.044912 0.002563 0.000072 -184.690623 0 1 0 0 0 0
3.242347 2.086555 0.655526 0.048930 0.002849 0.000076 -183.588977 0 1 0 0 0 0
3.268599 2.185915 0.675754 0.052871 0.003118 0.000076 -182.447268 0 1 0 0 0 0
3.294739 2.285275 0.695305 0.056752 0.003371 0.000074 -181.281926 0 1 0 0 0 0
3.320660 2.384635 0.714252 0.060613 0.003618 0.000071 -180.108820 0 1 0 0 0 0
3.346296 2.483994 0.732657 0.064507 0.003868 0.000067 -178.942188 0 1 0 0 0 0
