r2      ,q2       , beta    , q4     , q6     , q8     , ene     
3.183406 -1.291677 -0.420968 0.034650 -0.003186 0.000286 -173.974178 0 1 0 0 0 0
3.143124 -1.192317 -0.398609 0.030082 -0.002600 0.000220 -176.627831 0 1 0 0 0 0
3.101450 -1.092958 -0.375277 0.025338 -0.001999 0.000155 -178.841216 0 1 0 0 0 0
3.062959 -0.993598 -0.349790 0.020881 -0.001477 0.000104 -180.630247 0 1 0 0 0 0
3.028147 -0.894238 -0.322091 0.016739 -0.001039 0.000064 -182.005098 0 1 0 0 0 0
2.997428 -0.794878 -0.292201 0.012928 -0.000685 0.000037 -182.990001 0 1 0 0 0 0
2.971082 -0.695518 -0.260230 0.009453 -0.000412 0.000018 -183.621176 0 1 0 0 0 0
2.949226 -0.596159 -0.226373 0.006328 -0.000213 0.000007 -183.941878 0 1 0 0 0 0
2.931834 -0.496799 -0.190889 0.003599 -0.000082 0.000002 -183.994881 0 1 0 0 0 0
2.918761 -0.397439 -0.154082 0.001418 -0.000013 -0.000000 -183.814247 0 1 0 0 0 0
2.909786 -0.298079 -0.116276 0.000154 0.000005 -0.000000 -183.429170 0 1 0 0 0 0
2.904832 -0.198720 -0.077782 -0.000029 0.000001 -0.000000 -182.890951 0 1 0 0 0 0
2.902667 -0.099360 -0.038949 -0.000022 0.000000 -0.000000 -182.469261 0 1 0 0 0 0
2.902012 0.000000 0.000000 0.000000 0.000000 0.000000 -182.325292 0 1 0 0 0 0
2.902593 0.099360 0.038951 -0.000050 -0.000000 0.000000 -182.469551 0 1 0 0 0 0
2.904313 0.198720 0.077809 -0.000246 -0.000003 0.000000 -182.900317 0 1 0 0 0 0
2.907200 0.298079 0.116482 -0.000687 -0.000010 0.000000 -183.611005 0 1 0 0 0 0
2.911652 0.397439 0.154835 -0.001614 -0.000028 0.000001 -184.570105 0 1 0 0 0 0
2.918263 0.496799 0.192668 -0.002487 -0.000063 0.000001 -185.685097 0 1 0 0 0 0
2.927194 0.596159 0.229793 -0.001792 -0.000100 0.000000 -186.731612 0 1 0 0 0 0
2.938639 0.695518 0.266008 -0.000250 -0.000120 -0.000002 -187.604093 0 1 0 0 0 0
2.952389 0.794878 0.301184 0.001760 -0.000112 -0.000005 -188.294557 0 1 0 0 0 0
2.968207 0.894238 0.335230 0.004163 -0.000069 -0.000007 -188.788712 0 1 0 0 0 0
2.985856 0.993598 0.368088 0.006907 0.000013 -0.000008 -189.083832 0 1 0 0 0 0
3.005102 1.092958 0.399727 0.009946 0.000137 -0.000007 -189.185033 0 1 0 0 0 0
3.025728 1.192317 0.430141 0.013244 0.000302 -0.000004 -189.102179 0 1 0 0 0 0
3.047535 1.291677 0.459341 0.016766 0.000505 0.000002 -188.847876 0 1 0 0 0 0
3.070345 1.391037 0.487352 0.020475 0.000743 0.000010 -188.436181 0 1 0 0 0 0
3.093999 1.490397 0.514210 0.024334 0.001009 0.000019 -187.881799 0 1 0 0 0 0
3.118355 1.589756 0.539956 0.028302 0.001297 0.000030 -187.199644 0 1 0 0 0 0
3.143286 1.689116 0.564638 0.032339 0.001597 0.000041 -186.404671 0 1 0 0 0 0
3.168671 1.788476 0.588312 0.036400 0.001901 0.000051 -185.511910 0 1 0 0 0 0
3.194390 1.887836 0.611036 0.040445 0.002201 0.000060 -184.536653 0 1 0 0 0 0
3.220316 1.987196 0.632881 0.044440 0.002490 0.000066 -183.494686 0 1 0 0 0 0
3.246315 2.086555 0.653924 0.048368 0.002762 0.000069 -182.402427 0 1 0 0 0 0
3.272250 2.185915 0.674247 0.052233 0.003020 0.000069 -181.276772 0 1 0 0 0 0
3.297998 2.285275 0.693931 0.056064 0.003269 0.000067 -180.134465 0 1 0 0 0 0
3.323470 2.384635 0.713045 0.059909 0.003518 0.000065 -178.991064 0 1 0 0 0 0
3.348629 2.483994 0.731636 0.063823 0.003777 0.000064 -177.859794 0 1 0 0 0 0
