r2      ,q2       , beta    , q4     , q6     , q8     , ene     
3.187456 -1.291677 -0.419899 0.035057 -0.003261 0.000296 -173.767579 0 1 0 0 0 0
3.143753 -1.192317 -0.398450 0.030150 -0.002601 0.000220 -176.330572 0 1 0 0 0 0
3.102418 -1.092958 -0.375043 0.025438 -0.002002 0.000155 -178.459324 0 1 0 0 0 0
3.064317 -0.993598 -0.349480 0.021001 -0.001481 0.000103 -180.154425 0 1 0 0 0 0
3.029951 -0.894238 -0.321707 0.016868 -0.001043 0.000064 -181.427336 0 1 0 0 0 0
2.999736 -0.794878 -0.291752 0.013050 -0.000688 0.000036 -182.305301 0 1 0 0 0 0
2.973941 -0.695518 -0.259730 0.009556 -0.000413 0.000018 -182.828991 0 1 0 0 0 0
2.952669 -0.596159 -0.225845 0.006397 -0.000213 0.000007 -183.046971 0 1 0 0 0 0
2.935861 -0.496799 -0.190366 0.003617 -0.000081 0.000002 -183.007787 0 1 0 0 0 0
2.923335 -0.397439 -0.153600 0.001372 -0.000012 -0.000000 -182.751200 0 1 0 0 0 0
2.914819 -0.298079 -0.115874 0.000063 0.000006 -0.000000 -182.309402 0 1 0 0 0 0
2.910194 -0.198720 -0.077495 -0.000089 0.000002 -0.000000 -181.734329 0 1 0 0 0 0
2.908209 -0.099360 -0.038801 -0.000039 0.000000 -0.000000 -181.294284 0 1 0 0 0 0
2.907611 -0.000000 -0.000000 0.000000 0.000000 0.000000 -181.144470 0 1 0 0 0 0
2.908139 0.099360 0.038802 -0.000069 -0.000000 0.000000 -181.294105 0 1 0 0 0 0
2.909707 0.198720 0.077521 -0.000323 -0.000003 0.000000 -181.740641 0 1 0 0 0 0
2.912362 0.298079 0.116070 -0.000858 -0.000010 0.000000 -182.477440 0 1 0 0 0 0
2.916504 0.397439 0.154321 -0.001894 -0.000029 0.000001 -183.476300 0 1 0 0 0 0
2.922755 0.496799 0.192077 -0.002831 -0.000065 0.000002 -184.641207 0 1 0 0 0 0
2.931305 0.596159 0.229149 -0.002104 -0.000105 0.000001 -185.734355 0 1 0 0 0 0
2.942375 0.695518 0.265333 -0.000532 -0.000127 -0.000002 -186.659487 0 1 0 0 0 0
2.955774 0.794878 0.300495 0.001519 -0.000122 -0.000005 -187.404098 0 1 0 0 0 0
2.971276 0.894238 0.334538 0.003969 -0.000080 -0.000007 -187.952115 0 1 0 0 0 0
2.988646 0.993598 0.367401 0.006760 0.000003 -0.000008 -188.299591 0 1 0 0 0 0
3.007650 1.092958 0.399050 0.009848 0.000129 -0.000007 -188.450691 0 1 0 0 0 0
3.028068 1.192317 0.429476 0.013196 0.000296 -0.000004 -188.414562 0 1 0 0 0 0
3.049699 1.291677 0.458690 0.016771 0.000504 0.000002 -188.203279 0 1 0 0 0 0
3.072361 1.391037 0.486713 0.020540 0.000748 0.000010 -187.830487 0 1 0 0 0 0
3.095895 1.490397 0.513580 0.024467 0.001022 0.000020 -187.310528 0 1 0 0 0 0
3.120163 1.589756 0.539330 0.028515 0.001320 0.000032 -186.657912 0 1 0 0 0 0
3.145041 1.689116 0.564009 0.032645 0.001634 0.000044 -185.887056 0 1 0 0 0 0
3.170418 1.788476 0.587664 0.036816 0.001954 0.000055 -185.012236 0 1 0 0 0 0
3.196191 1.887836 0.610348 0.040988 0.002273 0.000065 -184.047694 0 1 0 0 0 0
3.222256 1.987196 0.632120 0.045123 0.002582 0.000072 -183.007853 0 1 0 0 0 0
3.248501 2.086555 0.653044 0.049191 0.002874 0.000076 -181.907539 0 1 0 0 0 0
3.274809 2.185915 0.673194 0.053178 0.003146 0.000076 -180.762106 0 1 0 0 0 0
3.301056 2.285275 0.692646 0.057093 0.003401 0.000074 -179.587269 0 1 0 0 0 0
3.327133 2.384635 0.711476 0.060965 0.003643 0.000069 -178.398530 0 1 0 0 0 0
3.352957 2.483994 0.729749 0.064843 0.003884 0.000064 -177.210244 0 1 0 0 0 0
