r2      ,q2       , beta    , q4     , q6     , q8     , ene     
3.177197 -1.291677 -0.422615 0.034802 -0.003212 0.000290 -176.293370 0 1 0 0 0 0
3.133261 -1.192317 -0.401123 0.030012 -0.002567 0.000216 -178.754318 0 1 0 0 0 0
3.092188 -1.092958 -0.377529 0.025429 -0.001984 0.000153 -180.758129 0 1 0 0 0 0
3.054504 -0.993598 -0.351729 0.021097 -0.001473 0.000102 -182.296942 0 1 0 0 0 0
3.020724 -0.894238 -0.323676 0.017039 -0.001041 0.000064 -183.382305 0 1 0 0 0 0
2.991276 -0.794878 -0.293404 0.013260 -0.000688 0.000036 -184.047512 0 1 0 0 0 0
2.966427 -0.695518 -0.261048 0.009758 -0.000414 0.000018 -184.345119 0 1 0 0 0 0
2.946243 -0.596159 -0.226831 0.006538 -0.000213 0.000007 -184.339142 0 1 0 0 0 0
2.930601 -0.496799 -0.191050 0.003638 -0.000080 0.000002 -184.094193 0 1 0 0 0 0
2.919222 -0.397439 -0.154033 0.001211 -0.000008 -0.000000 -183.663953 0 1 0 0 0 0
2.911692 -0.298079 -0.116123 -0.000263 0.000009 -0.000000 -183.085814 0 1 0 0 0 0
2.907738 -0.198720 -0.077626 -0.000312 0.000003 -0.000000 -182.410323 0 1 0 0 0 0
2.906150 -0.099360 -0.038856 -0.000101 0.000000 -0.000000 -181.909040 0 1 0 0 0 0
2.905682 0.000000 0.000000 0.000000 0.000000 0.000000 -181.739459 0 1 0 0 0 0
2.923500 -0.428062 -0.165417 0.001040 -0.000006 -0.000001 -183.438563 0 1 0 0 0 0
2.907322 0.198720 0.077648 -0.000602 -0.000003 0.000000 -182.409169 0 1 0 0 0 0
2.909496 0.298079 0.116299 -0.001474 -0.000011 0.000000 -183.238099 0 1 0 0 0 0
2.913027 0.397439 0.154689 -0.002861 -0.000029 0.000002 -184.372864 0 1 0 0 0 0
2.918523 0.496799 0.192634 -0.003773 -0.000068 0.000003 -185.685274 0 1 0 0 0 0
2.926262 0.596159 0.229940 -0.002830 -0.000114 0.000001 -186.899795 0 1 0 0 0 0
2.936549 0.695518 0.266387 -0.001132 -0.000141 -0.000001 -187.960588 0 1 0 0 0 0
2.949250 0.794878 0.301826 0.001053 -0.000138 -0.000005 -188.840259 0 1 0 0 0 0
2.964164 0.894238 0.336146 0.003626 -0.000097 -0.000007 -189.518711 0 1 0 0 0 0
2.981056 0.993598 0.369274 0.006526 -0.000012 -0.000009 -189.989125 0 1 0 0 0 0
2.999684 1.092958 0.401172 0.009711 0.000117 -0.000008 -190.253541 0 1 0 0 0 0
3.019813 1.192317 0.431828 0.013147 0.000290 -0.000004 -190.319789 0 1 0 0 0 0
3.041228 1.291677 0.461248 0.016808 0.000506 0.000002 -190.199351 0 1 0 0 0 0
3.063735 1.391037 0.489457 0.020667 0.000760 0.000011 -189.905813 0 1 0 0 0 0
3.087168 1.490397 0.516488 0.024693 0.001048 0.000022 -189.453755 0 1 0 0 0 0
3.111382 1.589756 0.542379 0.028857 0.001363 0.000035 -188.858007 0 1 0 0 0 0
3.136257 1.689116 0.567172 0.033122 0.001699 0.000049 -188.133201 0 1 0 0 0 0
3.161687 1.788476 0.590914 0.037455 0.002046 0.000063 -187.293553 0 1 0 0 0 0
3.187584 1.887836 0.613648 0.041816 0.002396 0.000075 -186.352819 0 1 0 0 0 0
3.213867 1.987196 0.635424 0.046170 0.002741 0.000085 -185.324395 0 1 0 0 0 0
3.240461 2.086555 0.656289 0.050479 0.003072 0.000092 -184.221496 0 1 0 0 0 0
3.267288 2.185915 0.676296 0.054712 0.003381 0.000095 -183.057382 0 1 0 0 0 0
3.294265 2.285275 0.695505 0.058850 0.003664 0.000092 -181.845557 0 1 0 0 0 0
3.321300 2.384635 0.713977 0.062885 0.003920 0.000086 -180.599826 0 1 0 0 0 0
3.348296 2.483994 0.731782 0.066832 0.004153 0.000075 -179.334121 0 1 0 0 0 0
