r2      ,q2       , beta    , q4     , q6     , q8     , ene     
3.180901 -1.291677 -0.421631 0.034079 -0.003073 0.000270 -173.306414 0 1 0 0 0 0
3.146028 -1.192317 -0.397874 0.030021 -0.002596 0.000220 -175.981386 0 1 0 0 0 0
3.104234 -1.092958 -0.374605 0.025258 -0.001993 0.000155 -178.240853 0 1 0 0 0 0
3.065576 -0.993598 -0.349193 0.020790 -0.001472 0.000103 -180.085001 0 1 0 0 0 0
3.030546 -0.894238 -0.321581 0.016646 -0.001035 0.000064 -181.523203 0 1 0 0 0 0
2.999554 -0.794878 -0.291787 0.012841 -0.000683 0.000036 -182.577497 0 1 0 0 0 0
2.972881 -0.695518 -0.259915 0.009385 -0.000411 0.000018 -183.280734 0 1 0 0 0 0
2.950661 -0.596159 -0.226153 0.006289 -0.000213 0.000007 -183.672052 0 1 0 0 0 0
2.932889 -0.496799 -0.190752 0.003599 -0.000083 0.000002 -183.789779 0 1 0 0 0 0
2.919453 -0.397439 -0.154009 0.001468 -0.000014 -0.000000 -183.663998 0 1 0 0 0 0
2.910173 -0.298079 -0.116245 0.000237 0.000004 -0.000000 -183.322445 0 1 0 0 0 0
2.905002 -0.198720 -0.077773 0.000021 0.000001 -0.000000 -182.815862 0 1 0 0 0 0
2.902702 -0.099360 -0.038948 -0.000009 0.000000 -0.000000 -182.413902 0 1 0 0 0 0
2.902002 0.000000 0.000000 0.000000 0.000000 0.000000 -182.276335 0 1 0 0 0 0
2.902625 0.099360 0.038950 -0.000035 -0.000000 0.000000 -182.414592 0 1 0 0 0 0
2.904461 0.198720 0.077802 -0.000185 -0.000002 0.000000 -182.827794 0 1 0 0 0 0
2.907523 0.298079 0.116457 -0.000547 -0.000009 0.000000 -183.509693 0 1 0 0 0 0
2.912195 0.397439 0.154778 -0.001375 -0.000027 0.000001 -184.427361 0 1 0 0 0 0
2.919054 0.496799 0.192564 -0.002207 -0.000061 0.000001 -185.493141 0 1 0 0 0 0
2.928237 0.596159 0.229630 -0.001572 -0.000097 0.000000 -186.500978 0 1 0 0 0 0
2.939926 0.695518 0.265775 -0.000055 -0.000115 -0.000002 -187.330582 0 1 0 0 0 0
2.953897 0.794878 0.300877 0.001924 -0.000106 -0.000004 -187.978387 0 1 0 0 0 0
2.969909 0.894238 0.334846 0.004293 -0.000062 -0.000007 -188.431504 0 1 0 0 0 0
2.987720 0.993598 0.367629 0.007000 0.000020 -0.000007 -188.687948 0 1 0 0 0 0
3.007100 1.092958 0.399196 0.010002 0.000142 -0.000006 -188.753366 0 1 0 0 0 0
3.027832 1.192317 0.429543 0.013261 0.000304 -0.000003 -188.638000 0 1 0 0 0 0
3.049720 1.291677 0.458683 0.016738 0.000503 0.000002 -188.354715 0 1 0 0 0 0
3.072586 1.391037 0.486642 0.020397 0.000735 0.000009 -187.917762 0 1 0 0 0 0
3.096271 1.490397 0.513455 0.024197 0.000993 0.000018 -187.342041 0 1 0 0 0 0
3.120631 1.589756 0.539169 0.028097 0.001271 0.000028 -186.642730 0 1 0 0 0 0
3.145531 1.689116 0.563833 0.032052 0.001559 0.000038 -185.835188 0 1 0 0 0 0
3.170839 1.788476 0.587507 0.036019 0.001849 0.000047 -184.935053 0 1 0 0 0 0
3.196421 1.887836 0.610260 0.039959 0.002132 0.000054 -183.958463 0 1 0 0 0 0
3.222133 1.987196 0.632168 0.043845 0.002404 0.000059 -182.922244 0 1 0 0 0 0
3.247826 2.086555 0.653316 0.047673 0.002663 0.000061 -181.843868 0 1 0 0 0 0
3.273361 2.185915 0.673790 0.051461 0.002912 0.000062 -180.740967 0 1 0 0 0 0
3.298630 2.285275 0.693665 0.055253 0.003159 0.000062 -179.630332 0 1 0 0 0 0
3.323578 2.384635 0.712999 0.059105 0.003416 0.000061 -178.526687 0 1 0 0 0 0
3.348202 2.483994 0.731823 0.063068 0.003689 0.000063 -177.441667 0 1 0 0 0 0
