r2      ,q2       , beta    , q4     , q6     , q8     , ene     
3.190362 -1.291677 -0.419134 0.034741 -0.003198 0.000287 -172.307573 0 1 0 0 0 0
3.149792 -1.192317 -0.396923 0.030102 -0.002599 0.000220 -174.934342 0 1 0 0 0 0
3.108331 -1.092958 -0.373618 0.025349 -0.001997 0.000155 -177.125929 0 1 0 0 0 0
3.070030 -0.993598 -0.348180 0.020884 -0.001476 0.000103 -178.899437 0 1 0 0 0 0
3.035378 -0.894238 -0.320558 0.016737 -0.001038 0.000064 -180.265494 0 1 0 0 0 0
3.004783 -0.794878 -0.290772 0.012923 -0.000685 0.000036 -181.247982 0 1 0 0 0 0
2.978517 -0.695518 -0.258933 0.009451 -0.000412 0.000018 -181.882017 0 1 0 0 0 0
2.956703 -0.596159 -0.225229 0.006334 -0.000213 0.000007 -182.209299 0 1 0 0 0 0
2.939319 -0.496799 -0.189918 0.003618 -0.000083 0.000002 -182.271121 0 1 0 0 0 0
2.926233 -0.397439 -0.153296 0.001457 -0.000014 -0.000000 -182.100866 0 1 0 0 0 0
2.917241 -0.298079 -0.115682 0.000208 0.000004 -0.000000 -181.728344 0 1 0 0 0 0
2.912282 -0.198720 -0.077384 -0.000000 0.000001 -0.000000 -181.204729 0 1 0 0 0 0
2.910087 -0.099360 -0.038751 -0.000015 0.000000 -0.000000 -180.797503 0 1 0 0 0 0
2.909421 0.000000 0.000000 0.000000 0.000000 0.000000 -180.658352 0 1 0 0 0 0
2.910013 0.099360 0.038752 -0.000042 -0.000000 0.000000 -180.797956 0 1 0 0 0 0
2.911761 0.198720 0.077412 -0.000214 -0.000003 0.000000 -181.215065 0 1 0 0 0 0
2.914684 0.298079 0.115885 -0.000611 -0.000009 0.000000 -181.903429 0 1 0 0 0 0
2.919159 0.397439 0.154040 -0.001477 -0.000027 0.000001 -182.832596 0 1 0 0 0 0
2.925790 0.496799 0.191678 -0.002363 -0.000062 0.000001 -183.916078 0 1 0 0 0 0
2.934728 0.596159 0.228615 -0.001751 -0.000099 0.000001 -184.946757 0 1 0 0 0 0
2.946173 0.695518 0.264649 -0.000225 -0.000119 -0.000002 -185.802645 0 1 0 0 0 0
2.959909 0.794878 0.299656 0.001772 -0.000112 -0.000004 -186.478763 0 1 0 0 0 0
2.975700 0.894238 0.333544 0.004165 -0.000069 -0.000007 -186.961228 0 1 0 0 0 0
2.993308 0.993598 0.366257 0.006900 0.000013 -0.000008 -187.247254 0 1 0 0 0 0
3.012503 1.092958 0.397766 0.009933 0.000136 -0.000007 -187.341829 0 1 0 0 0 0
3.033068 1.192317 0.428062 0.013225 0.000299 -0.000004 -187.254636 0 1 0 0 0 0
3.054807 1.291677 0.457157 0.016741 0.000501 0.000002 -186.998044 0 1 0 0 0 0
3.077542 1.391037 0.485076 0.020443 0.000737 0.000009 -186.585840 0 1 0 0 0 0
3.101116 1.490397 0.511852 0.024294 0.001001 0.000019 -186.032444 0 1 0 0 0 0
3.125388 1.589756 0.537528 0.028254 0.001286 0.000029 -185.352483 0 1 0 0 0 0
3.150230 1.689116 0.562152 0.032280 0.001583 0.000040 -184.560635 0 1 0 0 0 0
3.175522 1.788476 0.585776 0.036329 0.001884 0.000049 -183.671676 0 1 0 0 0 0
3.201142 1.887836 0.608461 0.040361 0.002181 0.000057 -182.700665 0 1 0 0 0 0
3.226965 1.987196 0.630276 0.044342 0.002465 0.000063 -181.663174 0 1 0 0 0 0
3.252854 2.086555 0.651298 0.048257 0.002734 0.000065 -180.575416 0 1 0 0 0 0
3.278672 2.185915 0.671608 0.052109 0.002988 0.000065 -179.454062 0 1 0 0 0 0
3.304299 2.285275 0.691287 0.055928 0.003233 0.000063 -178.315606 0 1 0 0 0 0
3.329648 2.384635 0.710402 0.059764 0.003478 0.000061 -177.175320 0 1 0 0 0 0
3.354685 2.483994 0.728997 0.063669 0.003734 0.000059 -176.046138 0 1 0 0 0 0
