r2      ,q2       , beta    , q4     , q6     , q8     , ene     
3.188215 -1.291677 -0.419698 0.035070 -0.003256 0.000295 -173.538961 0 1 0 0 0 0
3.144433 -1.192317 -0.398278 0.030173 -0.002595 0.000219 -176.027710 0 1 0 0 0 0
3.103413 -1.092958 -0.374803 0.025499 -0.002000 0.000154 -178.077863 0 1 0 0 0 0
3.065680 -0.993598 -0.349169 0.021091 -0.001481 0.000103 -179.685431 0 1 0 0 0 0
3.031735 -0.894238 -0.321328 0.016974 -0.001044 0.000064 -180.862790 0 1 0 0 0 0
3.001995 -0.794878 -0.291313 0.013159 -0.000689 0.000036 -181.639919 0 1 0 0 0 0
2.976723 -0.695518 -0.259245 0.009653 -0.000414 0.000018 -182.061820 0 1 0 0 0 0
2.956002 -0.596159 -0.225336 0.006464 -0.000213 0.000007 -182.182298 0 1 0 0 0 0
2.939750 -0.496799 -0.189862 0.003639 -0.000081 0.000002 -182.055454 0 1 0 0 0 0
2.927748 -0.397439 -0.153138 0.001331 -0.000011 -0.000000 -181.726506 0 1 0 0 0 0
2.919675 -0.298079 -0.115489 -0.000026 0.000007 -0.000000 -181.230816 0 1 0 0 0 0
2.915367 -0.198720 -0.077221 -0.000152 0.000002 -0.000000 -180.621114 0 1 0 0 0 0
2.913551 -0.099360 -0.038658 -0.000057 0.000000 -0.000000 -180.164491 0 1 0 0 0 0
2.913007 -0.000000 -0.000000 0.000000 0.000000 0.000000 -180.009423 0 1 0 0 0 0
2.913484 0.099360 0.038660 -0.000089 -0.000000 0.000000 -180.163883 0 1 0 0 0 0
2.917354 0.298079 0.115673 -0.001039 -0.000011 0.000000 -181.385200 0 1 0 0 0 0
2.921209 0.397439 0.153824 -0.002180 -0.000029 0.000001 -182.420685 0 1 0 0 0 0
2.927120 0.496799 0.191504 -0.003171 -0.000066 0.000002 -183.631615 0 1 0 0 0 0
2.935304 0.596159 0.228525 -0.002411 -0.000108 0.000001 -184.768730 0 1 0 0 0 0
2.946012 0.695518 0.264678 -0.000805 -0.000134 -0.000002 -185.743623 0 1 0 0 0 0
2.959073 0.794878 0.299825 0.001290 -0.000130 -0.000005 -186.539613 0 1 0 0 0 0
2.974272 0.894238 0.333865 0.003786 -0.000089 -0.000007 -187.138952 0 1 0 0 0 0
2.991376 0.993598 0.366731 0.006621 -0.000006 -0.000008 -187.536455 0 1 0 0 0 0
3.010150 1.092958 0.398388 0.009752 0.000120 -0.000008 -187.735319 0 1 0 0 0 0
3.030371 1.192317 0.428824 0.013142 0.000290 -0.000004 -187.743978 0 1 0 0 0 0
3.051833 1.291677 0.458048 0.016761 0.000501 0.000002 -187.574021 0 1 0 0 0 0
3.074351 1.391037 0.486083 0.020575 0.000749 0.000010 -187.238778 0 1 0 0 0 0
3.097765 1.490397 0.512960 0.024554 0.001029 0.000021 -186.752360 0 1 0 0 0 0
3.121935 1.589756 0.538718 0.028661 0.001335 0.000033 -186.129059 0 1 0 0 0 0
3.146740 1.689116 0.563400 0.032860 0.001658 0.000045 -185.383011 0 1 0 0 0 0
3.172074 1.788476 0.587050 0.037114 0.001991 0.000058 -184.528070 0 1 0 0 0 0
3.197844 1.887836 0.609717 0.041381 0.002324 0.000068 -183.577850 0 1 0 0 0 0
3.223958 1.987196 0.631452 0.045626 0.002649 0.000077 -182.545878 0 1 0 0 0 0
3.250327 2.086555 0.652311 0.049813 0.002958 0.000082 -181.445816 0 1 0 0 0 0
3.276852 2.185915 0.672355 0.053918 0.003246 0.000083 -180.291670 0 1 0 0 0 0
3.303427 2.285275 0.691652 0.057932 0.003511 0.000080 -179.097871 0 1 0 0 0 0
3.329945 2.384635 0.710275 0.061867 0.003755 0.000074 -177.879079 0 1 0 0 0 0
3.356304 2.483994 0.728294 0.065756 0.003986 0.000065 -176.649633 0 1 0 0 0 0
