r2      ,q2       , beta    , q4     , q6     , q8     , ene     
3.042244 -1.291677 -0.460940 0.019405 -0.000535 -0.000001 -167.434190 0 1 0 0 0 0
3.013118 -1.192317 -0.433749 0.016841 -0.000460 0.000001 -169.291345 0 1 0 0 0 0
2.998087 -1.092958 -0.401600 0.014971 -0.000468 0.000006 -171.774223 0 1 0 0 0 0
2.984571 -0.993598 -0.368405 0.012800 -0.000439 0.000008 -175.317735 0 1 0 0 0 0
2.959952 -0.894238 -0.337103 0.010596 -0.000347 0.000006 -179.116031 0 1 0 0 0 0
2.935189 -0.794878 -0.304724 0.008448 -0.000241 0.000003 -181.831854 0 1 0 0 0 0
2.914416 -0.695518 -0.270448 0.006388 -0.000147 0.000001 -183.665245 0 1 0 0 0 0
2.897377 -0.596159 -0.234547 0.004457 -0.000071 0.000000 -184.810477 0 1 0 0 0 0
2.883869 -0.496799 -0.197291 0.002709 -0.000020 -0.000000 -185.417866 0 1 0 0 0 0
2.873627 -0.397439 -0.158960 0.001262 0.000006 -0.000000 -185.595116 0 1 0 0 0 0
2.866328 -0.298079 -0.119828 0.000343 0.000008 -0.000000 -185.423557 0 1 0 0 0 0
2.861788 -0.198720 -0.080139 0.000087 0.000002 -0.000000 -184.990190 0 1 0 0 0 0
2.859488 -0.099360 -0.040134 0.000000 0.000000 0.000000 -184.599821 0 1 0 0 0 0
2.858815 -0.000000 -0.000000 -0.000002 -0.000000 -0.000000 -184.468231 0 1 0 0 0 0
2.859522 0.099360 0.040133 0.000022 -0.000000 -0.000000 -184.609956 0 1 0 0 0 0
2.861486 0.198720 0.080156 0.000020 -0.000001 -0.000000 -185.023356 0 1 0 0 0 0
2.864691 0.298079 0.119965 -0.000084 -0.000005 -0.000000 -185.699475 0 1 0 0 0 0
2.869447 0.397439 0.159424 -0.000516 -0.000016 -0.000000 -186.586717 0 1 0 0 0 0
2.876040 0.496799 0.198367 -0.000853 -0.000037 -0.000000 -187.578317 0 1 0 0 0 0
2.884167 0.596159 0.236701 -0.000182 -0.000060 -0.000001 -188.419049 0 1 0 0 0 0
2.894064 0.695518 0.274265 0.000890 -0.000082 -0.000002 -188.970575 0 1 0 0 0 0
2.905594 0.794878 0.310964 0.002118 -0.000105 -0.000003 -189.189284 0 1 0 0 0 0
2.918543 0.894238 0.346737 0.003439 -0.000127 -0.000004 -189.021666 0 1 0 0 0 0
2.932728 0.993598 0.381545 0.004806 -0.000150 -0.000006 -188.424530 0 1 0 0 0 0
2.948004 1.092958 0.415361 0.006185 -0.000176 -0.000009 -187.362502 0 1 0 0 0 0
2.964256 1.192317 0.448166 0.007551 -0.000206 -0.000012 -185.806080 0 1 0 0 0 0
2.981396 1.291677 0.479947 0.008889 -0.000241 -0.000016 -183.730305 0 1 0 0 0 0
2.999361 1.391037 0.510693 0.010190 -0.000281 -0.000019 -181.113604 0 1 0 0 0 0
3.018106 1.490397 0.540395 0.011453 -0.000327 -0.000024 -177.936441 0 1 0 0 0 0
3.037614 1.589756 0.569042 0.012681 -0.000380 -0.000028 -174.179510 0 1 0 0 0 0
3.057892 1.689116 0.596615 0.013884 -0.000440 -0.000033 -169.821375 0 1 0 0 0 0
3.078982 1.788476 0.623085 0.015072 -0.000506 -0.000039 -164.835702 0 1 0 0 0 0
3.100954 1.887836 0.648414 0.016256 -0.000579 -0.000044 -159.188349 0 1 0 0 0 0
3.123903 1.987196 0.672549 0.017443 -0.000658 -0.000050 -152.834611 0 1 0 0 0 0
3.147940 2.086555 0.695434 0.018636 -0.000745 -0.000057 -145.716712 0 1 0 0 0 0
3.173180 2.185915 0.717006 0.019834 -0.000840 -0.000063 -137.761536 0 1 0 0 0 0
3.199744 2.285275 0.737202 0.021027 -0.000947 -0.000071 -128.878614 0 1 0 0 0 0
3.227766 2.384635 0.755956 0.022199 -0.001069 -0.000079 -118.958807 0 1 0 0 0 0
3.257403 2.483994 0.773190 0.023324 -0.001212 -0.000089 -107.874769 0 1 0 0 0 0
