r2      ,q2       , beta    , q4     , q6     , q8     , ene     
3.059925 -1.291677 -0.455629 0.019050 -0.000499 -0.000002 -156.986340 0 1 0 0 0 0
3.035477 -1.192317 -0.427382 0.016890 -0.000476 0.000002 -159.487058 0 1 0 0 0 0
3.017173 -1.092958 -0.396535 0.015002 -0.000479 0.000006 -162.700652 0 1 0 0 0 0
3.000734 -0.993598 -0.364447 0.012893 -0.000451 0.000008 -166.695766 0 1 0 0 0 0
2.976059 -0.894238 -0.333464 0.010715 -0.000354 0.000006 -170.647412 0 1 0 0 0 0
2.952849 -0.794878 -0.301090 0.008577 -0.000247 0.000003 -173.459326 0 1 0 0 0 0
2.933314 -0.695518 -0.266975 0.006523 -0.000152 0.000001 -175.369388 0 1 0 0 0 0
2.917235 -0.596159 -0.231365 0.004586 -0.000076 0.000000 -176.579024 0 1 0 0 0 0
2.904457 -0.496799 -0.194504 0.002822 -0.000023 -0.000000 -177.243946 0 1 0 0 0 0
2.894771 -0.397439 -0.156647 0.001346 0.000003 -0.000000 -177.476389 0 1 0 0 0 0
2.887895 -0.298079 -0.118045 0.000395 0.000007 -0.000000 -177.360018 0 1 0 0 0 0
2.883634 -0.198720 -0.078929 0.000101 0.000002 -0.000000 -176.979570 0 1 0 0 0 0
2.881470 -0.099360 -0.039524 0.000002 0.000000 0.000000 -176.637136 0 1 0 0 0 0
2.880847 -0.000000 -0.000000 -0.000002 -0.000000 -0.000000 -176.522994 0 1 0 0 0 0
2.881529 0.099360 0.039522 0.000026 -0.000000 -0.000000 -176.652214 0 1 0 0 0 0
2.883399 0.198720 0.078942 0.000036 -0.000001 -0.000000 -177.024228 0 1 0 0 0 0
2.886439 0.298079 0.118164 -0.000040 -0.000004 -0.000000 -177.631181 0 1 0 0 0 0
2.890918 0.397439 0.157064 -0.000416 -0.000014 -0.000000 -178.427394 0 1 0 0 0 0
2.897183 0.496799 0.195482 -0.000796 -0.000033 -0.000000 -179.314158 0 1 0 0 0 0
2.905003 0.596159 0.233318 -0.000234 -0.000055 -0.000001 -180.069666 0 1 0 0 0 0
2.914518 0.695518 0.270429 0.000827 -0.000078 -0.000001 -180.515241 0 1 0 0 0 0
2.925600 0.794878 0.306725 0.002056 -0.000101 -0.000003 -180.607698 0 1 0 0 0 0
2.938036 0.894238 0.342151 0.003388 -0.000124 -0.000004 -180.289824 0 1 0 0 0 0
2.951647 0.993598 0.376670 0.004773 -0.000149 -0.000006 -179.515170 0 1 0 0 0 0
2.966293 1.092958 0.410255 0.006176 -0.000175 -0.000009 -178.245496 0 1 0 0 0 0
2.981866 1.192317 0.442888 0.007572 -0.000205 -0.000012 -176.448504 0 1 0 0 0 0
2.998286 1.291677 0.474555 0.008943 -0.000239 -0.000015 -174.096325 0 1 0 0 0 0
3.015494 1.391037 0.505243 0.010281 -0.000278 -0.000019 -171.164316 0 1 0 0 0 0
3.033453 1.490397 0.534941 0.011582 -0.000323 -0.000023 -167.629789 0 1 0 0 0 0
3.052146 1.589756 0.563636 0.012848 -0.000375 -0.000028 -163.470396 0 1 0 0 0 0
3.071579 1.689116 0.591309 0.014085 -0.000432 -0.000033 -158.662036 0 1 0 0 0 0
3.091787 1.788476 0.617935 0.015303 -0.000497 -0.000039 -153.176309 0 1 0 0 0 0
3.112835 1.887836 0.643474 0.016510 -0.000568 -0.000044 -146.977728 0 1 0 0 0 0
3.134814 1.987196 0.667876 0.017715 -0.000645 -0.000050 -140.020924 0 1 0 0 0 0
3.157837 2.086555 0.691081 0.018919 -0.000731 -0.000057 -132.247989 0 1 0 0 0 0
3.182032 2.185915 0.713022 0.020123 -0.000825 -0.000063 -123.586004 0 1 0 0 0 0
3.207539 2.285275 0.733624 0.021318 -0.000930 -0.000071 -113.944873 0 1 0 0 0 0
3.234520 2.384635 0.752802 0.022489 -0.001050 -0.000079 -103.215999 0 1 0 0 0 0
3.263170 2.483994 0.770460 0.023610 -0.001192 -0.000089 -91.273012 0 1 0 0 0 0
