r2      ,q2       , beta    , q4     , q6     , q8     , ene     
3.049654 -1.291677 -0.458703 0.019243 -0.000518 -0.000002 -163.019098 0 1 0 0 0 0
3.022995 -1.192317 -0.430919 0.016870 -0.000468 0.000001 -165.124869 0 1 0 0 0 0
3.006441 -1.092958 -0.399371 0.014987 -0.000474 0.000006 -167.932703 0 1 0 0 0 0
2.991531 -0.993598 -0.366693 0.012841 -0.000444 0.000008 -171.674541 0 1 0 0 0 0
2.966801 -0.894238 -0.335548 0.010649 -0.000351 0.000006 -175.538460 0 1 0 0 0 0
2.942719 -0.794878 -0.303167 0.008504 -0.000244 0.000003 -178.293181 0 1 0 0 0 0
2.922490 -0.695518 -0.268956 0.006446 -0.000149 0.000001 -180.157589 0 1 0 0 0 0
2.905874 -0.596159 -0.233178 0.004512 -0.000074 0.000000 -181.329074 0 1 0 0 0 0
2.892690 -0.496799 -0.196090 0.002757 -0.000021 -0.000000 -181.960246 0 1 0 0 0 0
2.882698 -0.397439 -0.157961 0.001298 0.000005 -0.000000 -182.160680 0 1 0 0 0 0
2.875588 -0.298079 -0.119058 0.000365 0.000008 -0.000000 -182.012540 0 1 0 0 0 0
2.871172 -0.198720 -0.079616 0.000093 0.000002 -0.000000 -181.601594 0 1 0 0 0 0
2.868931 -0.099360 -0.039870 0.000001 0.000000 0.000000 -181.231629 0 1 0 0 0 0
2.868279 -0.000000 -0.000000 -0.000002 -0.000000 -0.000000 -181.107454 0 1 0 0 0 0
2.868975 0.099360 0.039869 0.000024 -0.000000 -0.000000 -181.243816 0 1 0 0 0 0
2.870899 0.198720 0.079631 0.000027 -0.000001 -0.000000 -181.639536 0 1 0 0 0 0
2.874033 0.298079 0.119186 -0.000065 -0.000005 -0.000000 -182.286135 0 1 0 0 0 0
2.878669 0.397439 0.158404 -0.000472 -0.000015 -0.000000 -183.134563 0 1 0 0 0 0
2.885122 0.496799 0.197120 -0.000830 -0.000035 -0.000000 -184.081977 0 1 0 0 0 0
2.893116 0.596159 0.235239 -0.000203 -0.000058 -0.000001 -184.886969 0 1 0 0 0 0
2.902846 0.695518 0.272608 0.000865 -0.000081 -0.000002 -185.393967 0 1 0 0 0 0
2.914180 0.794878 0.309134 0.002093 -0.000103 -0.000003 -185.559779 0 1 0 0 0 0
2.926905 0.894238 0.344758 0.003419 -0.000126 -0.000004 -185.329286 0 1 0 0 0 0
2.940841 0.993598 0.379443 0.004794 -0.000150 -0.000006 -184.657894 0 1 0 0 0 0
2.955844 1.092958 0.413161 0.006184 -0.000176 -0.000009 -183.508991 0 1 0 0 0 0
2.971802 1.192317 0.445893 0.007563 -0.000205 -0.000012 -181.851863 0 1 0 0 0 0
2.988630 1.291677 0.477626 0.008916 -0.000240 -0.000015 -179.660289 0 1 0 0 0 0
3.006268 1.391037 0.508349 0.010233 -0.000279 -0.000019 -176.911369 0 1 0 0 0 0
3.024675 1.490397 0.538051 0.011512 -0.000325 -0.000024 -173.584216 0 1 0 0 0 0
3.043831 1.589756 0.566719 0.012756 -0.000378 -0.000028 -169.658234 0 1 0 0 0 0
3.063746 1.689116 0.594337 0.013974 -0.000436 -0.000033 -165.110881 0 1 0 0 0 0
3.084456 1.788476 0.620876 0.015174 -0.000502 -0.000039 -159.914989 0 1 0 0 0 0
3.106030 1.887836 0.646296 0.016368 -0.000574 -0.000044 -154.035912 0 1 0 0 0 0
3.128561 1.987196 0.670548 0.017562 -0.000652 -0.000050 -147.428738 0 1 0 0 0 0
3.152161 2.086555 0.693572 0.018760 -0.000738 -0.000057 -140.035712 0 1 0 0 0 0
3.176951 2.185915 0.715305 0.019960 -0.000833 -0.000063 -131.783868 0 1 0 0 0 0
3.203060 2.285275 0.735677 0.021154 -0.000939 -0.000071 -122.582944 0 1 0 0 0 0
3.230635 2.384635 0.754614 0.022325 -0.001060 -0.000079 -112.324051 0 1 0 0 0 0
3.259847 2.483994 0.772031 0.023448 -0.001203 -0.000089 -100.880266 0 1 0 0 0 0
