r2      ,q2       , beta    , q4     , q6     , q8     , ene     
5.190656 -15.667920 -0.295483 0.658727 -0.085833 -0.001347 -1272.906369 0 1 0 0 0 0
5.170092 -14.462695 -0.274927 0.619257 -0.081102 -0.000311 -1272.780029 0 1 0 0 0 0
5.159513 -13.257471 -0.253051 0.671900 -0.093175 0.005211 -1272.837158 0 1 0 0 0 0
5.143989 -12.052246 -0.231437 0.631958 -0.087588 0.006680 -1273.002661 0 1 0 0 0 0
5.128215 -10.847022 -0.209577 0.550175 -0.080240 0.007992 -1272.777233 0 1 0 0 0 0
5.114163 -9.641797 -0.187316 0.487937 -0.073979 0.008500 -1272.300819 0 1 0 0 0 0
5.102946 -8.436572 -0.164623 0.455320 -0.069850 0.008481 -1271.141626 0 1 0 0 0 0
5.093954 -7.231348 -0.141604 0.331504 -0.046880 0.005409 -1269.625859 0 1 0 0 0 0
5.088249 -6.026123 -0.118268 0.224510 -0.010012 0.001513 -1268.799700 0 1 0 0 0 0
5.083707 -4.820898 -0.094783 0.220539 -0.002905 0.001512 -1268.308685 0 1 0 0 0 0
5.081016 -3.615674 -0.071163 0.279744 -0.005862 0.003215 -1267.628416 0 1 0 0 0 0
5.079971 -2.410449 -0.047461 0.343548 -0.004167 0.004979 -1266.927740 0 1 0 0 0 0
5.079466 -1.205225 -0.023735 0.373859 0.001464 0.005794 -1266.218883 0 1 0 0 0 0
5.078993 -0.000000 -0.000000 0.374236 0.010741 0.005441 -1265.875090 0 1 0 0 0 0
5.078160 1.205225 0.023748 0.328695 0.017463 0.003615 -1266.124709 0 1 0 0 0 0
5.078859 2.410449 0.047482 0.295852 0.020935 0.002454 -1266.558412 0 1 0 0 0 0
5.081864 3.615674 0.071139 0.261781 0.018286 0.000877 -1266.782089 0 1 0 0 0 0
5.087792 4.820898 0.094631 0.181187 0.004812 -0.001300 -1266.977632 0 1 0 0 0 0
5.094563 6.026123 0.117975 0.110583 -0.004012 -0.000792 -1267.632534 0 1 0 0 0 0
5.098087 7.231348 0.141374 0.081670 -0.003787 0.000880 -1268.554222 0 1 0 0 0 0
5.101324 8.436572 0.164727 0.040286 -0.005036 0.001713 -1269.820405 0 1 0 0 0 0
5.105030 9.641799 0.187987 0.309422 0.040405 0.008306 -1271.332670 0 1 0 0 0 0
5.111172 10.847022 0.210977 0.516404 0.089921 0.018962 -1273.270700 0 1 0 0 0 0
5.119971 12.052246 0.233614 0.673246 0.137269 0.028589 -1274.807273 0 1 0 0 0 0
5.130436 13.257471 0.255928 0.840296 0.188470 0.038247 -1275.986182 0 1 0 0 0 0
5.143055 14.462695 0.277826 0.986755 0.228130 0.045846 -1276.777925 0 1 0 0 0 0
5.156733 15.667920 0.299383 1.103791 0.243211 0.046978 -1277.094741 0 1 0 0 0 0
5.170510 16.873145 0.320697 1.220039 0.245386 0.042870 -1277.121029 0 1 0 0 0 0
5.186090 18.078369 0.341542 1.333687 0.256775 0.041099 -1276.862842 0 1 0 0 0 0
5.200379 19.283594 0.362313 1.342079 0.239270 0.027535 -1276.165294 0 1 0 0 0 0
5.214727 20.488819 0.382842 1.290531 0.199305 0.008926 -1275.762860 0 1 0 0 0 0
5.232035 21.694043 0.402684 1.460273 0.227027 0.001994 -1275.235004 0 1 0 0 0 0
5.249561 22.899268 0.422222 1.686994 0.263286 -0.006714 -1274.779275 0 1 0 0 0 0
5.269627 24.104492 0.441066 1.858329 0.287632 -0.014298 -1274.282347 0 1 0 0 0 0
5.289985 25.309717 0.459562 1.957261 0.293478 -0.023007 -1273.335506 0 1 0 0 0 0
5.308350 26.514942 0.478120 1.978948 0.274888 -0.033880 -1271.999714 0 1 0 0 0 0
5.325128 27.720166 0.496708 2.029077 0.271755 -0.043715 -1270.633411 0 1 0 0 0 0
5.341001 28.925391 0.515228 2.065803 0.267629 -0.053307 -1269.295205 0 1 0 0 0 0
5.356320 30.130616 0.533630 2.039630 0.253848 -0.060652 -1268.187588 0 1 0 0 0 0
