r2      ,q2       , beta    , q4     , q6     , q8     , ene     
3.043947 -1.291677 -0.460424 0.019368 -0.000531 -0.000001 -166.415726 0 1 0 0 0 0
3.015429 -1.192317 -0.433084 0.016849 -0.000462 0.000001 -168.330520 0 1 0 0 0 0
3.000029 -1.092958 -0.401080 0.014975 -0.000470 0.000006 -170.892756 0 1 0 0 0 0
2.986152 -0.993598 -0.368015 0.012811 -0.000440 0.000008 -174.484428 0 1 0 0 0 0
2.961505 -0.894238 -0.336749 0.010611 -0.000348 0.000006 -178.298204 0 1 0 0 0 0
2.936898 -0.794878 -0.304370 0.008463 -0.000242 0.000003 -181.025258 0 1 0 0 0 0
2.916249 -0.695518 -0.270108 0.006404 -0.000147 0.000001 -182.867673 0 1 0 0 0 0
2.899306 -0.596159 -0.234235 0.004471 -0.000072 0.000000 -184.020494 0 1 0 0 0 0
2.885871 -0.496799 -0.197018 0.002722 -0.000020 -0.000000 -184.634623 0 1 0 0 0 0
2.875685 -0.397439 -0.158733 0.001271 0.000006 -0.000000 -184.818235 0 1 0 0 0 0
2.868428 -0.298079 -0.119653 0.000349 0.000008 -0.000000 -184.652838 0 1 0 0 0 0
2.863915 -0.198720 -0.080020 0.000089 0.000002 -0.000000 -184.225058 0 1 0 0 0 0
2.861627 -0.099360 -0.040074 0.000001 0.000000 0.000000 -183.839557 0 1 0 0 0 0
2.860959 0.000000 0.000000 -0.000002 -0.000000 -0.000000 -183.709732 0 1 0 0 0 0
2.861664 0.099360 0.040073 0.000022 -0.000000 -0.000000 -183.850191 0 1 0 0 0 0
2.863620 0.198720 0.080037 0.000021 -0.000001 -0.000000 -184.259419 0 1 0 0 0 0
2.866810 0.298079 0.119788 -0.000079 -0.000005 -0.000000 -184.928584 0 1 0 0 0 0
2.871539 0.397439 0.159191 -0.000506 -0.000016 -0.000000 -185.806640 0 1 0 0 0 0
2.878102 0.496799 0.198083 -0.000847 -0.000036 -0.000000 -186.787780 0 1 0 0 0 0
2.886201 0.596159 0.236367 -0.000185 -0.000059 -0.000001 -187.619585 0 1 0 0 0 0
2.896063 0.695518 0.273887 0.000886 -0.000082 -0.000002 -188.159880 0 1 0 0 0 0
2.907551 0.794878 0.310545 0.002114 -0.000104 -0.000003 -188.365172 0 1 0 0 0 0
2.920452 0.894238 0.346283 0.003436 -0.000127 -0.000004 -188.181594 0 1 0 0 0 0
2.934584 0.993598 0.381063 0.004805 -0.000150 -0.000006 -187.565654 0 1 0 0 0 0
2.949800 1.092958 0.414855 0.006187 -0.000176 -0.000009 -186.481711 0 1 0 0 0 0
2.965988 1.192317 0.447643 0.007556 -0.000206 -0.000012 -184.900004 0 1 0 0 0 0
2.983060 1.291677 0.479412 0.008897 -0.000240 -0.000015 -182.795299 0 1 0 0 0 0
3.000952 1.391037 0.510152 0.010202 -0.000280 -0.000019 -180.145734 0 1 0 0 0 0
3.019623 1.490397 0.539853 0.011469 -0.000327 -0.000024 -176.931482 0 1 0 0 0 0
3.039053 1.589756 0.568503 0.012701 -0.000380 -0.000028 -173.132956 0 1 0 0 0 0
3.059250 1.689116 0.596085 0.013907 -0.000439 -0.000033 -168.728484 0 1 0 0 0 0
3.080254 1.788476 0.622571 0.015098 -0.000505 -0.000039 -163.691556 0 1 0 0 0 0
3.102136 1.887836 0.647920 0.016284 -0.000577 -0.000044 -157.987930 0 1 0 0 0 0
3.124991 1.987196 0.672081 0.017473 -0.000656 -0.000050 -151.572864 0 1 0 0 0 0
3.148928 2.086555 0.694997 0.018667 -0.000743 -0.000057 -144.388601 0 1 0 0 0 0
3.174066 2.185915 0.716606 0.019865 -0.000838 -0.000063 -136.362077 0 1 0 0 0 0
3.200526 2.285275 0.736842 0.021058 -0.000945 -0.000071 -127.402898 0 1 0 0 0 0
3.228446 2.384635 0.755637 0.022230 -0.001067 -0.000079 -117.402014 0 1 0 0 0 0
3.257986 2.483994 0.772914 0.023354 -0.001210 -0.000089 -106.232213 0 1 0 0 0 0
