r2      ,q2       , beta    , q4     , q6     , q8     , ene     
3.047407 -1.291677 -0.459380 0.019291 -0.000523 -0.000002 -164.359764 0 1 0 0 0 0
3.020074 -1.192317 -0.431753 0.016863 -0.000466 0.000001 -166.386259 0 1 0 0 0 0
3.003964 -1.092958 -0.400030 0.014982 -0.000472 0.000006 -169.098222 0 1 0 0 0 0
2.989443 -0.993598 -0.367205 0.012829 -0.000443 0.000008 -172.781232 0 1 0 0 0 0
2.964730 -0.894238 -0.336017 0.010633 -0.000350 0.000006 -176.624413 0 1 0 0 0 0
2.940445 -0.794878 -0.303636 0.008487 -0.000243 0.000003 -179.366620 0 1 0 0 0 0
2.920054 -0.695518 -0.269405 0.006429 -0.000148 0.000001 -181.221025 0 1 0 0 0 0
2.903313 -0.596159 -0.233589 0.004495 -0.000073 0.000000 -182.384083 0 1 0 0 0 0
2.890034 -0.496799 -0.196451 0.002743 -0.000021 -0.000000 -183.007700 0 1 0 0 0 0
2.879968 -0.397439 -0.158261 0.001287 0.000005 -0.000000 -183.200867 0 1 0 0 0 0
2.872804 -0.298079 -0.119289 0.000359 0.000008 -0.000000 -183.045464 0 1 0 0 0 0
2.868351 -0.198720 -0.079773 0.000091 0.000002 -0.000000 -182.627598 0 1 0 0 0 0
2.866092 -0.099360 -0.039949 0.000001 0.000000 0.000000 -182.251374 0 1 0 0 0 0
2.865434 0.000000 0.000000 -0.000002 -0.000000 -0.000000 -182.124923 0 1 0 0 0 0
2.866134 0.099360 0.039948 0.000023 -0.000000 -0.000000 -182.262924 0 1 0 0 0 0
2.868070 0.198720 0.079788 0.000025 -0.000001 -0.000000 -182.664053 0 1 0 0 0 0
2.871224 0.298079 0.119420 -0.000070 -0.000005 -0.000000 -183.319687 0 1 0 0 0 0
2.875895 0.397439 0.158710 -0.000486 -0.000015 -0.000000 -184.180003 0 1 0 0 0 0
2.882390 0.496799 0.197494 -0.000837 -0.000036 -0.000000 -185.141060 0 1 0 0 0 0
2.890423 0.596159 0.235677 -0.000196 -0.000058 -0.000001 -185.957124 0 1 0 0 0 0
2.900203 0.695518 0.273106 0.000872 -0.000081 -0.000002 -186.477909 0 1 0 0 0 0
2.911595 0.794878 0.309683 0.002101 -0.000104 -0.000003 -186.660123 0 1 0 0 0 0
2.924386 0.894238 0.345352 0.003425 -0.000126 -0.000004 -186.449125 0 1 0 0 0 0
2.938396 0.993598 0.380074 0.004798 -0.000150 -0.000006 -185.800743 0 1 0 0 0 0
2.953480 1.092958 0.413822 0.006184 -0.000176 -0.000009 -184.678733 0 1 0 0 0 0
2.969526 1.192317 0.446577 0.007560 -0.000206 -0.000012 -183.052740 0 1 0 0 0 0
2.986448 1.291677 0.478325 0.008908 -0.000240 -0.000015 -180.896920 0 1 0 0 0 0
3.004184 1.391037 0.509055 0.010220 -0.000280 -0.000019 -178.188767 0 1 0 0 0 0
3.022692 1.490397 0.538757 0.011494 -0.000326 -0.000024 -174.907799 0 1 0 0 0 0
3.041953 1.589756 0.567419 0.012734 -0.000378 -0.000028 -171.033812 0 1 0 0 0 0
3.061977 1.689116 0.595024 0.013947 -0.000437 -0.000033 -166.544602 0 1 0 0 0 0
3.082801 1.788476 0.621542 0.015144 -0.000503 -0.000039 -161.413265 0 1 0 0 0 0
3.104495 1.887836 0.646936 0.016334 -0.000575 -0.000044 -155.605323 0 1 0 0 0 0
3.127151 1.987196 0.671153 0.017526 -0.000654 -0.000050 -149.075942 0 1 0 0 0 0
3.150882 2.086555 0.694136 0.018723 -0.000740 -0.000057 -141.767374 0 1 0 0 0 0
3.175807 2.185915 0.715820 0.019922 -0.000835 -0.000063 -133.606616 0 1 0 0 0 0
3.202053 2.285275 0.736139 0.021116 -0.000941 -0.000071 -124.503349 0 1 0 0 0 0
3.229762 2.384635 0.755022 0.022287 -0.001063 -0.000079 -114.348603 0 1 0 0 0 0
3.259102 2.483994 0.772384 0.023411 -0.001205 -0.000089 -103.015318 0 1 0 0 0 0
