r2      ,q2       , beta    , q4     , q6     , q8     , ene     
3.042996 -1.291677 -0.460713 0.019388 -0.000533 -0.000001 -166.987893 0 1 0 0 0 0
3.014154 -1.192317 -0.433451 0.016845 -0.000461 0.000001 -168.868963 0 1 0 0 0 0
2.998959 -1.092958 -0.401366 0.014972 -0.000469 0.000006 -171.386326 0 1 0 0 0 0
2.985284 -0.993598 -0.368229 0.012805 -0.000439 0.000008 -174.950727 0 1 0 0 0 0
2.960646 -0.894238 -0.336945 0.010602 -0.000347 0.000006 -178.755276 0 1 0 0 0 0
2.935954 -0.794878 -0.304566 0.008454 -0.000241 0.000003 -181.474933 0 1 0 0 0 0
2.915237 -0.695518 -0.270296 0.006394 -0.000147 0.000001 -183.311353 0 1 0 0 0 0
2.898242 -0.596159 -0.234407 0.004462 -0.000072 0.000000 -184.459141 0 1 0 0 0 0
2.884768 -0.496799 -0.197169 0.002714 -0.000020 -0.000000 -185.068856 0 1 0 0 0 0
2.874552 -0.397439 -0.158858 0.001265 0.000006 -0.000000 -185.248394 0 1 0 0 0 0
2.867273 -0.298079 -0.119749 0.000346 0.000008 -0.000000 -185.079162 0 1 0 0 0 0
2.862747 -0.198720 -0.080085 0.000088 0.000002 -0.000000 -184.648022 0 1 0 0 0 0
2.860452 -0.099360 -0.040107 0.000000 0.000000 0.000000 -184.259703 0 1 0 0 0 0
2.859782 0.000000 0.000000 -0.000002 -0.000000 -0.000000 -184.128858 0 1 0 0 0 0
2.860488 0.099360 0.040106 0.000022 -0.000000 -0.000000 -184.270042 0 1 0 0 0 0
2.862448 0.198720 0.080102 0.000020 -0.000001 -0.000000 -184.681660 0 1 0 0 0 0
2.865645 0.298079 0.119885 -0.000082 -0.000005 -0.000000 -185.354806 0 1 0 0 0 0
2.870388 0.397439 0.159319 -0.000512 -0.000016 -0.000000 -186.238152 0 1 0 0 0 0
2.876967 0.496799 0.198239 -0.000851 -0.000037 -0.000000 -187.225354 0 1 0 0 0 0
2.885080 0.596159 0.236551 -0.000184 -0.000060 -0.000001 -188.062535 0 1 0 0 0 0
2.894960 0.695518 0.274096 0.000888 -0.000082 -0.000002 -188.609610 0 1 0 0 0 0
2.906470 0.794878 0.310776 0.002115 -0.000104 -0.000003 -188.823023 0 1 0 0 0 0
2.919396 0.894238 0.346534 0.003437 -0.000127 -0.000004 -188.649097 0 1 0 0 0 0
2.933556 0.993598 0.381330 0.004805 -0.000150 -0.000006 -188.044500 0 1 0 0 0 0
2.948804 1.092958 0.415136 0.006185 -0.000176 -0.000009 -186.973730 0 1 0 0 0 0
2.965025 1.192317 0.447934 0.007553 -0.000206 -0.000012 -185.407164 0 1 0 0 0 0
2.982134 1.291677 0.479710 0.008892 -0.000241 -0.000015 -183.319710 0 1 0 0 0 0
3.000065 1.391037 0.510453 0.010195 -0.000281 -0.000019 -180.689660 0 1 0 0 0 0
3.018775 1.490397 0.540156 0.011459 -0.000327 -0.000024 -177.497342 0 1 0 0 0 0
3.038247 1.589756 0.568805 0.012689 -0.000380 -0.000028 -173.723318 0 1 0 0 0 0
3.058489 1.689116 0.596382 0.013894 -0.000440 -0.000033 -169.346046 0 1 0 0 0 0
3.079540 1.788476 0.622860 0.015083 -0.000506 -0.000039 -164.339109 0 1 0 0 0 0
3.101471 1.887836 0.648198 0.016268 -0.000578 -0.000044 -158.668324 0 1 0 0 0 0
3.124377 1.987196 0.672345 0.017455 -0.000657 -0.000050 -152.288970 0 1 0 0 0 0
3.148369 2.086555 0.695244 0.018649 -0.000744 -0.000057 -145.143279 0 1 0 0 0 0
3.173563 2.185915 0.716832 0.019847 -0.000839 -0.000063 -137.158155 0 1 0 0 0 0
3.200081 2.285275 0.737047 0.021040 -0.000946 -0.000071 -128.243154 0 1 0 0 0 0
3.228058 2.384635 0.755819 0.022212 -0.001068 -0.000079 -118.289162 0 1 0 0 0 0
3.257650 2.483994 0.773073 0.023337 -0.001211 -0.000089 -107.168876 0 1 0 0 0 0
