r2      ,q2       , beta    , q4     , q6     , q8     , ene     
3.052179 -1.291677 -0.457944 0.019189 -0.000513 -0.000002 -161.513525 0 1 0 0 0 0
3.026214 -1.192317 -0.430003 0.016877 -0.000470 0.000002 -163.710646 0 1 0 0 0 0
3.009194 -1.092958 -0.398641 0.014992 -0.000475 0.000006 -166.622629 0 1 0 0 0 0
2.993870 -0.993598 -0.366120 0.012854 -0.000446 0.000008 -170.429026 0 1 0 0 0 0
2.969130 -0.894238 -0.335022 0.010666 -0.000352 0.000006 -174.314539 0 1 0 0 0 0
2.945272 -0.794878 -0.302642 0.008522 -0.000245 0.000003 -177.082315 0 1 0 0 0 0
2.925221 -0.695518 -0.268454 0.006465 -0.000150 0.000001 -178.957180 0 1 0 0 0 0
2.908745 -0.596159 -0.232718 0.004530 -0.000074 0.000000 -180.137523 0 1 0 0 0 0
2.895667 -0.496799 -0.195687 0.002773 -0.000022 -0.000000 -180.776687 0 1 0 0 0 0
2.885755 -0.397439 -0.157627 0.001310 0.000005 -0.000000 -180.984866 0 1 0 0 0 0
2.878707 -0.298079 -0.118800 0.000373 0.000008 -0.000000 -180.844540 0 1 0 0 0 0
2.874331 -0.198720 -0.079441 0.000095 0.000002 -0.000000 -180.441129 0 1 0 0 0 0
2.872109 -0.099360 -0.039782 0.000002 0.000000 0.000000 -180.077972 0 1 0 0 0 0
2.871465 -0.000000 -0.000000 -0.000002 -0.000000 -0.000000 -179.956274 0 1 0 0 0 0
2.872158 0.099360 0.039781 0.000024 -0.000000 -0.000000 -180.090861 0 1 0 0 0 0
2.874068 0.198720 0.079456 0.000030 -0.000001 -0.000000 -180.480706 0 1 0 0 0 0
2.877178 0.298079 0.118926 -0.000058 -0.000005 -0.000000 -181.117480 0 1 0 0 0 0
2.881773 0.397439 0.158063 -0.000458 -0.000015 -0.000000 -181.952954 0 1 0 0 0 0
2.888178 0.496799 0.196703 -0.000822 -0.000034 -0.000000 -182.885469 0 1 0 0 0 0
2.896126 0.596159 0.234750 -0.000210 -0.000057 -0.000001 -183.678381 0 1 0 0 0 0
2.905800 0.695518 0.272055 0.000855 -0.000080 -0.000002 -184.170398 0 1 0 0 0 0
2.917068 0.794878 0.308522 0.002084 -0.000103 -0.000003 -184.318412 0 1 0 0 0 0
2.929719 0.894238 0.344096 0.003412 -0.000125 -0.000004 -184.066762 0 1 0 0 0 0
2.943571 0.993598 0.378739 0.004789 -0.000149 -0.000006 -183.370378 0 1 0 0 0 0
2.958482 1.092958 0.412424 0.006182 -0.000175 -0.000009 -182.192229 0 1 0 0 0 0
2.974341 1.192317 0.445132 0.007566 -0.000205 -0.000012 -180.501189 0 1 0 0 0 0
2.991065 1.291677 0.476849 0.008923 -0.000239 -0.000015 -178.270612 0 1 0 0 0 0
3.008593 1.391037 0.507564 0.010245 -0.000279 -0.000019 -175.477152 0 1 0 0 0 0
3.026886 1.490397 0.537265 0.011530 -0.000325 -0.000024 -172.099462 0 1 0 0 0 0
3.045924 1.589756 0.565941 0.012780 -0.000377 -0.000028 -168.116504 0 1 0 0 0 0
3.065716 1.689116 0.593573 0.014002 -0.000435 -0.000033 -163.505350 0 1 0 0 0 0
3.086298 1.788476 0.620135 0.015207 -0.000500 -0.000039 -158.238535 0 1 0 0 0 0
3.107738 1.887836 0.645586 0.016404 -0.000572 -0.000044 -152.281221 0 1 0 0 0 0
3.130129 1.987196 0.669877 0.017600 -0.000650 -0.000050 -145.588404 0 1 0 0 0 0
3.153582 2.086555 0.692947 0.018800 -0.000736 -0.000057 -138.102312 0 1 0 0 0 0
3.178221 2.185915 0.714733 0.020001 -0.000831 -0.000063 -129.750005 0 1 0 0 0 0
3.204177 2.285275 0.735164 0.021195 -0.000937 -0.000071 -120.441271 0 1 0 0 0 0
3.231602 2.384635 0.754162 0.022366 -0.001058 -0.000079 -110.067290 0 1 0 0 0 0
3.260671 2.483994 0.771641 0.023489 -0.001200 -0.000089 -98.501269 0 1 0 0 0 0
