r2      ,q2       , beta    , q4     , q6     , q8     , ene     
3.064140 -1.291677 -0.454376 0.018994 -0.000494 -0.000002 -154.597393 0 1 0 0 0 0
3.040129 -1.192317 -0.426076 0.016892 -0.000479 0.000002 -157.268575 0 1 0 0 0 0
3.021230 -1.092958 -0.395471 0.015006 -0.000481 0.000006 -160.632726 0 1 0 0 0 0
3.004287 -0.993598 -0.363585 0.012912 -0.000453 0.000008 -164.723396 0 1 0 0 0 0
2.979686 -0.894238 -0.332653 0.010739 -0.000356 0.000006 -168.710423 0 1 0 0 0 0
2.956803 -0.794878 -0.300286 0.008604 -0.000248 0.000003 -171.546464 0 1 0 0 0 0
2.937528 -0.695518 -0.266209 0.006552 -0.000153 0.000001 -173.475785 0 1 0 0 0 0
2.921649 -0.596159 -0.230666 0.004614 -0.000077 0.000000 -174.701354 0 1 0 0 0 0
2.909020 -0.496799 -0.193895 0.002846 -0.000024 -0.000000 -175.380116 0 1 0 0 0 0
2.899445 -0.397439 -0.156142 0.001365 0.000003 -0.000000 -175.625396 0 1 0 0 0 0
2.892653 -0.298079 -0.117657 0.000407 0.000007 -0.000000 -175.521569 0 1 0 0 0 0
2.888450 -0.198720 -0.078666 0.000104 0.000002 -0.000000 -175.153190 0 1 0 0 0 0
2.886315 -0.099360 -0.039391 0.000003 0.000000 0.000000 -174.821587 0 1 0 0 0 0
2.885702 -0.000000 -0.000000 -0.000002 -0.000000 -0.000000 -174.711401 0 1 0 0 0 0
2.886379 0.099360 0.039390 0.000027 -0.000000 -0.000000 -174.837838 0 1 0 0 0 0
2.888229 0.198720 0.078679 0.000040 -0.000001 -0.000000 -175.200568 0 1 0 0 0 0
2.891233 0.298079 0.117773 -0.000031 -0.000004 -0.000000 -175.791977 0 1 0 0 0 0
2.895652 0.397439 0.156551 -0.000395 -0.000013 -0.000000 -176.567684 0 1 0 0 0 0
2.901845 0.496799 0.194855 -0.000781 -0.000032 -0.000000 -177.430298 0 1 0 0 0 0
2.909597 0.596159 0.232581 -0.000246 -0.000054 -0.000001 -178.165904 0 1 0 0 0 0
2.919032 0.695518 0.269594 0.000811 -0.000077 -0.000001 -178.586913 0 1 0 0 0 0
2.930020 0.794878 0.305801 0.002040 -0.000101 -0.000003 -178.649902 0 1 0 0 0 0
2.942346 0.894238 0.341149 0.003374 -0.000124 -0.000004 -178.296875 0 1 0 0 0 0
2.955834 0.993598 0.375603 0.004763 -0.000148 -0.000006 -177.480661 0 1 0 0 0 0
2.970344 1.092958 0.409137 0.006171 -0.000175 -0.000009 -176.162401 0 1 0 0 0 0
2.985770 1.192317 0.441731 0.007573 -0.000204 -0.000012 -174.309193 0 1 0 0 0 0
3.002033 1.291677 0.473371 0.008952 -0.000238 -0.000015 -171.892541 0 1 0 0 0 0
3.019077 1.391037 0.504044 0.010297 -0.000277 -0.000019 -168.887134 0 1 0 0 0 0
3.036865 1.490397 0.533740 0.011607 -0.000322 -0.000023 -165.269586 0 1 0 0 0 0
3.055379 1.589756 0.562444 0.012881 -0.000374 -0.000028 -161.016862 0 1 0 0 0 0
3.074627 1.689116 0.590138 0.014126 -0.000431 -0.000033 -156.104231 0 1 0 0 0 0
3.094641 1.788476 0.616795 0.015351 -0.000495 -0.000039 -150.502774 0 1 0 0 0 0
3.115487 1.887836 0.642379 0.016563 -0.000566 -0.000044 -144.176629 0 1 0 0 0 0
3.137254 1.987196 0.666838 0.017772 -0.000643 -0.000050 -137.080190 0 1 0 0 0 0
3.160055 2.086555 0.690112 0.018979 -0.000728 -0.000057 -129.155430 0 1 0 0 0 0
3.184020 2.185915 0.712132 0.020185 -0.000822 -0.000063 -120.329397 0 1 0 0 0 0
3.209294 2.285275 0.732821 0.021381 -0.000927 -0.000071 -110.512026 0 1 0 0 0 0
3.236047 2.384635 0.752092 0.022551 -0.001047 -0.000079 -99.594815 0 1 0 0 0 0
3.264479 2.483994 0.769842 0.023671 -0.001188 -0.000089 -87.451531 0 1 0 0 0 0
