r2      ,q2       , beta    , q4     , q6     , q8     , ene     
3.041958 -1.291677 -0.461027 0.019411 -0.000536 -0.000001 -167.604116 0 1 0 0 0 0
3.012728 -1.192317 -0.433861 0.016840 -0.000460 0.000001 -169.452586 0 1 0 0 0 0
2.997759 -1.092958 -0.401688 0.014970 -0.000468 0.000006 -171.922583 0 1 0 0 0 0
2.984300 -0.993598 -0.368472 0.012799 -0.000439 0.000008 -175.458355 0 1 0 0 0 0
2.959687 -0.894238 -0.337163 0.010594 -0.000347 0.000006 -179.253969 0 1 0 0 0 0
2.934897 -0.794878 -0.304785 0.008445 -0.000241 0.000003 -181.968371 0 1 0 0 0 0
2.914103 -0.695518 -0.270506 0.006386 -0.000147 0.000001 -183.800622 0 1 0 0 0 0
2.897047 -0.596159 -0.234601 0.004454 -0.000071 0.000000 -184.944874 0 1 0 0 0 0
2.883526 -0.496799 -0.197338 0.002707 -0.000019 -0.000000 -185.551359 0 1 0 0 0 0
2.873274 -0.397439 -0.158999 0.001260 0.000006 -0.000000 -185.727712 0 1 0 0 0 0
2.865967 -0.298079 -0.119858 0.000342 0.000008 -0.000000 -185.555239 0 1 0 0 0 0
2.861422 -0.198720 -0.080160 0.000087 0.000002 -0.000000 -185.120995 0 1 0 0 0 0
2.859120 -0.099360 -0.040144 0.000000 0.000000 0.000000 -184.729830 0 1 0 0 0 0
2.858446 -0.000000 -0.000000 -0.000002 -0.000000 -0.000000 -184.597952 0 1 0 0 0 0
2.859154 0.099360 0.040143 0.000022 -0.000000 -0.000000 -184.739887 0 1 0 0 0 0
2.861119 0.198720 0.080177 0.000019 -0.000001 -0.000000 -185.153978 0 1 0 0 0 0
2.864327 0.298079 0.119996 -0.000085 -0.000005 -0.000000 -185.831252 0 1 0 0 0 0
2.869087 0.397439 0.159464 -0.000518 -0.000016 -0.000000 -186.720016 0 1 0 0 0 0
2.875685 0.496799 0.198416 -0.000854 -0.000037 -0.000000 -187.713328 0 1 0 0 0 0
2.883818 0.596159 0.236758 -0.000181 -0.000060 -0.000001 -188.555439 0 1 0 0 0 0
2.893722 0.695518 0.274330 0.000891 -0.000082 -0.000002 -189.108674 0 1 0 0 0 0
2.905259 0.794878 0.311035 0.002119 -0.000105 -0.000003 -189.329399 0 1 0 0 0 0
2.918217 0.894238 0.346814 0.003439 -0.000127 -0.000004 -189.164169 0 1 0 0 0 0
2.932412 0.993598 0.381627 0.004806 -0.000151 -0.000006 -188.569847 0 1 0 0 0 0
2.947699 1.092958 0.415447 0.006185 -0.000176 -0.000009 -187.511109 0 1 0 0 0 0
2.963963 1.192317 0.448255 0.007551 -0.000206 -0.000012 -185.958500 0 1 0 0 0 0
2.981115 1.291677 0.480037 0.008888 -0.000241 -0.000016 -183.887111 0 1 0 0 0 0
2.999092 1.391037 0.510784 0.010188 -0.000281 -0.000019 -181.275421 0 1 0 0 0 0
3.017851 1.490397 0.540487 0.011450 -0.000327 -0.000024 -178.103947 0 1 0 0 0 0
3.037372 1.589756 0.569132 0.012678 -0.000380 -0.000028 -174.353433 0 1 0 0 0 0
3.057665 1.689116 0.596703 0.013880 -0.000440 -0.000033 -170.002487 0 1 0 0 0 0
3.078770 1.788476 0.623171 0.015068 -0.000506 -0.000039 -165.024803 0 1 0 0 0 0
3.100757 1.887836 0.648496 0.016251 -0.000579 -0.000044 -159.386262 0 1 0 0 0 0
3.123723 1.987196 0.672627 0.017438 -0.000658 -0.000050 -153.042162 0 1 0 0 0 0
3.147777 2.086555 0.695506 0.018631 -0.000745 -0.000057 -145.934725 0 1 0 0 0 0
3.173034 2.185915 0.717072 0.019829 -0.000840 -0.000063 -137.990827 0 1 0 0 0 0
3.199616 2.285275 0.737261 0.021022 -0.000947 -0.000071 -129.119991 0 1 0 0 0 0
3.227656 2.384635 0.756007 0.022194 -0.001069 -0.000079 -119.213066 0 1 0 0 0 0
3.257309 2.483994 0.773235 0.023319 -0.001212 -0.000089 -108.142692 0 1 0 0 0 0
