r2      ,q2       , beta    , q4     , q6     , q8     , ene     
3.042056 -1.291677 -0.460997 0.019409 -0.000535 -0.000001 -167.546732 0 1 0 0 0 0
3.012860 -1.192317 -0.433823 0.016840 -0.000460 0.000001 -169.398795 0 1 0 0 0 0
2.997867 -1.092958 -0.401659 0.014970 -0.000468 0.000006 -171.873543 0 1 0 0 0 0
2.984387 -0.993598 -0.368450 0.012799 -0.000439 0.000008 -175.412094 0 1 0 0 0 0
2.959773 -0.894238 -0.337144 0.010595 -0.000347 0.000006 -179.208784 0 1 0 0 0 0
2.934993 -0.794878 -0.304765 0.008447 -0.000241 0.000003 -181.924014 0 1 0 0 0 0
2.914205 -0.695518 -0.270487 0.006387 -0.000147 0.000001 -183.756913 0 1 0 0 0 0
2.897155 -0.596159 -0.234583 0.004456 -0.000071 0.000000 -184.901688 0 1 0 0 0 0
2.883638 -0.496799 -0.197323 0.002708 -0.000020 -0.000000 -185.508620 0 1 0 0 0 0
2.873389 -0.397439 -0.158987 0.001261 0.000006 -0.000000 -185.685381 0 1 0 0 0 0
2.866085 -0.298079 -0.119848 0.000343 0.000008 -0.000000 -185.513289 0 1 0 0 0 0
2.861542 -0.198720 -0.080153 0.000087 0.000002 -0.000000 -185.079383 0 1 0 0 0 0
2.859239 -0.099360 -0.040141 0.000000 0.000000 0.000000 -184.688526 0 1 0 0 0 0
2.858566 -0.000000 -0.000000 -0.000002 -0.000000 -0.000000 -184.556760 0 1 0 0 0 0
2.859274 0.099360 0.040140 0.000022 -0.000000 -0.000000 -184.698615 0 1 0 0 0 0
2.861239 0.198720 0.080170 0.000019 -0.000001 -0.000000 -185.112440 0 1 0 0 0 0
2.864446 0.298079 0.119986 -0.000085 -0.000005 -0.000000 -185.789272 0 1 0 0 0 0
2.869205 0.397439 0.159451 -0.000517 -0.000016 -0.000000 -186.677463 0 1 0 0 0 0
2.875802 0.496799 0.198400 -0.000853 -0.000037 -0.000000 -187.670111 0 1 0 0 0 0
2.883933 0.596159 0.236739 -0.000181 -0.000060 -0.000001 -188.511674 0 1 0 0 0 0
2.893835 0.695518 0.274309 0.000891 -0.000082 -0.000002 -189.064200 0 1 0 0 0 0
2.905370 0.794878 0.311011 0.002118 -0.000105 -0.000003 -189.284067 0 1 0 0 0 0
2.918325 0.894238 0.346788 0.003439 -0.000127 -0.000004 -189.117808 0 1 0 0 0 0
2.932518 0.993598 0.381600 0.004806 -0.000150 -0.000006 -188.522272 0 1 0 0 0 0
2.947802 1.092958 0.415418 0.006185 -0.000176 -0.000009 -187.462120 0 1 0 0 0 0
2.964061 1.192317 0.448225 0.007551 -0.000206 -0.000012 -185.907886 0 1 0 0 0 0
2.981210 1.291677 0.480007 0.008888 -0.000241 -0.000016 -183.834645 0 1 0 0 0 0
2.999183 1.391037 0.510753 0.010189 -0.000281 -0.000019 -181.220861 0 1 0 0 0 0
3.017938 1.490397 0.540455 0.011451 -0.000327 -0.000024 -178.047037 0 1 0 0 0 0
3.037455 1.589756 0.569101 0.012679 -0.000380 -0.000028 -174.293900 0 1 0 0 0 0
3.057743 1.689116 0.596673 0.013882 -0.000440 -0.000033 -169.940044 0 1 0 0 0 0
3.078843 1.788476 0.623141 0.015070 -0.000506 -0.000039 -164.959153 0 1 0 0 0 0
3.100826 1.887836 0.648467 0.016253 -0.000579 -0.000044 -159.317101 0 1 0 0 0 0
3.123786 1.987196 0.672600 0.017440 -0.000658 -0.000050 -152.969184 0 1 0 0 0 0
3.147834 2.086555 0.695480 0.018633 -0.000745 -0.000057 -145.857622 0 1 0 0 0 0
3.173086 2.185915 0.717048 0.019831 -0.000840 -0.000063 -137.909298 0 1 0 0 0 0
3.199662 2.285275 0.737240 0.021024 -0.000947 -0.000071 -129.033739 0 1 0 0 0 0
3.227696 2.384635 0.755989 0.022196 -0.001069 -0.000079 -119.121804 0 1 0 0 0 0
3.257344 2.483994 0.773218 0.023321 -0.001212 -0.000089 -108.046142 0 1 0 0 0 0
