r2      ,q2       , beta    , q4     , q6     , q8     , ene     
3.124789 -1.291677 -0.436909 0.018983 -0.000546 0.000004 143.285293 0 1 0 0 0 0
3.099427 -1.192317 -0.409928 0.017106 -0.000536 0.000006 139.802788 0 1 0 0 0 0
3.074449 -1.092958 -0.381898 0.015226 -0.000519 0.000008 135.716968 0 1 0 0 0 0
3.049215 -0.993598 -0.352950 0.013309 -0.000472 0.000008 131.170377 0 1 0 0 0 0
3.025190 -0.894238 -0.322721 0.011263 -0.000360 0.000005 127.557859 0 1 0 0 0 0
3.005532 -0.794878 -0.290627 0.009128 -0.000248 0.000003 125.123311 0 1 0 0 0 0
2.989394 -0.695518 -0.257052 0.006932 -0.000149 0.000001 123.618896 0 1 0 0 0 0
2.976453 -0.596159 -0.222250 0.004741 -0.000070 0.000000 122.804464 0 1 0 0 0 0
2.966567 -0.496799 -0.186445 0.002666 -0.000018 -0.000000 122.482580 0 1 0 0 0 0
2.959553 -0.397439 -0.149864 0.000910 0.000006 -0.000000 122.511198 0 1 0 0 0 0
2.955139 -0.298079 -0.112734 -0.000077 0.000007 -0.000000 122.794397 0 1 0 0 0 0
2.952961 -0.198720 -0.075267 -0.000131 0.000002 0.000000 123.238923 0 1 0 0 0 0
2.952054 -0.099360 -0.037657 -0.000059 0.000000 0.000000 123.580187 0 1 0 0 0 0
2.951844 -0.000000 -0.000000 -0.000002 -0.000000 -0.000000 123.690800 0 1 0 0 0 0
2.952164 0.099360 0.037654 -0.000009 -0.000000 -0.000000 123.562432 0 1 0 0 0 0
2.952956 0.198720 0.075267 -0.000118 -0.000001 -0.000000 123.198881 0 1 0 0 0 0
2.954232 0.298079 0.112803 -0.000383 -0.000004 -0.000000 122.609537 0 1 0 0 0 0
2.956171 0.397439 0.150207 -0.000963 -0.000011 -0.000000 121.823477 0 1 0 0 0 0
2.959280 0.496799 0.187364 -0.001689 -0.000026 -0.000000 120.919401 0 1 0 0 0 0
2.964211 0.596159 0.224090 -0.001489 -0.000048 -0.000000 120.082781 0 1 0 0 0 0
2.971533 0.695518 0.260151 -0.000540 -0.000073 -0.000001 119.514211 0 1 0 0 0 0
2.980928 0.794878 0.295445 0.000689 -0.000099 -0.000002 119.279557 0 1 0 0 0 0
2.992075 0.894238 0.329904 0.002072 -0.000125 -0.000003 119.451046 0 1 0 0 0 0
3.004742 0.993598 0.363475 0.003525 -0.000151 -0.000005 120.085571 0 1 0 0 0 0
3.018771 1.092958 0.396115 0.004991 -0.000178 -0.000007 121.228646 0 1 0 0 0 0
3.034054 1.192317 0.427783 0.006433 -0.000209 -0.000009 122.918189 0 1 0 0 0 0
3.050515 1.291677 0.458444 0.007828 -0.000244 -0.000012 125.186870 0 1 0 0 0 0
3.068094 1.391037 0.488068 0.009161 -0.000284 -0.000016 128.063923 0 1 0 0 0 0
3.086732 1.490397 0.516634 0.010428 -0.000330 -0.000020 131.576920 0 1 0 0 0 0
3.106361 1.589756 0.544134 0.011629 -0.000383 -0.000024 135.753823 0 1 0 0 0 0
3.126898 1.689116 0.570572 0.012771 -0.000444 -0.000029 140.625498 0 1 0 0 0 0
3.148250 1.788476 0.595969 0.013865 -0.000512 -0.000034 146.228685 0 1 0 0 0 0
3.170323 1.887836 0.620349 0.014922 -0.000589 -0.000039 152.609242 0 1 0 0 0 0
3.193047 1.987196 0.643737 0.015955 -0.000675 -0.000045 159.825319 0 1 0 0 0 0
3.216399 2.086555 0.666145 0.016972 -0.000772 -0.000052 167.950084 0 1 0 0 0 0
3.240433 2.185915 0.687553 0.017972 -0.000883 -0.000059 177.073567 0 1 0 0 0 0
3.265324 2.285275 0.707888 0.018941 -0.001012 -0.000067 187.307161 0 1 0 0 0 0
3.292004 2.384635 0.726742 0.019491 -0.001284 -0.000083 198.794000 0 1 0 0 0 0
3.320732 2.483994 0.743981 0.019574 -0.001730 -0.000110 210.910462 0 1 0 0 0 0
